imp_type,pp_coef,random_state,data_split,dataset
f_test,0.9603262864128371,5,5,breast_cancer
pimp,0.9730975301513276,5,5,breast_cancer
shap,0.9730975301513276,5,5,breast_cancer
pearson,0.9603262864128371,5,5,breast_cancer
spearman,0.9597499061087789,5,5,breast_cancer
kendall,0.9597499061087789,5,5,breast_cancer
pps,0.5428286954574996,5,5,breast_cancer
gini,0.9469067428551802,6,5,breast_cancer
mutual_info,0.9469067428551802,6,5,breast_cancer
f_test,0.9474754101641195,6,5,breast_cancer
pimp,0.9598875923348681,6,5,breast_cancer
shap,0.9469067428551802,6,5,breast_cancer
pearson,0.9474754101641195,6,5,breast_cancer
spearman,0.9469067428551802,6,5,breast_cancer
kendall,0.9469067428551802,6,5,breast_cancer
pps,0.554227496292771,6,5,breast_cancer
gini,0.9469067428551802,7,5,breast_cancer
mutual_info,0.9469067428551802,7,5,breast_cancer
f_test,0.9474754101641195,7,5,breast_cancer
pimp,0.99914764589624,7,5,breast_cancer
shap,0.9600757519132054,7,5,breast_cancer
pearson,0.9474754101641195,7,5,breast_cancer
spearman,0.9469067428551802,7,5,breast_cancer
kendall,0.9469067428551802,7,5,breast_cancer
pps,0.5375477074227032,7,5,breast_cancer
gini,0.9724589560605057,8,5,breast_cancer
mutual_info,0.9724589560605057,8,5,breast_cancer
f_test,0.9724589560605057,8,5,breast_cancer
pimp,1.0,8,5,breast_cancer
shap,0.9724589560605057,8,5,breast_cancer
pearson,0.9724589560605057,8,5,breast_cancer
spearman,0.9724589560605057,8,5,breast_cancer
kendall,0.9724589560605057,8,5,breast_cancer
pps,0.6080388912109799,8,5,breast_cancer
gini,0.9600757519132054,9,5,breast_cancer
mutual_info,0.9600757519132054,9,5,breast_cancer
f_test,0.9474754101641195,9,5,breast_cancer
pimp,0.99914764589624,9,5,breast_cancer
shap,0.9600757519132054,9,5,breast_cancer
pearson,0.9474754101641195,9,5,breast_cancer
spearman,0.9600757519132054,9,5,breast_cancer
kendall,0.9600757519132054,9,5,breast_cancer
pps,0.5764201001317855,9,5,breast_cancer
gini,0.9862833645868231,0,6,breast_cancer
mutual_info,0.9863105998442275,0,6,breast_cancer
f_test,0.9862833645868231,0,6,breast_cancer
pimp,0.947148052054635,0,6,breast_cancer
shap,0.9613061061620729,0,6,breast_cancer
pearson,0.9862833645868231,0,6,breast_cancer
spearman,0.9863105998442275,0,6,breast_cancer
kendall,0.9863105998442275,0,6,breast_cancer
pps,0.514127861089187,0,6,breast_cancer
gini,0.9594054390850736,1,6,breast_cancer
mutual_info,0.9728980531873956,1,6,breast_cancer
f_test,0.9728711882942159,1,6,breast_cancer
pimp,0.9862079762658523,1,6,breast_cancer
shap,0.9728980531873956,1,6,breast_cancer
pearson,0.9728711882942159,1,6,breast_cancer
spearman,0.9728980531873956,1,6,breast_cancer
kendall,0.9728980531873956,1,6,breast_cancer
pps,0.5673529455631287,1,6,breast_cancer
gini,1.0140635163744633,2,6,breast_cancer
mutual_info,1.0140635163744633,2,6,breast_cancer
f_test,1.0279366116647606,2,6,breast_cancer
pimp,0.9869767865188402,2,6,breast_cancer
shap,1.0,2,6,breast_cancer
pearson,1.0279366116647606,2,6,breast_cancer
spearman,1.0140635163744633,2,6,breast_cancer
kendall,1.0140635163744633,2,6,breast_cancer
pps,0.5875705747065817,2,6,breast_cancer
gini,0.9867261612834168,3,6,breast_cancer
mutual_info,1.0276755854088062,3,6,breast_cancer
f_test,1.0137780184492282,3,6,breast_cancer
pimp,0.9723862760108579,3,6,breast_cancer
shap,0.9867261612834168,3,6,breast_cancer
pearson,1.0137780184492282,3,6,breast_cancer
spearman,1.0276755854088062,3,6,breast_cancer
kendall,1.0276755854088062,3,6,breast_cancer
pps,0.5562055988929119,3,6,breast_cancer
gini,0.9865118589899723,4,6,breast_cancer
mutual_info,1.0,4,6,breast_cancer
f_test,1.0274282759646647,4,6,breast_cancer
pimp,0.9602938995122048,4,6,breast_cancer
shap,0.9865118589899723,4,6,breast_cancer
pearson,1.0274282759646647,4,6,breast_cancer
spearman,1.0,4,6,breast_cancer
kendall,1.0,4,6,breast_cancer
pps,0.5332222698044462,4,6,breast_cancer
gini,1.0,5,6,breast_cancer
mutual_info,1.0137086883979167,5,6,breast_cancer
f_test,1.0137086883979167,5,6,breast_cancer
pimp,0.931802505425538,5,6,breast_cancer
shap,0.9733157982580916,5,6,breast_cancer
pearson,1.0137086883979167,5,6,breast_cancer
spearman,1.0137086883979167,5,6,breast_cancer
kendall,1.0137086883979167,5,6,breast_cancer
pps,0.5250260729648829,5,6,breast_cancer
gini,1.0279366116647606,6,6,breast_cancer
mutual_info,1.0279366116647606,6,6,breast_cancer
f_test,1.0279366116647606,6,6,breast_cancer
pimp,0.9583514836105785,6,6,breast_cancer
shap,1.0279366116647606,6,6,breast_cancer
pearson,1.0279366116647606,6,6,breast_cancer
spearman,1.0279366116647606,6,6,breast_cancer
kendall,1.0279366116647606,6,6,breast_cancer
pps,0.5796830580787738,6,6,breast_cancer
gini,0.9998040159039927,7,6,breast_cancer
mutual_info,0.9862833645868231,7,6,breast_cancer
f_test,1.0,7,6,breast_cancer
pimp,0.9730071033938436,7,6,breast_cancer
shap,0.9599651803115,7,6,breast_cancer
pearson,1.0,7,6,breast_cancer
spearman,0.9862833645868231,7,6,breast_cancer
kendall,0.9862833645868231,7,6,breast_cancer
pps,0.5446572048843006,7,6,breast_cancer
gini,1.0000276140289721,8,6,breast_cancer
mutual_info,1.0000276140289721,8,6,breast_cancer
f_test,1.0,8,6,breast_cancer
pimp,0.9733157982580916,8,6,breast_cancer
shap,1.0000276140289721,8,6,breast_cancer
pearson,1.0,8,6,breast_cancer
spearman,1.0000276140289721,8,6,breast_cancer
kendall,1.0000276140289721,8,6,breast_cancer
pps,0.5332369942196531,8,6,breast_cancer
gini,1.0,9,6,breast_cancer
mutual_info,1.0,9,6,breast_cancer
f_test,1.0140355147683797,9,6,breast_cancer
pimp,0.9448808332516513,9,6,breast_cancer
shap,0.9726332589620656,9,6,breast_cancer
pearson,1.0140355147683797,9,6,breast_cancer
spearman,1.0,9,6,breast_cancer
kendall,1.0,9,6,breast_cancer
pps,0.45719520319036777,9,6,breast_cancer
gini,0.9345969814888924,0,7,breast_cancer
mutual_info,0.9608947745175469,0,7,breast_cancer
f_test,0.9349574412195988,0,7,breast_cancer
pimp,0.9751400588616808,0,7,breast_cancer
shap,0.9482836836534101,0,7,breast_cancer
pearson,0.9349574412195988,0,7,breast_cancer
spearman,0.9608947745175469,0,7,breast_cancer
kendall,0.9608947745175469,0,7,breast_cancer
pps,0.6623307997523692,0,7,breast_cancer
gini,0.9461594071127275,1,7,breast_cancer
mutual_info,0.9734554486184415,1,7,breast_cancer
f_test,0.9594054390850736,1,7,breast_cancer
pimp,0.9734554486184415,1,7,breast_cancer
shap,0.9734554486184415,1,7,breast_cancer
pearson,0.9594054390850736,1,7,breast_cancer
spearman,0.9734554486184415,1,7,breast_cancer
kendall,0.9734554486184415,1,7,breast_cancer
pps,0.6050912690659573,1,7,breast_cancer
gini,1.0,2,7,breast_cancer
mutual_info,1.0,2,7,breast_cancer
f_test,0.9730071033938436,2,7,breast_cancer
pimp,1.013786178945358,2,7,breast_cancer
shap,0.986875679628429,2,7,breast_cancer
pearson,0.9730071033938436,2,7,breast_cancer
spearman,1.0,2,7,breast_cancer
kendall,1.0,2,7,breast_cancer
pps,0.6854267562251876,2,7,breast_cancer
gini,0.9474754101641195,3,7,breast_cancer
mutual_info,0.9350953250984976,3,7,breast_cancer
f_test,0.9469067428551802,3,7,breast_cancer
pimp,0.9743088942307693,3,7,breast_cancer
shap,0.9341605264077343,3,7,breast_cancer
pearson,0.9469067428551802,3,7,breast_cancer
spearman,0.9350953250984976,3,7,breast_cancer
kendall,0.9350953250984976,3,7,breast_cancer
pps,0.6803361403523103,3,7,breast_cancer
gini,0.9718413827939041,4,7,breast_cancer
mutual_info,0.9718413827939041,4,7,breast_cancer
f_test,0.9722162071193294,4,7,breast_cancer
pimp,0.9722162071193294,4,7,breast_cancer
shap,0.9854816768746304,4,7,breast_cancer
pearson,0.9722162071193294,4,7,breast_cancer
spearman,0.9718413827939041,4,7,breast_cancer
kendall,0.9718413827939041,4,7,breast_cancer
pps,0.7347204667311651,4,7,breast_cancer
gini,0.9727316217509169,5,7,breast_cancer
mutual_info,0.9727316217509169,5,7,breast_cancer
f_test,0.9993998078442576,5,7,breast_cancer
pimp,0.9885070221904264,5,7,breast_cancer
shap,0.9859469875275403,5,7,breast_cancer
pearson,0.9993998078442576,5,7,breast_cancer
spearman,0.9727316217509169,5,7,breast_cancer
kendall,0.9727316217509169,5,7,breast_cancer
pps,0.6604056699001436,5,7,breast_cancer
gini,0.9734554486184415,6,7,breast_cancer
mutual_info,0.9734554486184415,6,7,breast_cancer
f_test,0.9728711882942159,6,7,breast_cancer
pimp,0.9622675467488612,6,7,breast_cancer
shap,0.9734554486184415,6,7,breast_cancer
pearson,0.9728711882942159,6,7,breast_cancer
spearman,0.9734554486184415,6,7,breast_cancer
kendall,0.9734554486184415,6,7,breast_cancer
pps,0.6612069578898595,6,7,breast_cancer
gini,0.9987957443858696,7,7,breast_cancer
mutual_info,0.9987957443858696,7,7,breast_cancer
f_test,0.9707891518569768,7,7,breast_cancer
pimp,1.0129019122715635,7,7,breast_cancer
shap,0.9981962750149003,7,7,breast_cancer
pearson,0.9707891518569768,7,7,breast_cancer
spearman,0.9987957443858696,7,7,breast_cancer
kendall,0.9987957443858696,7,7,breast_cancer
pps,0.6631608186296216,7,7,breast_cancer
gini,0.9728711882942159,8,7,breast_cancer
mutual_info,0.9734554486184415,8,7,breast_cancer
f_test,0.9461594071127275,8,7,breast_cancer
pimp,0.9326029019042946,8,7,breast_cancer
shap,0.9728711882942159,8,7,breast_cancer
pearson,0.9461594071127275,8,7,breast_cancer
spearman,0.9734554486184415,8,7,breast_cancer
kendall,0.9734554486184415,8,7,breast_cancer
pps,0.6428754976628067,8,7,breast_cancer
gini,1.014825020097842,9,7,breast_cancer
mutual_info,0.9592033300100173,9,7,breast_cancer
f_test,0.959041543648049,9,7,breast_cancer
pimp,0.9592033300100173,9,7,breast_cancer
shap,0.9592033300100173,9,7,breast_cancer
pearson,0.959041543648049,9,7,breast_cancer
spearman,0.9592033300100173,9,7,breast_cancer
kendall,0.9592033300100173,9,7,breast_cancer
pps,0.696948524874019,9,7,breast_cancer
gini,0.958920923113922,0,8,breast_cancer
mutual_info,0.9580085724483073,0,8,breast_cancer
f_test,0.9580085724483073,0,8,breast_cancer
pimp,0.9438870324344393,0,8,breast_cancer
shap,0.958920923113922,0,8,breast_cancer
pearson,0.9580085724483073,0,8,breast_cancer
spearman,0.9580085724483073,0,8,breast_cancer
kendall,0.9580085724483073,0,8,breast_cancer
pps,0.9182608236260846,0,8,breast_cancer
gini,0.9593173502980776,1,8,breast_cancer
mutual_info,0.9458623354664721,1,8,breast_cancer
f_test,0.9458623354664721,1,8,breast_cancer
pimp,0.9586308750408575,1,8,breast_cancer
shap,0.9593173502980776,1,8,breast_cancer
pearson,0.9458623354664721,1,8,breast_cancer
spearman,0.9458623354664721,1,8,breast_cancer
kendall,0.9458623354664721,1,8,breast_cancer
pps,0.8369977819807924,1,8,breast_cancer
gini,0.9861175523756702,2,8,breast_cancer
mutual_info,1.0,2,8,breast_cancer
f_test,1.0,2,8,breast_cancer
pimp,0.9995168263850099,2,8,breast_cancer
shap,0.9861175523756702,2,8,breast_cancer
pearson,1.0,2,8,breast_cancer
spearman,1.0,2,8,breast_cancer
kendall,1.0,2,8,breast_cancer
pps,0.9173915335015904,2,8,breast_cancer
gini,1.000483407184587,3,8,breast_cancer
mutual_info,1.000483407184587,3,8,breast_cancer
f_test,1.000483407184587,3,8,breast_cancer
pimp,1.028433654805454,3,8,breast_cancer
shap,0.9727566586066064,3,8,breast_cancer
pearson,1.000483407184587,3,8,breast_cancer
spearman,1.000483407184587,3,8,breast_cancer
kendall,1.000483407184587,3,8,breast_cancer
pps,0.9472870218389575,3,8,breast_cancer
gini,0.9463703447499757,4,8,breast_cancer
mutual_info,0.9463703447499757,4,8,breast_cancer
f_test,0.9463703447499757,4,8,breast_cancer
pimp,0.9592295373817963,4,8,breast_cancer
shap,0.9463703447499757,4,8,breast_cancer
pearson,0.9463703447499757,4,8,breast_cancer
spearman,0.9463703447499757,4,8,breast_cancer
kendall,0.9463703447499757,4,8,breast_cancer
pps,0.8641882563330381,4,8,breast_cancer
gini,1.0140778830991146,5,8,breast_cancer
mutual_info,1.0140778830991146,5,8,breast_cancer
f_test,1.0140778830991146,5,8,breast_cancer
pimp,0.9726591038489674,5,8,breast_cancer
shap,0.9859743860283308,5,8,breast_cancer
pearson,1.0140778830991146,5,8,breast_cancer
spearman,1.0140778830991146,5,8,breast_cancer
kendall,1.0140778830991146,5,8,breast_cancer
pps,0.9056503231370864,5,8,breast_cancer
gini,0.944962409194616,6,8,breast_cancer
mutual_info,0.9593173502980776,6,8,breast_cancer
f_test,0.9593173502980776,6,8,breast_cancer
pimp,0.9723524656426838,6,8,breast_cancer
shap,0.944962409194616,6,8,breast_cancer
pearson,0.9593173502980776,6,8,breast_cancer
spearman,0.9593173502980776,6,8,breast_cancer
kendall,0.9593173502980776,6,8,breast_cancer
pps,0.8504010194025151,6,8,breast_cancer
gini,0.9725616980544651,7,8,breast_cancer
mutual_info,0.9725616980544651,7,8,breast_cancer
f_test,0.9725616980544651,7,8,breast_cancer
pimp,1.0137780184492282,7,8,breast_cancer
shap,0.9725616980544651,7,8,breast_cancer
pearson,0.9725616980544651,7,8,breast_cancer
spearman,0.9725616980544651,7,8,breast_cancer
kendall,0.9725616980544651,7,8,breast_cancer
pps,0.8913291990638854,7,8,breast_cancer
gini,0.9861175523756702,8,8,breast_cancer
mutual_info,0.9861175523756702,8,8,breast_cancer
f_test,0.9861175523756702,8,8,breast_cancer
pimp,1.0279367427986843,8,8,breast_cancer
shap,0.971361580974711,8,8,breast_cancer
pearson,0.9861175523756702,8,8,breast_cancer
spearman,0.9861175523756702,8,8,breast_cancer
kendall,0.9861175523756702,8,8,breast_cancer
pps,0.903752810644433,8,8,breast_cancer
gini,0.9313427140598493,9,8,breast_cancer
mutual_info,0.9313427140598493,9,8,breast_cancer
f_test,0.9313427140598493,9,8,breast_cancer
pimp,0.9999723867335414,9,8,breast_cancer
shap,0.9593173502980776,9,8,breast_cancer
pearson,0.9313427140598493,9,8,breast_cancer
spearman,0.9313427140598493,9,8,breast_cancer
kendall,0.9313427140598493,9,8,breast_cancer
pps,0.8772636225369138,9,8,breast_cancer
gini,0.9565845818932606,0,9,breast_cancer
mutual_info,0.9565845818932606,0,9,breast_cancer
f_test,0.9565845818932606,0,9,breast_cancer
pimp,1.041500292312233,0,9,breast_cancer
shap,0.9565845818932606,0,9,breast_cancer
pearson,0.9565845818932606,0,9,breast_cancer
spearman,0.9565845818932606,0,9,breast_cancer
kendall,0.9565845818932606,0,9,breast_cancer
pps,0.5991619139865041,0,9,breast_cancer
gini,0.9427875921111297,1,9,breast_cancer
mutual_info,0.9427875921111297,1,9,breast_cancer
f_test,0.9427875921111297,1,9,breast_cancer
pimp,1.0838345547104327,1,9,breast_cancer
shap,0.9292299677847894,1,9,breast_cancer
pearson,0.9427875921111297,1,9,breast_cancer
spearman,0.9427875921111297,1,9,breast_cancer
kendall,0.9427875921111297,1,9,breast_cancer
pps,0.5917061273344825,1,9,breast_cancer
gini,0.9566909824003554,2,9,breast_cancer
mutual_info,0.9853163818737519,2,9,breast_cancer
f_test,0.9853163818737519,2,9,breast_cancer
pimp,1.04319329725448,2,9,breast_cancer
shap,0.9714667111630235,2,9,breast_cancer
pearson,0.9853163818737519,2,9,breast_cancer
spearman,0.9853163818737519,2,9,breast_cancer
kendall,0.9853163818737519,2,9,breast_cancer
pps,0.5233566032458012,2,9,breast_cancer
gini,0.9435364041604755,3,9,breast_cancer
mutual_info,0.9573443522457066,3,9,breast_cancer
f_test,0.9573443522457066,3,9,breast_cancer
pimp,1.0142573415555447,3,9,breast_cancer
shap,0.9435364041604755,3,9,breast_cancer
pearson,0.9573443522457066,3,9,breast_cancer
spearman,0.9573443522457066,3,9,breast_cancer
kendall,0.9573443522457066,3,9,breast_cancer
pps,0.5996378002459928,3,9,breast_cancer
gini,0.9446841491555069,4,9,breast_cancer
mutual_info,0.9573443522457066,4,9,breast_cancer
f_test,0.9573443522457066,4,9,breast_cancer
pimp,0.9716672278788426,4,9,breast_cancer
shap,0.9446841491555069,4,9,breast_cancer
pearson,0.9573443522457066,4,9,breast_cancer
spearman,0.9573443522457066,4,9,breast_cancer
kendall,0.9573443522457066,4,9,breast_cancer
pps,0.5718120027311856,4,9,breast_cancer
gini,0.9573443522457066,5,9,breast_cancer
mutual_info,0.9573443522457066,5,9,breast_cancer
f_test,0.9573443522457066,5,9,breast_cancer
pimp,1.0282317979197622,5,9,breast_cancer
shap,0.9581089654598398,5,9,breast_cancer
pearson,0.9573443522457066,5,9,breast_cancer
spearman,0.9573443522457066,5,9,breast_cancer
kendall,0.9573443522457066,5,9,breast_cancer
pps,0.5765230312035661,5,9,breast_cancer
gini,0.9167748215444517,6,9,breast_cancer
mutual_info,0.9579820046348791,6,9,breast_cancer
f_test,0.9579820046348791,6,9,breast_cancer
pimp,0.9182693555358379,6,9,breast_cancer
shap,0.930150723154661,6,9,breast_cancer
pearson,0.9579820046348791,6,9,breast_cancer
spearman,0.9579820046348791,6,9,breast_cancer
kendall,0.9579820046348791,6,9,breast_cancer
pps,0.5561323815704088,6,9,breast_cancer
gini,0.9414724977350954,7,9,breast_cancer
mutual_info,0.9414724977350954,7,9,breast_cancer
f_test,0.9414724977350954,7,9,breast_cancer
pimp,1.012038739035287,7,9,breast_cancer
shap,0.9560131827838273,7,9,breast_cancer
pearson,0.9414724977350954,7,9,breast_cancer
spearman,0.9414724977350954,7,9,breast_cancer
kendall,0.9414724977350954,7,9,breast_cancer
pps,0.5427962812035754,7,9,breast_cancer
gini,0.9567080666131934,8,9,breast_cancer
mutual_info,0.969529408468228,8,9,breast_cancer
f_test,0.969529408468228,8,9,breast_cancer
pimp,0.8300198807157059,8,9,breast_cancer
shap,0.9418046224561303,8,9,breast_cancer
pearson,0.969529408468228,8,9,breast_cancer
spearman,0.969529408468228,8,9,breast_cancer
kendall,0.969529408468228,8,9,breast_cancer
pps,0.5952799838811526,8,9,breast_cancer
gini,0.9305094680316779,9,9,breast_cancer
mutual_info,0.9441267766704786,9,9,breast_cancer
f_test,0.9441267766704786,9,9,breast_cancer
pimp,0.9583514836105785,9,9,breast_cancer
shap,0.9305094680316779,9,9,breast_cancer
pearson,0.9441267766704786,9,9,breast_cancer
spearman,0.9441267766704786,9,9,breast_cancer
kendall,0.9441267766704786,9,9,breast_cancer
pps,0.5756691806615146,9,9,breast_cancer
gini,0.9337824845568962,0,1,phishing
mutual_info,0.9295327181376557,0,1,phishing
f_test,0.9295327181376557,0,1,phishing
pimp,0.9337824845568962,0,1,phishing
shap,0.9337824845568962,0,1,phishing
pearson,0.9295327181376557,0,1,phishing
spearman,0.9295327181376557,0,1,phishing
kendall,0.9295327181376557,0,1,phishing
pps,0.12737736798427832,0,1,phishing
gini,0.9331419479655483,1,1,phishing
mutual_info,0.9331419479655483,1,1,phishing
f_test,0.9301468759519284,1,1,phishing
pimp,0.9331419479655483,1,1,phishing
shap,0.9331419479655483,1,1,phishing
pearson,0.9301468759519284,1,1,phishing
spearman,0.9301468759519284,1,1,phishing
kendall,0.9301468759519284,1,1,phishing
pps,0.12746152834182417,1,1,phishing
gini,0.9337111227430975,2,1,phishing
mutual_info,0.9375929736551222,2,1,phishing
f_test,0.9313582455622762,2,1,phishing
pimp,0.9337111227430975,2,1,phishing
shap,0.9337111227430975,2,1,phishing
pearson,0.9313582455622762,2,1,phishing
spearman,0.9313582455622762,2,1,phishing
kendall,0.9313582455622762,2,1,phishing
pps,0.12762752688024184,2,1,phishing
gini,0.9270201528840638,3,1,phishing
mutual_info,0.922801162722179,3,1,phishing
f_test,0.922801162722179,3,1,phishing
pimp,0.9270201528840638,3,1,phishing
shap,0.9270201528840638,3,1,phishing
pearson,0.922801162722179,3,1,phishing
spearman,0.922801162722179,3,1,phishing
kendall,0.922801162722179,3,1,phishing
pps,0.12645491760191668,3,1,phishing
gini,0.92763648015432,4,1,phishing
mutual_info,0.9246590788419253,4,1,phishing
f_test,0.9246590788419253,4,1,phishing
pimp,0.92763648015432,4,1,phishing
shap,0.92763648015432,4,1,phishing
pearson,0.9246590788419253,4,1,phishing
spearman,0.9246590788419253,4,1,phishing
kendall,0.9246590788419253,4,1,phishing
pps,0.12670951484271417,4,1,phishing
gini,0.933176576749177,5,1,phishing
mutual_info,0.9295028360589099,5,1,phishing
f_test,0.9295028360589099,5,1,phishing
pimp,0.933176576749177,5,1,phishing
shap,0.933176576749177,5,1,phishing
pearson,0.9295028360589099,5,1,phishing
spearman,0.9295028360589099,5,1,phishing
kendall,0.9295028360589099,5,1,phishing
pps,0.1273732731305241,5,1,phishing
gini,0.933161903310399,6,1,phishing
mutual_info,0.9289149612377119,6,1,phishing
f_test,0.9289149612377119,6,1,phishing
pimp,0.933161903310399,6,1,phishing
shap,0.933161903310399,6,1,phishing
pearson,0.9289149612377119,6,1,phishing
spearman,0.9289149612377119,6,1,phishing
kendall,0.9289149612377119,6,1,phishing
pps,0.1272927144304727,6,1,phishing
gini,0.9399351364067563,7,1,phishing
mutual_info,0.9356896645938976,7,1,phishing
f_test,0.9356896645938976,7,1,phishing
pimp,0.9399351364067563,7,1,phishing
shap,0.9399351364067563,7,1,phishing
pearson,0.9356896645938976,7,1,phishing
spearman,0.9356896645938976,7,1,phishing
kendall,0.9356896645938976,7,1,phishing
pps,0.1282210775375983,7,1,phishing
gini,0.9288600346507263,8,1,phishing
mutual_info,0.9246326709458841,8,1,phishing
f_test,0.9246326709458841,8,1,phishing
pimp,0.9288600346507263,8,1,phishing
shap,0.9288600346507263,8,1,phishing
pearson,0.9246326709458841,8,1,phishing
spearman,0.9246326709458841,8,1,phishing
kendall,0.9246326709458841,8,1,phishing
pps,0.126705896069296,8,1,phishing
gini,0.9307240622718581,9,1,phishing
mutual_info,0.9307240622718581,9,1,phishing
f_test,0.9258475979056489,9,1,phishing
pimp,0.9307240622718581,9,1,phishing
shap,0.9307240622718581,9,1,phishing
pearson,0.9258475979056489,9,1,phishing
spearman,0.9258475979056489,9,1,phishing
kendall,0.9258475979056489,9,1,phishing
pps,0.1268723820846974,9,1,phishing
gini,,0,0,phishing
mutual_info,,0,0,phishing
f_test,,0,0,phishing
pimp,,0,0,phishing
shap,,0,0,phishing
pearson,,0,0,phishing
spearman,,0,0,phishing
kendall,,0,0,phishing
pps,,0,0,phishing
gini,,1,0,phishing
mutual_info,,1,0,phishing
f_test,,1,0,phishing
pimp,,1,0,phishing
shap,,1,0,phishing
pearson,,1,0,phishing
spearman,,1,0,phishing
kendall,,1,0,phishing
pps,,1,0,phishing
gini,,2,0,phishing
mutual_info,,2,0,phishing
f_test,,2,0,phishing
pimp,,2,0,phishing
shap,,2,0,phishing
pearson,,2,0,phishing
spearman,,2,0,phishing
kendall,,2,0,phishing
pps,,2,0,phishing
gini,,3,0,phishing
mutual_info,,3,0,phishing
f_test,,3,0,phishing
pimp,,3,0,phishing
shap,,3,0,phishing
pearson,,3,0,phishing
spearman,,3,0,phishing
kendall,,3,0,phishing
pps,,3,0,phishing
gini,,4,0,phishing
mutual_info,,4,0,phishing
f_test,,4,0,phishing
pimp,,4,0,phishing
shap,,4,0,phishing
pearson,,4,0,phishing
spearman,,4,0,phishing
kendall,,4,0,phishing
pps,,4,0,phishing
gini,,5,0,phishing
mutual_info,,5,0,phishing
f_test,,5,0,phishing
pimp,,5,0,phishing
shap,,5,0,phishing
pearson,,5,0,phishing
spearman,,5,0,phishing
kendall,,5,0,phishing
pps,,5,0,phishing
gini,,6,0,phishing
mutual_info,,6,0,phishing
f_test,,6,0,phishing
pimp,,6,0,phishing
shap,,6,0,phishing
pearson,,6,0,phishing
spearman,,6,0,phishing
kendall,,6,0,phishing
pps,,6,0,phishing
gini,,7,0,phishing
mutual_info,,7,0,phishing
f_test,,7,0,phishing
pimp,,7,0,phishing
shap,,7,0,phishing
pearson,,7,0,phishing
spearman,,7,0,phishing
kendall,,7,0,phishing
pps,,7,0,phishing
gini,,8,0,phishing
mutual_info,,8,0,phishing
f_test,,8,0,phishing
pimp,,8,0,phishing
shap,,8,0,phishing
pearson,,8,0,phishing
spearman,,8,0,phishing
kendall,,8,0,phishing
pps,,8,0,phishing
gini,,9,0,phishing
mutual_info,,9,0,phishing
f_test,,9,0,phishing
pimp,,9,0,phishing
shap,,9,0,phishing
pearson,,9,0,phishing
spearman,,9,0,phishing
kendall,,9,0,phishing
pps,,9,0,phishing
gini,0.9156276784600391,0,2,phishing
mutual_info,0.9203623132392624,0,2,phishing
f_test,0.9046878669298501,0,2,phishing
pimp,0.9156276784600391,0,2,phishing
shap,0.9156276784600391,0,2,phishing
pearson,0.9046878669298501,0,2,phishing
spearman,0.9046878669298501,0,2,phishing
kendall,0.9046878669298501,0,2,phishing
pps,0.16277022557890314,0,2,phishing
gini,0.915035258598066,1,2,phishing
mutual_info,0.9047125362020355,1,2,phishing
f_test,0.9047125362020355,1,2,phishing
pimp,0.915035258598066,1,2,phishing
shap,0.915035258598066,1,2,phishing
pearson,0.9047125362020355,1,2,phishing
spearman,0.9047125362020355,1,2,phishing
kendall,0.9047125362020355,1,2,phishing
pps,0.15937168579187852,1,2,phishing
gini,0.9168883427657147,2,2,phishing
mutual_info,0.9081364754433313,2,2,phishing
f_test,0.9081364754433313,2,2,phishing
pimp,0.9168883427657147,2,2,phishing
shap,0.9168883427657147,2,2,phishing
pearson,0.9081364754433313,2,2,phishing
spearman,0.9081364754433313,2,2,phishing
kendall,0.9081364754433313,2,2,phishing
pps,0.15957869420765503,2,2,phishing
gini,0.9195226077743744,3,2,phishing
mutual_info,0.9034104908957326,3,2,phishing
f_test,0.9034104908957326,3,2,phishing
pimp,0.9195226077743744,3,2,phishing
shap,0.9195226077743744,3,2,phishing
pearson,0.9034104908957326,3,2,phishing
spearman,0.9034104908957326,3,2,phishing
kendall,0.9034104908957326,3,2,phishing
pps,0.15361460961589865,3,2,phishing
gini,0.9213025585407446,4,2,phishing
mutual_info,0.9221454942129254,4,2,phishing
f_test,0.9093039637149695,4,2,phishing
pimp,0.9213025585407446,4,2,phishing
shap,0.9213025585407446,4,2,phishing
pearson,0.9093039637149695,4,2,phishing
spearman,0.9093039637149695,4,2,phishing
kendall,0.9093039637149695,4,2,phishing
pps,0.1630855891755606,4,2,phishing
gini,0.9189260686944625,5,2,phishing
mutual_info,0.9034304817870414,5,2,phishing
f_test,0.9034304817870414,5,2,phishing
pimp,0.9189260686944625,5,2,phishing
shap,0.9189260686944625,5,2,phishing
pearson,0.9034304817870414,5,2,phishing
spearman,0.9034304817870414,5,2,phishing
kendall,0.9034304817870414,5,2,phishing
pps,0.162664911686762,5,2,phishing
gini,0.9156247160038598,6,2,phishing
mutual_info,0.9034059958148789,6,2,phishing
f_test,0.9034059958148789,6,2,phishing
pimp,0.9156247160038598,6,2,phishing
shap,0.9156247160038598,6,2,phishing
pearson,0.9034059958148789,6,2,phishing
spearman,0.9034059958148789,6,2,phishing
kendall,0.9034059958148789,6,2,phishing
pps,0.1627696989460021,6,2,phishing
gini,0.9207150616724824,7,2,phishing
mutual_info,0.9207150616724824,7,2,phishing
f_test,0.9045820503031381,7,2,phishing
pimp,0.9207150616724824,7,2,phishing
shap,0.9207150616724824,7,2,phishing
pearson,0.9045820503031381,7,2,phishing
spearman,0.9045820503031381,7,2,phishing
