imp_type,random_state,data_split,dataset,max_dropped
spearman,8,6,diabetes,0.30000000000000004
kendall,8,6,diabetes,0.30000000000000004
pps,8,6,diabetes,0.19999999999999996
gini,9,6,diabetes,0.4
mutual_info,9,6,diabetes,0.09999999999999998
f_test,9,6,diabetes,0.09999999999999998
pimp,9,6,diabetes,0.4
shap,9,6,diabetes,0.4
pearson,9,6,diabetes,0.09999999999999998
spearman,9,6,diabetes,0.09999999999999998
kendall,9,6,diabetes,0.09999999999999998
pps,9,6,diabetes,0.19999999999999996
gini,0,7,diabetes,0.19999999999999996
mutual_info,0,7,diabetes,0.5
f_test,0,7,diabetes,0.4
pimp,0,7,diabetes,0.4
shap,0,7,diabetes,0.4
pearson,0,7,diabetes,0.4
spearman,0,7,diabetes,0.4
kendall,0,7,diabetes,0.4
pps,0,7,diabetes,0.5
gini,1,7,diabetes,0.19999999999999996
mutual_info,1,7,diabetes,0.0
f_test,1,7,diabetes,0.0
pimp,1,7,diabetes,0.19999999999999996
shap,1,7,diabetes,0.19999999999999996
pearson,1,7,diabetes,0.0
spearman,1,7,diabetes,0.0
kendall,1,7,diabetes,0.0
pps,1,7,diabetes,0.30000000000000004
gini,2,7,diabetes,0.0
mutual_info,2,7,diabetes,0.0
f_test,2,7,diabetes,0.0
pimp,2,7,diabetes,0.0
shap,2,7,diabetes,0.0
pearson,2,7,diabetes,0.0
spearman,2,7,diabetes,0.0
kendall,2,7,diabetes,0.0
pps,2,7,diabetes,0.30000000000000004
gini,3,7,diabetes,0.0
mutual_info,3,7,diabetes,0.30000000000000004
f_test,3,7,diabetes,0.30000000000000004
pimp,3,7,diabetes,0.0
shap,3,7,diabetes,0.0
pearson,3,7,diabetes,0.30000000000000004
spearman,3,7,diabetes,0.30000000000000004
kendall,3,7,diabetes,0.30000000000000004
pps,3,7,diabetes,0.5
gini,4,7,diabetes,0.0
mutual_info,4,7,diabetes,0.0
f_test,4,7,diabetes,0.0
pimp,4,7,diabetes,0.0
shap,4,7,diabetes,0.0
pearson,4,7,diabetes,0.0
spearman,4,7,diabetes,0.0
kendall,4,7,diabetes,0.0
pps,4,7,diabetes,0.30000000000000004
gini,5,7,diabetes,0.0
mutual_info,5,7,diabetes,0.0
f_test,5,7,diabetes,0.30000000000000004
pimp,5,7,diabetes,0.0
shap,5,7,diabetes,0.0
pearson,5,7,diabetes,0.30000000000000004
spearman,5,7,diabetes,0.30000000000000004
kendall,5,7,diabetes,0.30000000000000004
pps,5,7,diabetes,0.30000000000000004
gini,6,7,diabetes,0.30000000000000004
mutual_info,6,7,diabetes,0.5
f_test,6,7,diabetes,0.4
pimp,6,7,diabetes,0.30000000000000004
shap,6,7,diabetes,0.0
pearson,6,7,diabetes,0.4
spearman,6,7,diabetes,0.4
kendall,6,7,diabetes,0.4
pps,6,7,diabetes,0.30000000000000004
gini,7,7,diabetes,0.30000000000000004
mutual_info,7,7,diabetes,0.5
f_test,7,7,diabetes,0.4
pimp,7,7,diabetes,0.30000000000000004
shap,7,7,diabetes,0.09999999999999998
pearson,7,7,diabetes,0.4
spearman,7,7,diabetes,0.4
kendall,7,7,diabetes,0.4
pps,7,7,diabetes,0.4
gini,8,7,diabetes,0.5
mutual_info,8,7,diabetes,0.4
f_test,8,7,diabetes,0.4
pimp,8,7,diabetes,0.0
shap,8,7,diabetes,0.0
pearson,8,7,diabetes,0.4
spearman,8,7,diabetes,0.4
kendall,8,7,diabetes,0.4
pps,8,7,diabetes,0.5
gini,9,7,diabetes,0.19999999999999996
mutual_info,9,7,diabetes,0.19999999999999996
f_test,9,7,diabetes,0.30000000000000004
pimp,9,7,diabetes,0.19999999999999996
shap,9,7,diabetes,0.0
pearson,9,7,diabetes,0.30000000000000004
spearman,9,7,diabetes,0.30000000000000004
kendall,9,7,diabetes,0.30000000000000004
pps,9,7,diabetes,0.5
gini,0,8,diabetes,0.0
mutual_info,0,8,diabetes,0.5
f_test,0,8,diabetes,0.0
pimp,0,8,diabetes,0.0
shap,0,8,diabetes,0.0
pearson,0,8,diabetes,0.0
spearman,0,8,diabetes,0.0
kendall,0,8,diabetes,0.0
pps,0,8,diabetes,0.19999999999999996
gini,1,8,diabetes,0.0
mutual_info,1,8,diabetes,0.6
f_test,1,8,diabetes,0.0
pimp,1,8,diabetes,0.0
shap,1,8,diabetes,0.0
pearson,1,8,diabetes,0.0
spearman,1,8,diabetes,0.0
kendall,1,8,diabetes,0.0
pps,1,8,diabetes,0.19999999999999996
gini,2,8,diabetes,0.0
mutual_info,2,8,diabetes,0.5
f_test,2,8,diabetes,0.0
pimp,2,8,diabetes,0.0
shap,2,8,diabetes,0.0
pearson,2,8,diabetes,0.0
spearman,2,8,diabetes,0.0
kendall,2,8,diabetes,0.0
pps,2,8,diabetes,0.19999999999999996
gini,3,8,diabetes,0.0
mutual_info,3,8,diabetes,0.7
f_test,3,8,diabetes,0.0
pimp,3,8,diabetes,0.0
shap,3,8,diabetes,0.0
pearson,3,8,diabetes,0.0
spearman,3,8,diabetes,0.0
kendall,3,8,diabetes,0.0
pps,3,8,diabetes,0.4
gini,4,8,diabetes,0.0
mutual_info,4,8,diabetes,0.0
f_test,4,8,diabetes,0.0
pimp,4,8,diabetes,0.0
shap,4,8,diabetes,0.0
pearson,4,8,diabetes,0.0
spearman,4,8,diabetes,0.0
kendall,4,8,diabetes,0.0
pps,4,8,diabetes,0.19999999999999996
gini,5,8,diabetes,0.30000000000000004
mutual_info,5,8,diabetes,0.5
f_test,5,8,diabetes,0.30000000000000004
pimp,5,8,diabetes,0.30000000000000004
shap,5,8,diabetes,0.0
pearson,5,8,diabetes,0.30000000000000004
spearman,5,8,diabetes,0.30000000000000004
kendall,5,8,diabetes,0.30000000000000004
pps,5,8,diabetes,0.5
gini,6,8,diabetes,0.0
mutual_info,6,8,diabetes,0.0
f_test,6,8,diabetes,0.0
pimp,6,8,diabetes,0.0
shap,6,8,diabetes,0.09999999999999998
pearson,6,8,diabetes,0.0
spearman,6,8,diabetes,0.0
kendall,6,8,diabetes,0.0
pps,6,8,diabetes,0.09999999999999998
gini,7,8,diabetes,0.0
mutual_info,7,8,diabetes,0.6
f_test,7,8,diabetes,0.0
pimp,7,8,diabetes,0.09999999999999998
shap,7,8,diabetes,0.0
pearson,7,8,diabetes,0.0
spearman,7,8,diabetes,0.0
kendall,7,8,diabetes,0.0
pps,7,8,diabetes,0.19999999999999996
gini,8,8,diabetes,0.0
mutual_info,8,8,diabetes,0.5
f_test,8,8,diabetes,0.0
pimp,8,8,diabetes,0.0
shap,8,8,diabetes,0.0
pearson,8,8,diabetes,0.0
spearman,8,8,diabetes,0.0
kendall,8,8,diabetes,0.0
pps,8,8,diabetes,0.19999999999999996
gini,9,8,diabetes,0.0
mutual_info,9,8,diabetes,0.09999999999999998
f_test,9,8,diabetes,0.0
pimp,9,8,diabetes,0.0
shap,9,8,diabetes,0.0
pearson,9,8,diabetes,0.0
spearman,9,8,diabetes,0.0
kendall,9,8,diabetes,0.0
pps,9,8,diabetes,0.19999999999999996
gini,0,9,diabetes,0.0
mutual_info,0,9,diabetes,0.0
f_test,0,9,diabetes,0.0
pimp,0,9,diabetes,0.0
shap,0,9,diabetes,0.0
pearson,0,9,diabetes,0.0
spearman,0,9,diabetes,0.0
kendall,0,9,diabetes,0.0
pps,0,9,diabetes,0.0
gini,1,9,diabetes,0.0
mutual_info,1,9,diabetes,0.0
f_test,1,9,diabetes,0.0
pimp,1,9,diabetes,0.0
shap,1,9,diabetes,0.0
pearson,1,9,diabetes,0.0
spearman,1,9,diabetes,0.0
kendall,1,9,diabetes,0.0
pps,1,9,diabetes,0.0
gini,2,9,diabetes,0.0
mutual_info,2,9,diabetes,0.0
f_test,2,9,diabetes,0.0
pimp,2,9,diabetes,0.0
shap,2,9,diabetes,0.19999999999999996
pearson,2,9,diabetes,0.0
spearman,2,9,diabetes,0.0
kendall,2,9,diabetes,0.0
pps,2,9,diabetes,0.0
gini,3,9,diabetes,0.0
mutual_info,3,9,diabetes,0.4
f_test,3,9,diabetes,0.0
pimp,3,9,diabetes,0.0
shap,3,9,diabetes,0.0
pearson,3,9,diabetes,0.0
spearman,3,9,diabetes,0.0
kendall,3,9,diabetes,0.0
pps,3,9,diabetes,0.0
gini,4,9,diabetes,0.0
mutual_info,4,9,diabetes,0.0
f_test,4,9,diabetes,0.0
pimp,4,9,diabetes,0.0
shap,4,9,diabetes,0.19999999999999996
pearson,4,9,diabetes,0.0
spearman,4,9,diabetes,0.0
kendall,4,9,diabetes,0.0
pps,4,9,diabetes,0.0
gini,5,9,diabetes,0.0
mutual_info,5,9,diabetes,0.0
f_test,5,9,diabetes,0.0
pimp,5,9,diabetes,0.0
shap,5,9,diabetes,0.09999999999999998
pearson,5,9,diabetes,0.0
spearman,5,9,diabetes,0.0
kendall,5,9,diabetes,0.0
pps,5,9,diabetes,0.0
gini,6,9,diabetes,0.0
mutual_info,6,9,diabetes,0.0
f_test,6,9,diabetes,0.0
pimp,6,9,diabetes,0.0
shap,6,9,diabetes,0.0
pearson,6,9,diabetes,0.0
spearman,6,9,diabetes,0.0
kendall,6,9,diabetes,0.0
pps,6,9,diabetes,0.09999999999999998
gini,7,9,diabetes,0.0
mutual_info,7,9,diabetes,0.0
f_test,7,9,diabetes,0.0
pimp,7,9,diabetes,0.0
shap,7,9,diabetes,0.0
pearson,7,9,diabetes,0.0
spearman,7,9,diabetes,0.0
kendall,7,9,diabetes,0.0
pps,7,9,diabetes,0.09999999999999998
gini,8,9,diabetes,0.0
mutual_info,8,9,diabetes,0.0
f_test,8,9,diabetes,0.0
pimp,8,9,diabetes,0.0
shap,8,9,diabetes,0.0
pearson,8,9,diabetes,0.0
spearman,8,9,diabetes,0.0
kendall,8,9,diabetes,0.0
pps,8,9,diabetes,0.09999999999999998
gini,9,9,diabetes,0.0
mutual_info,9,9,diabetes,0.0
f_test,9,9,diabetes,0.0
pimp,9,9,diabetes,0.0
shap,9,9,diabetes,0.0
pearson,9,9,diabetes,0.0
spearman,9,9,diabetes,0.0
kendall,9,9,diabetes,0.0
pps,9,9,diabetes,0.09999999999999998
gini,0,1,crime,0.7950819672131147
mutual_info,0,1,crime,0.8688524590163934
f_test,0,1,crime,0.8114754098360656
pimp,0,1,crime,0.7786885245901639
shap,0,1,crime,0.639344262295082
pearson,0,1,crime,0.8114754098360656
spearman,0,1,crime,0.8770491803278688
kendall,0,1,crime,0.8770491803278688
pps,0,1,crime,0.032786885245901676
gini,1,1,crime,0.7459016393442623
mutual_info,1,1,crime,0.8524590163934427
f_test,1,1,crime,0.7786885245901639
pimp,1,1,crime,0.819672131147541
shap,1,1,crime,0.8114754098360656
pearson,1,1,crime,0.7786885245901639
spearman,1,1,crime,0.860655737704918
kendall,1,1,crime,0.8442622950819672
pps,1,1,crime,0.07377049180327866
gini,2,1,crime,0.6147540983606558
mutual_info,2,1,crime,0.8032786885245902
f_test,2,1,crime,0.6311475409836065
pimp,2,1,crime,0.6885245901639344
shap,2,1,crime,0.10655737704918034
pearson,2,1,crime,0.6311475409836065
spearman,2,1,crime,0.7786885245901639
kendall,2,1,crime,0.7868852459016393
pps,2,1,crime,0.0
gini,3,1,crime,0.7868852459016393
mutual_info,3,1,crime,0.8442622950819672
f_test,3,1,crime,0.639344262295082
pimp,3,1,crime,0.6311475409836065
shap,3,1,crime,0.4590163934426229
pearson,3,1,crime,0.639344262295082
spearman,3,1,crime,0.8360655737704918
kendall,3,1,crime,0.8442622950819672
pps,3,1,crime,0.024590163934426257
gini,4,1,crime,0.7377049180327868
mutual_info,4,1,crime,0.639344262295082
f_test,4,1,crime,0.8032786885245902
pimp,4,1,crime,0.7459016393442623
shap,4,1,crime,0.8360655737704918
pearson,4,1,crime,0.8032786885245902
spearman,4,1,crime,0.7704918032786885
kendall,4,1,crime,0.7540983606557377
pps,4,1,crime,0.0
gini,5,1,crime,0.819672131147541
mutual_info,5,1,crime,0.8688524590163934
f_test,5,1,crime,0.8114754098360656
pimp,5,1,crime,0.7622950819672132
shap,5,1,crime,0.5245901639344263
pearson,5,1,crime,0.8114754098360656
spearman,5,1,crime,0.8688524590163934
kendall,5,1,crime,0.8688524590163934
pps,5,1,crime,0.024590163934426257
gini,6,1,crime,0.43442622950819676
mutual_info,6,1,crime,0.860655737704918
f_test,6,1,crime,0.7786885245901639
pimp,6,1,crime,0.48360655737704916
shap,6,1,crime,0.3688524590163934
pearson,6,1,crime,0.7786885245901639
spearman,6,1,crime,0.8360655737704918
kendall,6,1,crime,0.8442622950819672
pps,6,1,crime,0.0
gini,7,1,crime,0.39344262295081966
mutual_info,7,1,crime,0.819672131147541
f_test,7,1,crime,0.7786885245901639
pimp,7,1,crime,0.6229508196721312
shap,7,1,crime,0.6147540983606558
pearson,7,1,crime,0.7786885245901639
spearman,7,1,crime,0.8442622950819672
kendall,7,1,crime,0.8360655737704918
pps,7,1,crime,0.016393442622950838
gini,8,1,crime,0.7786885245901639
mutual_info,8,1,crime,0.8688524590163934
f_test,8,1,crime,0.7786885245901639
pimp,8,1,crime,0.7868852459016393
shap,8,1,crime,0.7786885245901639
pearson,8,1,crime,0.7786885245901639
spearman,8,1,crime,0.8770491803278688
kendall,8,1,crime,0.8770491803278688
pps,8,1,crime,0.05737704918032782
gini,9,1,crime,0.7622950819672132
mutual_info,9,1,crime,0.8114754098360656
f_test,9,1,crime,0.8114754098360656
pimp,9,1,crime,0.7131147540983607
shap,9,1,crime,0.6557377049180328
pearson,9,1,crime,0.8114754098360656
spearman,9,1,crime,0.7786885245901639
kendall,9,1,crime,0.7950819672131147
pps,9,1,crime,0.040983606557377095
gini,0,2,crime,0.7868852459016393
mutual_info,0,2,crime,0.7622950819672132
f_test,0,2,crime,0.6967213114754098
pimp,0,2,crime,0.7704918032786885
shap,0,2,crime,0.6311475409836065
pearson,0,2,crime,0.6967213114754098
spearman,0,2,crime,0.7868852459016393
kendall,0,2,crime,0.7295081967213115
pps,0,2,crime,0.032786885245901676
gini,1,2,crime,0.6639344262295082
mutual_info,1,2,crime,0.7950819672131147
f_test,1,2,crime,0.7868852459016393
pimp,1,2,crime,0.680327868852459
shap,1,2,crime,0.5245901639344263
pearson,1,2,crime,0.7868852459016393
spearman,1,2,crime,0.8032786885245902
kendall,1,2,crime,0.8032786885245902
pps,1,2,crime,0.06557377049180324
gini,2,2,crime,0.680327868852459
mutual_info,2,2,crime,0.7295081967213115
f_test,2,2,crime,0.7049180327868853
pimp,2,2,crime,0.7131147540983607
shap,2,2,crime,0.5081967213114754
pearson,2,2,crime,0.7049180327868853
spearman,2,2,crime,0.35245901639344257
kendall,2,2,crime,0.3278688524590164
pps,2,2,crime,0.008196721311475419
gini,3,2,crime,0.7704918032786885
mutual_info,3,2,crime,0.7622950819672132
f_test,3,2,crime,0.7377049180327868
pimp,3,2,crime,0.7704918032786885
shap,3,2,crime,0.8524590163934427
pearson,3,2,crime,0.7377049180327868
spearman,3,2,crime,0.7459016393442623
kendall,3,2,crime,0.7377049180327868
pps,3,2,crime,0.07377049180327866
gini,4,2,crime,0.42622950819672134
mutual_info,4,2,crime,0.7459016393442623
f_test,4,2,crime,0.7377049180327868
pimp,4,2,crime,0.47540983606557374
shap,4,2,crime,0.7704918032786885
pearson,4,2,crime,0.7377049180327868
spearman,4,2,crime,0.7459016393442623
kendall,4,2,crime,0.7459016393442623
pps,4,2,crime,0.008196721311475419
gini,5,2,crime,0.639344262295082
mutual_info,5,2,crime,0.7459016393442623
f_test,5,2,crime,0.7704918032786885
pimp,5,2,crime,0.6475409836065573
shap,5,2,crime,0.639344262295082
pearson,5,2,crime,0.7704918032786885
spearman,5,2,crime,0.48360655737704916
kendall,5,2,crime,0.7950819672131147
pps,5,2,crime,0.07377049180327866
gini,6,2,crime,0.7868852459016393
mutual_info,6,2,crime,0.7622950819672132
f_test,6,2,crime,0.7622950819672132
pimp,6,2,crime,0.7295081967213115
shap,6,2,crime,0.6639344262295082
pearson,6,2,crime,0.7622950819672132
spearman,6,2,crime,0.6885245901639344
kendall,6,2,crime,0.6967213114754098
pps,6,2,crime,0.032786885245901676
gini,7,2,crime,0.5819672131147541
mutual_info,7,2,crime,0.7459016393442623
f_test,7,2,crime,0.7786885245901639
pimp,7,2,crime,0.5327868852459017
shap,7,2,crime,0.7786885245901639
pearson,7,2,crime,0.7786885245901639
spearman,7,2,crime,0.7377049180327868
kendall,7,2,crime,0.7377049180327868
pps,7,2,crime,0.05737704918032782
gini,8,2,crime,0.34426229508196726
mutual_info,8,2,crime,0.639344262295082
f_test,8,2,crime,0.42622950819672134
pimp,8,2,crime,0.360655737704918
shap,8,2,crime,0.7704918032786885
pearson,8,2,crime,0.42622950819672134
spearman,8,2,crime,0.5819672131147541
kendall,8,2,crime,0.24590163934426235
pps,8,2,crime,0.008196721311475419
gini,9,2,crime,0.4098360655737705
mutual_info,9,2,crime,0.6147540983606558
f_test,9,2,crime,0.5
pimp,9,2,crime,0.39344262295081966
shap,9,2,crime,0.5573770491803278
pearson,9,2,crime,0.5
spearman,9,2,crime,0.5573770491803278
kendall,9,2,crime,0.5245901639344263
pps,9,2,crime,0.024590163934426257
gini,0,3,crime,0.6311475409836065
mutual_info,0,3,crime,0.8852459016393442
f_test,0,3,crime,0.8360655737704918
pimp,0,3,crime,0.8114754098360656
shap,0,3,crime,0.9262295081967213
pearson,0,3,crime,0.8360655737704918
spearman,0,3,crime,0.8770491803278688
kendall,0,3,crime,0.8770491803278688
pps,0,3,crime,0.06557377049180324
gini,1,3,crime,0.6475409836065573
mutual_info,1,3,crime,0.6721311475409837
f_test,1,3,crime,0.8360655737704918
pimp,1,3,crime,0.6721311475409837
shap,1,3,crime,0.8852459016393442
pearson,1,3,crime,0.8360655737704918
spearman,1,3,crime,0.6557377049180328
kendall,1,3,crime,0.7950819672131147
pps,1,3,crime,0.049180327868852514
gini,2,3,crime,0.6967213114754098
mutual_info,2,3,crime,0.8524590163934427
f_test,2,3,crime,0.8360655737704918
pimp,2,3,crime,0.819672131147541
shap,2,3,crime,0.9180327868852459
pearson,2,3,crime,0.8360655737704918
spearman,2,3,crime,0.8278688524590164
kendall,2,3,crime,0.8278688524590164
pps,2,3,crime,0.06557377049180324
gini,3,3,crime,0.860655737704918
mutual_info,3,3,crime,0.5655737704918034
f_test,3,3,crime,0.6885245901639344
pimp,3,3,crime,0.7704918032786885
shap,3,3,crime,0.8360655737704918
pearson,3,3,crime,0.6885245901639344
spearman,3,3,crime,0.07377049180327866
kendall,3,3,crime,0.6311475409836065
pps,3,3,crime,0.049180327868852514
gini,4,3,crime,0.8770491803278688
mutual_info,4,3,crime,0.8934426229508197
f_test,4,3,crime,0.8360655737704918
pimp,4,3,crime,0.860655737704918
shap,4,3,crime,0.8852459016393442
pearson,4,3,crime,0.8360655737704918
spearman,4,3,crime,0.8360655737704918
kendall,4,3,crime,0.8360655737704918
pps,4,3,crime,0.06557377049180324
gini,5,3,crime,0.6639344262295082
mutual_info,5,3,crime,0.8032786885245902
f_test,5,3,crime,0.8360655737704918
pimp,5,3,crime,0.7786885245901639
shap,5,3,crime,0.0
pearson,5,3,crime,0.8360655737704918
spearman,5,3,crime,0.7950819672131147
kendall,5,3,crime,0.8032786885245902
pps,5,3,crime,0.06557377049180324
gini,6,3,crime,0.8032786885245902
mutual_info,6,3,crime,0.6639344262295082
f_test,6,3,crime,0.7950819672131147
pimp,6,3,crime,0.8114754098360656
shap,6,3,crime,0.8770491803278688
pearson,6,3,crime,0.7950819672131147
spearman,6,3,crime,0.7459016393442623
kendall,6,3,crime,0.7704918032786885
pps,6,3,crime,0.05737704918032782
gini,7,3,crime,0.7540983606557377
mutual_info,7,3,crime,0.6311475409836065
f_test,7,3,crime,0.7131147540983607
pimp,7,3,crime,0.8032786885245902
shap,7,3,crime,0.0
pearson,7,3,crime,0.7131147540983607
spearman,7,3,crime,0.7377049180327868
kendall,7,3,crime,0.7213114754098361
pps,7,3,crime,0.049180327868852514
gini,8,3,crime,0.5491803278688525
mutual_info,8,3,crime,0.7704918032786885
f_test,8,3,crime,0.8032786885245902
pimp,8,3,crime,0.7704918032786885
shap,8,3,crime,0.42622950819672134
pearson,8,3,crime,0.8032786885245902
spearman,8,3,crime,0.7786885245901639
kendall,8,3,crime,0.8032786885245902
pps,8,3,crime,0.06557377049180324
gini,9,3,crime,0.7622950819672132
mutual_info,9,3,crime,0.7131147540983607
f_test,9,3,crime,0.8114754098360656
pimp,9,3,crime,0.819672131147541
shap,9,3,crime,0.8770491803278688
pearson,9,3,crime,0.8114754098360656
spearman,9,3,crime,0.7622950819672132
kendall,9,3,crime,0.8032786885245902
pps,9,3,crime,0.06557377049180324
gini,0,4,crime,0.2704918032786885
mutual_info,0,4,crime,0.20491803278688525
f_test,0,4,crime,0.5655737704918034
pimp,0,4,crime,0.12295081967213117
shap,0,4,crime,0.0901639344262295
pearson,0,4,crime,0.5655737704918034
spearman,0,4,crime,0.7131147540983607
kendall,0,4,crime,0.5245901639344263
pps,0,4,crime,0.07377049180327866
gini,1,4,crime,0.6229508196721312
mutual_info,1,4,crime,0.21311475409836067
f_test,1,4,crime,0.14754098360655743
pimp,1,4,crime,0.6311475409836065
shap,1,4,crime,0.860655737704918
pearson,1,4,crime,0.14754098360655743
spearman,1,4,crime,0.0901639344262295
kendall,1,4,crime,0.0901639344262295
pps,1,4,crime,0.07377049180327866
gini,2,4,crime,0.8688524590163934
mutual_info,2,4,crime,0.7868852459016393
f_test,2,4,crime,0.7049180327868853
pimp,2,4,crime,0.8114754098360656
shap,2,4,crime,0.6557377049180328
pearson,2,4,crime,0.7049180327868853
spearman,2,4,crime,0.7868852459016393
kendall,2,4,crime,0.5163934426229508
pps,2,4,crime,0.07377049180327866
gini,3,4,crime,0.819672131147541
mutual_info,3,4,crime,0.29508196721311475
f_test,3,4,crime,0.4180327868852459
pimp,3,4,crime,0.6311475409836065
shap,3,4,crime,0.4426229508196722
pearson,3,4,crime,0.4180327868852459
spearman,3,4,crime,0.6475409836065573
kendall,3,4,crime,0.3770491803278688
pps,3,4,crime,0.07377049180327866
gini,4,4,crime,0.6475409836065573
mutual_info,4,4,crime,0.3278688524590164
f_test,4,4,crime,0.5983606557377049
pimp,4,4,crime,0.6721311475409837
shap,4,4,crime,0.24590163934426235
pearson,4,4,crime,0.5983606557377049
spearman,4,4,crime,0.6885245901639344
kendall,4,4,crime,0.5081967213114754
pps,4,4,crime,0.07377049180327866
gini,5,4,crime,0.7540983606557377
mutual_info,5,4,crime,0.0901639344262295
f_test,5,4,crime,0.10655737704918034
pimp,5,4,crime,0.7213114754098361
shap,5,4,crime,0.4508196721311475
pearson,5,4,crime,0.10655737704918034
spearman,5,4,crime,0.032786885245901676
kendall,5,4,crime,0.032786885245901676
pps,5,4,crime,0.07377049180327866
gini,6,4,crime,0.6311475409836065
mutual_info,6,4,crime,0.7049180327868853
f_test,6,4,crime,0.3278688524590164
pimp,6,4,crime,0.6885245901639344
shap,6,4,crime,0.2704918032786885
pearson,6,4,crime,0.3278688524590164
spearman,6,4,crime,0.5983606557377049
kendall,6,4,crime,0.2213114754098361
pps,6,4,crime,0.07377049180327866
gini,7,4,crime,0.7950819672131147
mutual_info,7,4,crime,0.2622950819672131
f_test,7,4,crime,0.540983606557377
pimp,7,4,crime,0.8032786885245902
shap,7,4,crime,0.7950819672131147
pearson,7,4,crime,0.540983606557377
spearman,7,4,crime,0.3770491803278688
kendall,7,4,crime,0.5163934426229508
pps,7,4,crime,0.07377049180327866
gini,8,4,crime,0.8360655737704918
mutual_info,8,4,crime,0.8032786885245902
f_test,8,4,crime,0.680327868852459
pimp,8,4,crime,0.7950819672131147
shap,8,4,crime,0.819672131147541
pearson,8,4,crime,0.680327868852459
spearman,8,4,crime,0.7540983606557377
kendall,8,4,crime,0.7950819672131147
pps,8,4,crime,0.07377049180327866
gini,9,4,crime,0.8032786885245902
mutual_info,9,4,crime,0.7950819672131147
f_test,9,4,crime,0.8032786885245902
pimp,9,4,crime,0.7622950819672132
shap,9,4,crime,0.7377049180327868
pearson,9,4,crime,0.8032786885245902
spearman,9,4,crime,0.8114754098360656
kendall,9,4,crime,0.8114754098360656
pps,9,4,crime,0.07377049180327866
gini,0,5,crime,0.680327868852459
mutual_info,0,5,crime,0.8278688524590164
f_test,0,5,crime,0.8032786885245902
pimp,0,5,crime,0.6967213114754098
shap,0,5,crime,0.7131147540983607
pearson,0,5,crime,0.8032786885245902
spearman,0,5,crime,0.4426229508196722
kendall,0,5,crime,0.4426229508196722
pps,0,5,crime,0.09836065573770492
gini,1,5,crime,0.680327868852459
mutual_info,1,5,crime,0.8032786885245902
f_test,1,5,crime,0.819672131147541
pimp,1,5,crime,0.639344262295082
shap,1,5,crime,0.6967213114754098
pearson,1,5,crime,0.819672131147541
spearman,1,5,crime,0.6885245901639344
kendall,1,5,crime,0.319672131147541
pps,1,5,crime,0.09836065573770492
gini,2,5,crime,0.5573770491803278
mutual_info,2,5,crime,0.8278688524590164
f_test,2,5,crime,0.819672131147541
pimp,2,5,crime,0.23770491803278693
shap,2,5,crime,0.2786885245901639
pearson,2,5,crime,0.819672131147541
spearman,2,5,crime,0.8442622950819672
kendall,2,5,crime,0.8442622950819672
pps,2,5,crime,0.09836065573770492
gini,3,5,crime,0.3688524590163934
mutual_info,3,5,crime,0.5573770491803278
f_test,3,5,crime,0.6967213114754098
pimp,3,5,crime,0.24590163934426235
shap,3,5,crime,0.29508196721311475
pearson,3,5,crime,0.6967213114754098
spearman,3,5,crime,0.20491803278688525
kendall,3,5,crime,0.20491803278688525
pps,3,5,crime,0.09836065573770492
gini,4,5,crime,0.6885245901639344
mutual_info,4,5,crime,0.7950819672131147
f_test,4,5,crime,0.7868852459016393
pimp,4,5,crime,0.5901639344262295
shap,4,5,crime,0.7131147540983607
pearson,4,5,crime,0.7868852459016393
spearman,4,5,crime,0.7868852459016393
kendall,4,5,crime,0.23770491803278693
pps,4,5,crime,0.09836065573770492
gini,5,5,crime,0.6475409836065573
mutual_info,5,5,crime,0.8278688524590164
f_test,5,5,crime,0.819672131147541
pimp,5,5,crime,0.6475409836065573
shap,5,5,crime,0.7131147540983607
pearson,5,5,crime,0.819672131147541
spearman,5,5,crime,0.8442622950819672
kendall,5,5,crime,0.8442622950819672
pps,5,5,crime,0.09836065573770492
gini,6,5,crime,0.7295081967213115
mutual_info,6,5,crime,0.7950819672131147
f_test,6,5,crime,0.8032786885245902
pimp,6,5,crime,0.8360655737704918
shap,6,5,crime,0.3114754098360656
pearson,6,5,crime,0.8032786885245902
spearman,6,5,crime,0.8360655737704918
kendall,6,5,crime,0.8360655737704918
pps,6,5,crime,0.09836065573770492
gini,7,5,crime,0.7049180327868853
mutual_info,7,5,crime,0.7213114754098361
f_test,7,5,crime,0.6639344262295082
pimp,7,5,crime,0.7295081967213115
shap,7,5,crime,0.8278688524590164
pearson,7,5,crime,0.6639344262295082
spearman,7,5,crime,0.7622950819672132
kendall,7,5,crime,0.7131147540983607
pps,7,5,crime,0.09836065573770492
gini,8,5,crime,0.680327868852459
mutual_info,8,5,crime,0.7704918032786885
f_test,8,5,crime,0.7950819672131147
pimp,8,5,crime,0.6639344262295082
shap,8,5,crime,0.639344262295082
pearson,8,5,crime,0.7950819672131147
spearman,8,5,crime,0.7295081967213115
kendall,8,5,crime,0.7131147540983607
pps,8,5,crime,0.09836065573770492
gini,9,5,crime,0.6557377049180328
mutual_info,9,5,crime,0.5081967213114754
f_test,9,5,crime,0.5
pimp,9,5,crime,0.680327868852459
shap,9,5,crime,0.7213114754098361
pearson,9,5,crime,0.5
spearman,9,5,crime,0.5
kendall,9,5,crime,0.5
pps,9,5,crime,0.09836065573770492
gini,0,0,crime,0.7950819672131147
mutual_info,0,0,crime,0.8524590163934427
