imp_type,random_state,data_split,dataset,max_dropped
shap,3,5,breast_cancer,0.7
pearson,3,5,breast_cancer,0.43333333333333335
spearman,3,5,breast_cancer,0.43333333333333335
kendall,3,5,breast_cancer,0.43333333333333335
pps,3,5,breast_cancer,0.30000000000000004
gini,4,5,breast_cancer,0.7333333333333334
mutual_info,4,5,breast_cancer,0.4
f_test,4,5,breast_cancer,0.43333333333333335
pimp,4,5,breast_cancer,0.5
shap,4,5,breast_cancer,0.6666666666666667
pearson,4,5,breast_cancer,0.43333333333333335
spearman,4,5,breast_cancer,0.43333333333333335
kendall,4,5,breast_cancer,0.43333333333333335
pps,4,5,breast_cancer,0.0
gini,5,5,breast_cancer,0.6
mutual_info,5,5,breast_cancer,0.3666666666666667
f_test,5,5,breast_cancer,0.43333333333333335
pimp,5,5,breast_cancer,0.7666666666666666
shap,5,5,breast_cancer,0.6
pearson,5,5,breast_cancer,0.43333333333333335
spearman,5,5,breast_cancer,0.43333333333333335
kendall,5,5,breast_cancer,0.43333333333333335
pps,5,5,breast_cancer,0.09999999999999998
gini,6,5,breast_cancer,0.5333333333333333
mutual_info,6,5,breast_cancer,0.30000000000000004
f_test,6,5,breast_cancer,0.30000000000000004
pimp,6,5,breast_cancer,0.0
shap,6,5,breast_cancer,0.5
pearson,6,5,breast_cancer,0.30000000000000004
spearman,6,5,breast_cancer,0.30000000000000004
kendall,6,5,breast_cancer,0.30000000000000004
pps,6,5,breast_cancer,0.30000000000000004
gini,7,5,breast_cancer,0.30000000000000004
mutual_info,7,5,breast_cancer,0.1333333333333333
f_test,7,5,breast_cancer,0.33333333333333337
pimp,7,5,breast_cancer,0.033333333333333326
shap,7,5,breast_cancer,0.4
pearson,7,5,breast_cancer,0.33333333333333337
spearman,7,5,breast_cancer,0.3666666666666667
kendall,7,5,breast_cancer,0.3666666666666667
pps,7,5,breast_cancer,0.30000000000000004
gini,8,5,breast_cancer,0.7333333333333334
mutual_info,8,5,breast_cancer,0.4
f_test,8,5,breast_cancer,0.43333333333333335
pimp,8,5,breast_cancer,0.8666666666666667
shap,8,5,breast_cancer,0.6333333333333333
pearson,8,5,breast_cancer,0.43333333333333335
spearman,8,5,breast_cancer,0.43333333333333335
kendall,8,5,breast_cancer,0.43333333333333335
pps,8,5,breast_cancer,0.30000000000000004
gini,9,5,breast_cancer,0.5
mutual_info,9,5,breast_cancer,0.30000000000000004
f_test,9,5,breast_cancer,0.1333333333333333
pimp,9,5,breast_cancer,0.43333333333333335
shap,9,5,breast_cancer,0.7
pearson,9,5,breast_cancer,0.1333333333333333
spearman,9,5,breast_cancer,0.30000000000000004
kendall,9,5,breast_cancer,0.30000000000000004
pps,9,5,breast_cancer,0.0
gini,0,6,breast_cancer,0.30000000000000004
mutual_info,0,6,breast_cancer,0.43333333333333335
f_test,0,6,breast_cancer,0.2666666666666667
pimp,0,6,breast_cancer,0.0
shap,0,6,breast_cancer,0.6
pearson,0,6,breast_cancer,0.2666666666666667
spearman,0,6,breast_cancer,0.6
kendall,0,6,breast_cancer,0.6
pps,0,6,breast_cancer,0.4666666666666667
gini,1,6,breast_cancer,0.3666666666666667
mutual_info,1,6,breast_cancer,0.09999999999999998
f_test,1,6,breast_cancer,0.3666666666666667
pimp,1,6,breast_cancer,0.0
shap,1,6,breast_cancer,0.3666666666666667
pearson,1,6,breast_cancer,0.3666666666666667
spearman,1,6,breast_cancer,0.09999999999999998
kendall,1,6,breast_cancer,0.09999999999999998
pps,1,6,breast_cancer,0.16666666666666663
gini,2,6,breast_cancer,0.9333333333333333
mutual_info,2,6,breast_cancer,0.8333333333333334
f_test,2,6,breast_cancer,0.8666666666666667
pimp,2,6,breast_cancer,0.9333333333333333
shap,2,6,breast_cancer,0.8333333333333334
pearson,2,6,breast_cancer,0.8666666666666667
spearman,2,6,breast_cancer,0.8333333333333334
kendall,2,6,breast_cancer,0.8333333333333334
pps,2,6,breast_cancer,0.4666666666666667
gini,3,6,breast_cancer,0.8333333333333334
mutual_info,3,6,breast_cancer,0.8333333333333334
f_test,3,6,breast_cancer,0.8666666666666667
pimp,3,6,breast_cancer,0.6333333333333333
shap,3,6,breast_cancer,0.8333333333333334
pearson,3,6,breast_cancer,0.8666666666666667
spearman,3,6,breast_cancer,0.8333333333333334
kendall,3,6,breast_cancer,0.8333333333333334
pps,3,6,breast_cancer,0.4666666666666667
gini,4,6,breast_cancer,0.8333333333333334
mutual_info,4,6,breast_cancer,0.8333333333333334
f_test,4,6,breast_cancer,0.8666666666666667
pimp,4,6,breast_cancer,0.5666666666666667
shap,4,6,breast_cancer,0.8666666666666667
pearson,4,6,breast_cancer,0.8666666666666667
spearman,4,6,breast_cancer,0.8333333333333334
kendall,4,6,breast_cancer,0.8333333333333334
pps,4,6,breast_cancer,0.4666666666666667
gini,5,6,breast_cancer,0.8333333333333334
mutual_info,5,6,breast_cancer,0.8333333333333334
f_test,5,6,breast_cancer,0.8666666666666667
pimp,5,6,breast_cancer,0.6666666666666667
shap,5,6,breast_cancer,0.8333333333333334
pearson,5,6,breast_cancer,0.8666666666666667
spearman,5,6,breast_cancer,0.8333333333333334
kendall,5,6,breast_cancer,0.8333333333333334
pps,5,6,breast_cancer,0.4666666666666667
gini,6,6,breast_cancer,0.9333333333333333
mutual_info,6,6,breast_cancer,0.8333333333333334
f_test,6,6,breast_cancer,0.9
pimp,6,6,breast_cancer,0.9
shap,6,6,breast_cancer,0.8333333333333334
pearson,6,6,breast_cancer,0.9
spearman,6,6,breast_cancer,0.8333333333333334
kendall,6,6,breast_cancer,0.8333333333333334
pps,6,6,breast_cancer,0.4666666666666667
gini,7,6,breast_cancer,0.5666666666666667
mutual_info,7,6,breast_cancer,0.4666666666666667
f_test,7,6,breast_cancer,0.8333333333333334
pimp,7,6,breast_cancer,0.0
shap,7,6,breast_cancer,0.4
pearson,7,6,breast_cancer,0.8333333333333334
spearman,7,6,breast_cancer,0.3666666666666667
kendall,7,6,breast_cancer,0.3666666666666667
pps,7,6,breast_cancer,0.4666666666666667
gini,8,6,breast_cancer,0.8333333333333334
mutual_info,8,6,breast_cancer,0.8333333333333334
f_test,8,6,breast_cancer,0.8666666666666667
pimp,8,6,breast_cancer,0.8666666666666667
shap,8,6,breast_cancer,0.8333333333333334
pearson,8,6,breast_cancer,0.8666666666666667
spearman,8,6,breast_cancer,0.8333333333333334
kendall,8,6,breast_cancer,0.8333333333333334
pps,8,6,breast_cancer,0.4
gini,9,6,breast_cancer,0.8333333333333334
mutual_info,9,6,breast_cancer,0.8333333333333334
f_test,9,6,breast_cancer,0.9333333333333333
pimp,9,6,breast_cancer,0.9333333333333333
shap,9,6,breast_cancer,0.9333333333333333
pearson,9,6,breast_cancer,0.9333333333333333
spearman,9,6,breast_cancer,0.8333333333333334
kendall,9,6,breast_cancer,0.8333333333333334
pps,9,6,breast_cancer,0.4666666666666667
gini,0,7,breast_cancer,0.0
mutual_info,0,7,breast_cancer,0.0
f_test,0,7,breast_cancer,0.0
pimp,0,7,breast_cancer,0.0
shap,0,7,breast_cancer,0.0
pearson,0,7,breast_cancer,0.0
spearman,0,7,breast_cancer,0.0
kendall,0,7,breast_cancer,0.0
pps,0,7,breast_cancer,0.0
gini,1,7,breast_cancer,0.7333333333333334
mutual_info,1,7,breast_cancer,0.4
f_test,1,7,breast_cancer,0.4
pimp,1,7,breast_cancer,0.7333333333333334
shap,1,7,breast_cancer,0.6
pearson,1,7,breast_cancer,0.4
spearman,1,7,breast_cancer,0.43333333333333335
kendall,1,7,breast_cancer,0.43333333333333335
pps,1,7,breast_cancer,0.1333333333333333
gini,2,7,breast_cancer,0.8
mutual_info,2,7,breast_cancer,0.8
f_test,2,7,breast_cancer,0.4666666666666667
pimp,2,7,breast_cancer,0.8666666666666667
shap,2,7,breast_cancer,0.7666666666666666
pearson,2,7,breast_cancer,0.4666666666666667
spearman,2,7,breast_cancer,0.8
kendall,2,7,breast_cancer,0.8
pps,2,7,breast_cancer,0.23333333333333328
gini,3,7,breast_cancer,0.0
mutual_info,3,7,breast_cancer,0.0
f_test,3,7,breast_cancer,0.0
pimp,3,7,breast_cancer,0.0
shap,3,7,breast_cancer,0.0
pearson,3,7,breast_cancer,0.0
spearman,3,7,breast_cancer,0.0
kendall,3,7,breast_cancer,0.0
pps,3,7,breast_cancer,0.0
gini,4,7,breast_cancer,0.6666666666666667
mutual_info,4,7,breast_cancer,0.43333333333333335
f_test,4,7,breast_cancer,0.43333333333333335
pimp,4,7,breast_cancer,0.9
shap,4,7,breast_cancer,0.6333333333333333
pearson,4,7,breast_cancer,0.43333333333333335
spearman,4,7,breast_cancer,0.43333333333333335
kendall,4,7,breast_cancer,0.43333333333333335
pps,4,7,breast_cancer,0.19999999999999996
gini,5,7,breast_cancer,0.7666666666666666
mutual_info,5,7,breast_cancer,0.7333333333333334
f_test,5,7,breast_cancer,0.7666666666666666
pimp,5,7,breast_cancer,0.9
shap,5,7,breast_cancer,0.7
pearson,5,7,breast_cancer,0.7666666666666666
spearman,5,7,breast_cancer,0.7333333333333334
kendall,5,7,breast_cancer,0.7333333333333334
pps,5,7,breast_cancer,0.1333333333333333
gini,6,7,breast_cancer,0.7
mutual_info,6,7,breast_cancer,0.4666666666666667
f_test,6,7,breast_cancer,0.4666666666666667
pimp,6,7,breast_cancer,0.3666666666666667
shap,6,7,breast_cancer,0.6333333333333333
pearson,6,7,breast_cancer,0.4666666666666667
spearman,6,7,breast_cancer,0.4666666666666667
kendall,6,7,breast_cancer,0.4666666666666667
pps,6,7,breast_cancer,0.1333333333333333
gini,7,7,breast_cancer,0.7333333333333334
mutual_info,7,7,breast_cancer,0.7666666666666666
f_test,7,7,breast_cancer,0.7
pimp,7,7,breast_cancer,0.8
shap,7,7,breast_cancer,0.6666666666666667
pearson,7,7,breast_cancer,0.7
spearman,7,7,breast_cancer,0.7666666666666666
kendall,7,7,breast_cancer,0.7666666666666666
pps,7,7,breast_cancer,0.19999999999999996
gini,8,7,breast_cancer,0.5333333333333333
mutual_info,8,7,breast_cancer,0.4
f_test,8,7,breast_cancer,0.4
pimp,8,7,breast_cancer,0.5333333333333333
shap,8,7,breast_cancer,0.5666666666666667
pearson,8,7,breast_cancer,0.4
spearman,8,7,breast_cancer,0.43333333333333335
kendall,8,7,breast_cancer,0.43333333333333335
pps,8,7,breast_cancer,0.1333333333333333
gini,9,7,breast_cancer,0.8
mutual_info,9,7,breast_cancer,0.3666666666666667
f_test,9,7,breast_cancer,0.4
pimp,9,7,breast_cancer,0.5333333333333333
shap,9,7,breast_cancer,0.6333333333333333
pearson,9,7,breast_cancer,0.4
spearman,9,7,breast_cancer,0.43333333333333335
kendall,9,7,breast_cancer,0.43333333333333335
pps,9,7,breast_cancer,0.19999999999999996
gini,0,8,breast_cancer,0.3666666666666667
mutual_info,0,8,breast_cancer,0.2666666666666667
f_test,0,8,breast_cancer,0.3666666666666667
pimp,0,8,breast_cancer,0.3666666666666667
shap,0,8,breast_cancer,0.6333333333333333
pearson,0,8,breast_cancer,0.3666666666666667
spearman,0,8,breast_cancer,0.33333333333333337
kendall,0,8,breast_cancer,0.33333333333333337
pps,0,8,breast_cancer,0.16666666666666663
gini,1,8,breast_cancer,0.2666666666666667
mutual_info,1,8,breast_cancer,0.23333333333333328
f_test,1,8,breast_cancer,0.33333333333333337
pimp,1,8,breast_cancer,0.4
shap,1,8,breast_cancer,0.43333333333333335
pearson,1,8,breast_cancer,0.33333333333333337
spearman,1,8,breast_cancer,0.1333333333333333
kendall,1,8,breast_cancer,0.1333333333333333
pps,1,8,breast_cancer,0.19999999999999996
gini,2,8,breast_cancer,0.7333333333333334
mutual_info,2,8,breast_cancer,0.8
f_test,2,8,breast_cancer,0.8333333333333334
pimp,2,8,breast_cancer,0.7666666666666666
shap,2,8,breast_cancer,0.6333333333333333
pearson,2,8,breast_cancer,0.8333333333333334
spearman,2,8,breast_cancer,0.8
kendall,2,8,breast_cancer,0.8
pps,2,8,breast_cancer,0.19999999999999996
gini,3,8,breast_cancer,0.8
mutual_info,3,8,breast_cancer,0.8
f_test,3,8,breast_cancer,0.8
pimp,3,8,breast_cancer,0.8
shap,3,8,breast_cancer,0.6
pearson,3,8,breast_cancer,0.8
spearman,3,8,breast_cancer,0.8
kendall,3,8,breast_cancer,0.8
pps,3,8,breast_cancer,0.23333333333333328
gini,4,8,breast_cancer,0.5333333333333333
mutual_info,4,8,breast_cancer,0.2666666666666667
f_test,4,8,breast_cancer,0.30000000000000004
pimp,4,8,breast_cancer,0.0
shap,4,8,breast_cancer,0.5
pearson,4,8,breast_cancer,0.30000000000000004
spearman,4,8,breast_cancer,0.30000000000000004
kendall,4,8,breast_cancer,0.30000000000000004
pps,4,8,breast_cancer,0.06666666666666665
gini,5,8,breast_cancer,0.8
mutual_info,5,8,breast_cancer,0.8
f_test,5,8,breast_cancer,0.8
pimp,5,8,breast_cancer,0.7666666666666666
shap,5,8,breast_cancer,0.7666666666666666
pearson,5,8,breast_cancer,0.8
spearman,5,8,breast_cancer,0.8
kendall,5,8,breast_cancer,0.8
pps,5,8,breast_cancer,0.23333333333333328
gini,6,8,breast_cancer,0.19999999999999996
mutual_info,6,8,breast_cancer,0.16666666666666663
f_test,6,8,breast_cancer,0.2666666666666667
pimp,6,8,breast_cancer,0.9
shap,6,8,breast_cancer,0.16666666666666663
pearson,6,8,breast_cancer,0.2666666666666667
spearman,6,8,breast_cancer,0.16666666666666663
kendall,6,8,breast_cancer,0.16666666666666663
pps,6,8,breast_cancer,0.1333333333333333
gini,7,8,breast_cancer,0.6
mutual_info,7,8,breast_cancer,0.4
f_test,7,8,breast_cancer,0.4
pimp,7,8,breast_cancer,0.8666666666666667
shap,7,8,breast_cancer,0.6
pearson,7,8,breast_cancer,0.4
spearman,7,8,breast_cancer,0.4
kendall,7,8,breast_cancer,0.4
pps,7,8,breast_cancer,0.19999999999999996
gini,8,8,breast_cancer,0.7333333333333334
mutual_info,8,8,breast_cancer,0.5333333333333333
f_test,8,8,breast_cancer,0.4666666666666667
pimp,8,8,breast_cancer,0.8666666666666667
shap,8,8,breast_cancer,0.7666666666666666
pearson,8,8,breast_cancer,0.4666666666666667
spearman,8,8,breast_cancer,0.5333333333333333
kendall,8,8,breast_cancer,0.5333333333333333
pps,8,8,breast_cancer,0.23333333333333328
gini,9,8,breast_cancer,0.4666666666666667
mutual_info,9,8,breast_cancer,0.33333333333333337
f_test,9,8,breast_cancer,0.06666666666666665
pimp,9,8,breast_cancer,0.8666666666666667
shap,9,8,breast_cancer,0.30000000000000004
pearson,9,8,breast_cancer,0.06666666666666665
spearman,9,8,breast_cancer,0.30000000000000004
kendall,9,8,breast_cancer,0.30000000000000004
pps,9,8,breast_cancer,0.06666666666666665
gini,0,9,breast_cancer,0.5666666666666667
mutual_info,0,9,breast_cancer,0.7
f_test,0,9,breast_cancer,0.7
pimp,0,9,breast_cancer,0.8
shap,0,9,breast_cancer,0.6
pearson,0,9,breast_cancer,0.7
spearman,0,9,breast_cancer,0.7
kendall,0,9,breast_cancer,0.7
pps,0,9,breast_cancer,0.2666666666666667
gini,1,9,breast_cancer,0.6666666666666667
mutual_info,1,9,breast_cancer,0.4
f_test,1,9,breast_cancer,0.7333333333333334
pimp,1,9,breast_cancer,0.8333333333333334
shap,1,9,breast_cancer,0.5333333333333333
pearson,1,9,breast_cancer,0.7333333333333334
spearman,1,9,breast_cancer,0.7333333333333334
kendall,1,9,breast_cancer,0.7333333333333334
pps,1,9,breast_cancer,0.30000000000000004
gini,2,9,breast_cancer,0.7333333333333334
mutual_info,2,9,breast_cancer,0.7
f_test,2,9,breast_cancer,0.7333333333333334
pimp,2,9,breast_cancer,0.8333333333333334
shap,2,9,breast_cancer,0.6666666666666667
pearson,2,9,breast_cancer,0.7333333333333334
spearman,2,9,breast_cancer,0.7333333333333334
kendall,2,9,breast_cancer,0.7333333333333334
pps,2,9,breast_cancer,0.30000000000000004
gini,3,9,breast_cancer,0.6
mutual_info,3,9,breast_cancer,0.7
f_test,3,9,breast_cancer,0.7
pimp,3,9,breast_cancer,0.8666666666666667
shap,3,9,breast_cancer,0.6666666666666667
pearson,3,9,breast_cancer,0.7
spearman,3,9,breast_cancer,0.7
kendall,3,9,breast_cancer,0.7
pps,3,9,breast_cancer,0.30000000000000004
gini,4,9,breast_cancer,0.6333333333333333
mutual_info,4,9,breast_cancer,0.7
f_test,4,9,breast_cancer,0.7
pimp,4,9,breast_cancer,0.8333333333333334
shap,4,9,breast_cancer,0.6333333333333333
pearson,4,9,breast_cancer,0.7
spearman,4,9,breast_cancer,0.7
kendall,4,9,breast_cancer,0.7
pps,4,9,breast_cancer,0.30000000000000004
gini,5,9,breast_cancer,0.7333333333333334
mutual_info,5,9,breast_cancer,0.7333333333333334
f_test,5,9,breast_cancer,0.7333333333333334
pimp,5,9,breast_cancer,0.8333333333333334
shap,5,9,breast_cancer,0.6666666666666667
pearson,5,9,breast_cancer,0.7333333333333334
spearman,5,9,breast_cancer,0.7333333333333334
kendall,5,9,breast_cancer,0.7333333333333334
pps,5,9,breast_cancer,0.30000000000000004
gini,6,9,breast_cancer,0.6666666666666667
mutual_info,6,9,breast_cancer,0.33333333333333337
f_test,6,9,breast_cancer,0.30000000000000004
pimp,6,9,breast_cancer,0.7333333333333334
shap,6,9,breast_cancer,0.5333333333333333
pearson,6,9,breast_cancer,0.30000000000000004
spearman,6,9,breast_cancer,0.4
kendall,6,9,breast_cancer,0.4
pps,6,9,breast_cancer,0.23333333333333328
gini,7,9,breast_cancer,0.7333333333333334
mutual_info,7,9,breast_cancer,0.4
f_test,7,9,breast_cancer,0.4
pimp,7,9,breast_cancer,0.8333333333333334
shap,7,9,breast_cancer,0.5
pearson,7,9,breast_cancer,0.4
spearman,7,9,breast_cancer,0.2666666666666667
kendall,7,9,breast_cancer,0.2666666666666667
pps,7,9,breast_cancer,0.23333333333333328
gini,8,9,breast_cancer,0.7666666666666666
mutual_info,8,9,breast_cancer,0.6333333333333333
f_test,8,9,breast_cancer,0.7333333333333334
pimp,8,9,breast_cancer,0.7666666666666666
shap,8,9,breast_cancer,0.6
pearson,8,9,breast_cancer,0.7333333333333334
spearman,8,9,breast_cancer,0.7333333333333334
kendall,8,9,breast_cancer,0.7333333333333334
pps,8,9,breast_cancer,0.30000000000000004
gini,9,9,breast_cancer,0.6
mutual_info,9,9,breast_cancer,0.30000000000000004
f_test,9,9,breast_cancer,0.3666666666666667
pimp,9,9,breast_cancer,0.7
shap,9,9,breast_cancer,0.6
pearson,9,9,breast_cancer,0.3666666666666667
spearman,9,9,breast_cancer,0.30000000000000004
kendall,9,9,breast_cancer,0.30000000000000004
pps,9,9,breast_cancer,0.23333333333333328
gini,0,1,phishing,0.4
mutual_info,0,1,phishing,0.23333333333333328
f_test,0,1,phishing,0.30000000000000004
pimp,0,1,phishing,0.30000000000000004
shap,0,1,phishing,0.30000000000000004
pearson,0,1,phishing,0.30000000000000004
spearman,0,1,phishing,0.30000000000000004
kendall,0,1,phishing,0.30000000000000004
pps,0,1,phishing,0.0
gini,1,1,phishing,0.0
mutual_info,1,1,phishing,0.0
f_test,1,1,phishing,0.0
pimp,1,1,phishing,0.0
shap,1,1,phishing,0.23333333333333328
pearson,1,1,phishing,0.0
spearman,1,1,phishing,0.0
kendall,1,1,phishing,0.0
pps,1,1,phishing,0.0
gini,2,1,phishing,0.5
mutual_info,2,1,phishing,0.2666666666666667
f_test,2,1,phishing,0.19999999999999996
pimp,2,1,phishing,0.5
shap,2,1,phishing,0.5
pearson,2,1,phishing,0.19999999999999996
spearman,2,1,phishing,0.3666666666666667
kendall,2,1,phishing,0.3666666666666667
pps,2,1,phishing,0.0
gini,3,1,phishing,0.0
mutual_info,3,1,phishing,0.0
f_test,3,1,phishing,0.0
pimp,3,1,phishing,0.0
shap,3,1,phishing,0.0
pearson,3,1,phishing,0.0
spearman,3,1,phishing,0.0
kendall,3,1,phishing,0.0
pps,3,1,phishing,0.0
gini,4,1,phishing,0.0
mutual_info,4,1,phishing,0.0
f_test,4,1,phishing,0.09999999999999998
pimp,4,1,phishing,0.0
shap,4,1,phishing,0.0
pearson,4,1,phishing,0.09999999999999998
spearman,4,1,phishing,0.09999999999999998
kendall,4,1,phishing,0.09999999999999998
pps,4,1,phishing,0.0
gini,5,1,phishing,0.3666666666666667
mutual_info,5,1,phishing,0.2666666666666667
f_test,5,1,phishing,0.19999999999999996
pimp,5,1,phishing,0.33333333333333337
shap,5,1,phishing,0.19999999999999996
pearson,5,1,phishing,0.19999999999999996
spearman,5,1,phishing,0.19999999999999996
kendall,5,1,phishing,0.19999999999999996
pps,5,1,phishing,0.0
gini,6,1,phishing,0.09999999999999998
mutual_info,6,1,phishing,0.0
f_test,6,1,phishing,0.1333333333333333
pimp,6,1,phishing,0.2666666666666667
shap,6,1,phishing,0.06666666666666665
pearson,6,1,phishing,0.1333333333333333
spearman,6,1,phishing,0.1333333333333333
kendall,6,1,phishing,0.1333333333333333
pps,6,1,phishing,0.0
gini,7,1,phishing,0.5
mutual_info,7,1,phishing,0.43333333333333335
f_test,7,1,phishing,0.30000000000000004
pimp,7,1,phishing,0.5
shap,7,1,phishing,0.5
pearson,7,1,phishing,0.30000000000000004
spearman,7,1,phishing,0.30000000000000004
kendall,7,1,phishing,0.30000000000000004
pps,7,1,phishing,0.0
gini,8,1,phishing,0.1333333333333333
mutual_info,8,1,phishing,0.0
f_test,8,1,phishing,0.0
pimp,8,1,phishing,0.16666666666666663
shap,8,1,phishing,0.06666666666666665
pearson,8,1,phishing,0.0
spearman,8,1,phishing,0.0
kendall,8,1,phishing,0.0
pps,8,1,phishing,0.0
gini,9,1,phishing,0.0
mutual_info,9,1,phishing,0.0
f_test,9,1,phishing,0.0
pimp,9,1,phishing,0.0
shap,9,1,phishing,0.0
pearson,9,1,phishing,0.0
spearman,9,1,phishing,0.0
kendall,9,1,phishing,0.0
pps,9,1,phishing,0.0
gini,0,0,phishing,0.0
mutual_info,0,0,phishing,0.0
f_test,0,0,phishing,0.0
pimp,0,0,phishing,0.0
shap,0,0,phishing,0.0
pearson,0,0,phishing,0.0
spearman,0,0,phishing,0.0
kendall,0,0,phishing,0.0
pps,0,0,phishing,0.0
gini,1,0,phishing,0.0
mutual_info,1,0,phishing,0.0
f_test,1,0,phishing,0.0
pimp,1,0,phishing,0.0
shap,1,0,phishing,0.0
pearson,1,0,phishing,0.0
spearman,1,0,phishing,0.0
kendall,1,0,phishing,0.0
pps,1,0,phishing,0.0
gini,2,0,phishing,0.0
mutual_info,2,0,phishing,0.0
f_test,2,0,phishing,0.0
pimp,2,0,phishing,0.0
shap,2,0,phishing,0.0
pearson,2,0,phishing,0.0
spearman,2,0,phishing,0.0
kendall,2,0,phishing,0.0
pps,2,0,phishing,0.0
gini,3,0,phishing,0.0
mutual_info,3,0,phishing,0.0
f_test,3,0,phishing,0.0
pimp,3,0,phishing,0.0
shap,3,0,phishing,0.0
pearson,3,0,phishing,0.0
spearman,3,0,phishing,0.0
kendall,3,0,phishing,0.0
pps,3,0,phishing,0.0
gini,4,0,phishing,0.0
mutual_info,4,0,phishing,0.0
f_test,4,0,phishing,0.0
pimp,4,0,phishing,0.0
shap,4,0,phishing,0.0
pearson,4,0,phishing,0.0
spearman,4,0,phishing,0.0
kendall,4,0,phishing,0.0
pps,4,0,phishing,0.0
gini,5,0,phishing,0.0
mutual_info,5,0,phishing,0.0
f_test,5,0,phishing,0.0
pimp,5,0,phishing,0.0
shap,5,0,phishing,0.0
pearson,5,0,phishing,0.0
spearman,5,0,phishing,0.0
kendall,5,0,phishing,0.0
pps,5,0,phishing,0.0
gini,6,0,phishing,0.0
mutual_info,6,0,phishing,0.0
f_test,6,0,phishing,0.0
pimp,6,0,phishing,0.0
shap,6,0,phishing,0.0
pearson,6,0,phishing,0.0
spearman,6,0,phishing,0.0
kendall,6,0,phishing,0.0
pps,6,0,phishing,0.0
gini,7,0,phishing,0.0
mutual_info,7,0,phishing,0.0
f_test,7,0,phishing,0.0
pimp,7,0,phishing,0.0
shap,7,0,phishing,0.0
pearson,7,0,phishing,0.0
spearman,7,0,phishing,0.0
kendall,7,0,phishing,0.0
pps,7,0,phishing,0.0
gini,8,0,phishing,0.0
mutual_info,8,0,phishing,0.0
f_test,8,0,phishing,0.0
pimp,8,0,phishing,0.0
shap,8,0,phishing,0.0
pearson,8,0,phishing,0.0
spearman,8,0,phishing,0.0
kendall,8,0,phishing,0.0
pps,8,0,phishing,0.0
gini,9,0,phishing,0.0
mutual_info,9,0,phishing,0.0
f_test,9,0,phishing,0.0
pimp,9,0,phishing,0.0
shap,9,0,phishing,0.0
pearson,9,0,phishing,0.0
spearman,9,0,phishing,0.0
kendall,9,0,phishing,0.0
pps,9,0,phishing,0.0
gini,0,2,phishing,0.33333333333333337
mutual_info,0,2,phishing,0.033333333333333326
f_test,0,2,phishing,0.0
pimp,0,2,phishing,0.23333333333333328
shap,0,2,phishing,0.2666666666666667
pearson,0,2,phishing,0.0
spearman,0,2,phishing,0.0
kendall,0,2,phishing,0.0
pps,0,2,phishing,0.0
gini,1,2,phishing,0.33333333333333337
mutual_info,1,2,phishing,0.09999999999999998
f_test,1,2,phishing,0.0
pimp,1,2,phishing,0.033333333333333326
shap,1,2,phishing,0.19999999999999996
pearson,1,2,phishing,0.0
spearman,1,2,phishing,0.0
kendall,1,2,phishing,0.0
pps,1,2,phishing,0.0
gini,2,2,phishing,0.3666666666666667
mutual_info,2,2,phishing,0.16666666666666663
f_test,2,2,phishing,0.19999999999999996
pimp,2,2,phishing,0.2666666666666667
shap,2,2,phishing,0.2666666666666667
pearson,2,2,phishing,0.19999999999999996
spearman,2,2,phishing,0.19999999999999996
kendall,2,2,phishing,0.19999999999999996
pps,2,2,phishing,0.0
gini,3,2,phishing,0.33333333333333337
mutual_info,3,2,phishing,0.1333333333333333
f_test,3,2,phishing,0.16666666666666663
pimp,3,2,phishing,0.2666666666666667
shap,3,2,phishing,0.19999999999999996
pearson,3,2,phishing,0.16666666666666663
spearman,3,2,phishing,0.16666666666666663
kendall,3,2,phishing,0.16666666666666663
pps,3,2,phishing,0.0
gini,4,2,phishing,0.33333333333333337
mutual_info,4,2,phishing,0.1333333333333333
f_test,4,2,phishing,0.1333333333333333
pimp,4,2,phishing,0.23333333333333328
shap,4,2,phishing,0.16666666666666663
pearson,4,2,phishing,0.1333333333333333
spearman,4,2,phishing,0.1333333333333333
kendall,4,2,phishing,0.1333333333333333
pps,4,2,phishing,0.0
gini,5,2,phishing,0.33333333333333337
mutual_info,5,2,phishing,0.19999999999999996
f_test,5,2,phishing,0.19999999999999996
pimp,5,2,phishing,0.19999999999999996
shap,5,2,phishing,0.2666666666666667
pearson,5,2,phishing,0.19999999999999996
spearman,5,2,phishing,0.19999999999999996
kendall,5,2,phishing,0.19999999999999996
pps,5,2,phishing,0.0
gini,6,2,phishing,0.033333333333333326
mutual_info,6,2,phishing,0.06666666666666665
f_test,6,2,phishing,0.19999999999999996
pimp,6,2,phishing,0.033333333333333326
shap,6,2,phishing,0.033333333333333326
pearson,6,2,phishing,0.19999999999999996
spearman,6,2,phishing,0.19999999999999996
kendall,6,2,phishing,0.19999999999999996
pps,6,2,phishing,0.0
gini,7,2,phishing,0.30000000000000004
mutual_info,7,2,phishing,0.033333333333333326
f_test,7,2,phishing,0.19999999999999996
pimp,7,2,phishing,0.19999999999999996
shap,7,2,phishing,0.23333333333333328
pearson,7,2,phishing,0.19999999999999996
spearman,7,2,phishing,0.19999999999999996
kendall,7,2,phishing,0.19999999999999996
pps,7,2,phishing,0.0
gini,8,2,phishing,0.0
mutual_info,8,2,phishing,0.0
f_test,8,2,phishing,0.16666666666666663
pimp,8,2,phishing,0.0
shap,8,2,phishing,0.0
