imp_type,pp_coef,random_state,data_split,dataset
pearson,0.9159546806825232,1,0,diabetes
spearman,0.9159546806825232,1,0,diabetes
kendall,0.9159546806825232,1,0,diabetes
pps,0.540307623764758,1,0,diabetes
gini,0.9085616878336579,2,0,diabetes
mutual_info,0.9085616878336579,2,0,diabetes
f_test,0.9085616878336579,2,0,diabetes
pimp,0.9085616878336579,2,0,diabetes
shap,0.6898900571381308,2,0,diabetes
pearson,0.9085616878336579,2,0,diabetes
spearman,0.9085616878336579,2,0,diabetes
kendall,0.9085616878336579,2,0,diabetes
pps,0.5514424552939784,2,0,diabetes
gini,0.953164450386796,3,0,diabetes
mutual_info,0.953164450386796,3,0,diabetes
f_test,0.953164450386796,3,0,diabetes
pimp,0.953164450386796,3,0,diabetes
shap,0.7260436325856652,3,0,diabetes
pearson,0.953164450386796,3,0,diabetes
spearman,0.953164450386796,3,0,diabetes
kendall,0.953164450386796,3,0,diabetes
pps,0.565010943968941,3,0,diabetes
gini,0.9029604859886593,4,0,diabetes
mutual_info,0.9029604859886593,4,0,diabetes
f_test,0.9029604859886593,4,0,diabetes
pimp,0.9029604859886593,4,0,diabetes
shap,0.7826112939156912,4,0,diabetes
pearson,0.9029604859886593,4,0,diabetes
spearman,0.9029604859886593,4,0,diabetes
kendall,0.9029604859886593,4,0,diabetes
pps,0.5417253916346881,4,0,diabetes
gini,0.8896894044142335,5,0,diabetes
mutual_info,0.8896894044142335,5,0,diabetes
f_test,0.8896894044142335,5,0,diabetes
pimp,0.8896894044142335,5,0,diabetes
shap,0.5623921533319549,5,0,diabetes
pearson,0.8896894044142335,5,0,diabetes
spearman,0.8896894044142335,5,0,diabetes
kendall,0.8896894044142335,5,0,diabetes
pps,0.5204409920630806,5,0,diabetes
gini,0.9282286909964308,6,0,diabetes
mutual_info,0.9282286909964308,6,0,diabetes
f_test,0.9282286909964308,6,0,diabetes
pimp,0.9282286909964308,6,0,diabetes
shap,0.7404876268866992,6,0,diabetes
pearson,0.9282286909964308,6,0,diabetes
spearman,0.9282286909964308,6,0,diabetes
kendall,0.9282286909964308,6,0,diabetes
pps,0.5528803653971291,6,0,diabetes
gini,0.9222727358553796,7,0,diabetes
mutual_info,0.9222727358553796,7,0,diabetes
f_test,0.9222727358553796,7,0,diabetes
pimp,0.9222727358553796,7,0,diabetes
shap,0.6009164374284139,7,0,diabetes
pearson,0.9222727358553796,7,0,diabetes
spearman,0.9222727358553796,7,0,diabetes
kendall,0.9222727358553796,7,0,diabetes
pps,0.5310280259673711,7,0,diabetes
gini,0.9314763915763198,8,0,diabetes
mutual_info,0.9314763915763198,8,0,diabetes
f_test,0.9314763915763198,8,0,diabetes
pimp,0.9314763915763198,8,0,diabetes
shap,0.6176100131131619,8,0,diabetes
pearson,0.9314763915763198,8,0,diabetes
spearman,0.9314763915763198,8,0,diabetes
kendall,0.9314763915763198,8,0,diabetes
pps,0.5409329977204862,8,0,diabetes
gini,0.9292169125108442,9,0,diabetes
mutual_info,0.9292169125108442,9,0,diabetes
f_test,0.9292169125108442,9,0,diabetes
pimp,0.9292169125108442,9,0,diabetes
shap,0.6114325843538991,9,0,diabetes
pearson,0.9292169125108442,9,0,diabetes
spearman,0.9292169125108442,9,0,diabetes
kendall,0.9292169125108442,9,0,diabetes
pps,0.5409286060607681,9,0,diabetes
gini,0.8612480096958888,0,6,diabetes
mutual_info,0.8612480096958888,0,6,diabetes
f_test,0.8612480096958888,0,6,diabetes
pimp,0.8612480096958888,0,6,diabetes
shap,0.7101390346438577,0,6,diabetes
pearson,0.8612480096958888,0,6,diabetes
spearman,0.8612480096958888,0,6,diabetes
kendall,0.8612480096958888,0,6,diabetes
pps,0.4995975642514306,0,6,diabetes
gini,0.8776643333100717,1,6,diabetes
mutual_info,0.8776643333100717,1,6,diabetes
f_test,0.8776643333100717,1,6,diabetes
pimp,0.8776643333100717,1,6,diabetes
shap,0.6930620342707403,1,6,diabetes
pearson,0.8776643333100717,1,6,diabetes
spearman,0.8776643333100717,1,6,diabetes
kendall,0.8776643333100717,1,6,diabetes
pps,0.5161574334630351,1,6,diabetes
gini,0.8414010461637054,2,6,diabetes
mutual_info,0.8414010461637054,2,6,diabetes
f_test,0.8414010461637054,2,6,diabetes
pimp,0.8414010461637054,2,6,diabetes
shap,0.5714444226978364,2,6,diabetes
pearson,0.8414010461637054,2,6,diabetes
spearman,0.8414010461637054,2,6,diabetes
kendall,0.8414010461637054,2,6,diabetes
pps,0.4981902039399419,2,6,diabetes
gini,0.863464310094279,3,6,diabetes
mutual_info,0.863464310094279,3,6,diabetes
f_test,0.863464310094279,3,6,diabetes
pimp,0.863464310094279,3,6,diabetes
shap,0.6968989334796715,3,6,diabetes
pearson,0.863464310094279,3,6,diabetes
spearman,0.863464310094279,3,6,diabetes
kendall,0.863464310094279,3,6,diabetes
pps,0.5070712382918482,3,6,diabetes
gini,0.8427064433974737,4,6,diabetes
mutual_info,0.8427064433974737,4,6,diabetes
f_test,0.8427064433974737,4,6,diabetes
pimp,0.8427064433974737,4,6,diabetes
shap,0.5556098153255198,4,6,diabetes
pearson,0.8427064433974737,4,6,diabetes
spearman,0.8427064433974737,4,6,diabetes
kendall,0.8427064433974737,4,6,diabetes
pps,0.4974404930937689,4,6,diabetes
gini,0.8447702964460104,5,6,diabetes
mutual_info,0.8447702964460104,5,6,diabetes
f_test,0.8447702964460104,5,6,diabetes
pimp,0.8447702964460104,5,6,diabetes
shap,0.5720474193548654,5,6,diabetes
pearson,0.8447702964460104,5,6,diabetes
spearman,0.8447702964460104,5,6,diabetes
kendall,0.8447702964460104,5,6,diabetes
pps,0.48721302535805644,5,6,diabetes
gini,0.8361802500609388,6,6,diabetes
mutual_info,0.8361802500609388,6,6,diabetes
f_test,0.8361802500609388,6,6,diabetes
pimp,0.8361802500609388,6,6,diabetes
shap,0.7143997120711084,6,6,diabetes
pearson,0.8361802500609388,6,6,diabetes
spearman,0.8361802500609388,6,6,diabetes
kendall,0.8361802500609388,6,6,diabetes
pps,0.4861485185736237,6,6,diabetes
gini,0.8216331943187366,7,6,diabetes
mutual_info,0.8216331943187366,7,6,diabetes
f_test,0.8216331943187366,7,6,diabetes
pimp,0.8216331943187366,7,6,diabetes
shap,0.5911600969286498,7,6,diabetes
pearson,0.8216331943187366,7,6,diabetes
spearman,0.8216331943187366,7,6,diabetes
kendall,0.8216331943187366,7,6,diabetes
pps,0.5016750037589695,7,6,diabetes
gini,0.8994878179469163,8,6,diabetes
mutual_info,0.8994878179469163,8,6,diabetes
f_test,0.8994878179469163,8,6,diabetes
pimp,0.8994878179469163,8,6,diabetes
shap,0.697487592065646,8,6,diabetes
pearson,0.8994878179469163,8,6,diabetes
spearman,0.8994878179469163,8,6,diabetes
kendall,0.8994878179469163,8,6,diabetes
pps,0.5173833694038492,8,6,diabetes
gini,0.8439934712182702,9,6,diabetes
mutual_info,0.8439934712182702,9,6,diabetes
f_test,0.8439934712182702,9,6,diabetes
pimp,0.8439934712182702,9,6,diabetes
shap,0.6159528335298052,9,6,diabetes
pearson,0.8439934712182702,9,6,diabetes
spearman,0.8439934712182702,9,6,diabetes
kendall,0.8439934712182702,9,6,diabetes
pps,0.49611189281139645,9,6,diabetes
gini,0.9353624614280298,0,7,diabetes
mutual_info,0.7197637492799301,0,7,diabetes
f_test,0.9353624614280298,0,7,diabetes
pimp,0.9353624614280298,0,7,diabetes
shap,0.6086239135723005,0,7,diabetes
pearson,0.9353624614280298,0,7,diabetes
spearman,0.9353624614280298,0,7,diabetes
kendall,0.9353624614280298,0,7,diabetes
pps,0.4208152943318932,0,7,diabetes
gini,0.8536360516752276,1,7,diabetes
mutual_info,0.6918526398277697,1,7,diabetes
f_test,0.8536360516752276,1,7,diabetes
pimp,0.8536360516752276,1,7,diabetes
shap,0.5173713388886555,1,7,diabetes
pearson,0.8536360516752276,1,7,diabetes
spearman,0.8536360516752276,1,7,diabetes
kendall,0.8536360516752276,1,7,diabetes
pps,0.39722502215847166,1,7,diabetes
gini,0.8906930294277708,2,7,diabetes
mutual_info,0.890693029427771,2,7,diabetes
f_test,0.8906930294277708,2,7,diabetes
pimp,0.8906930294277708,2,7,diabetes
shap,0.3914448281750845,2,7,diabetes
pearson,0.8906930294277708,2,7,diabetes
spearman,0.890693029427771,2,7,diabetes
kendall,0.8906930294277708,2,7,diabetes
pps,0.3914448281750845,2,7,diabetes
gini,0.9007482577920312,3,7,diabetes
mutual_info,0.9007482577920312,3,7,diabetes
f_test,0.9007482577920312,3,7,diabetes
pimp,0.9007482577920312,3,7,diabetes
shap,0.5914498161876329,3,7,diabetes
pearson,0.9007482577920313,3,7,diabetes
spearman,0.9007482577920312,3,7,diabetes
kendall,0.9007482577920313,3,7,diabetes
pps,0.4120517149617709,3,7,diabetes
gini,0.8649868008536095,4,7,diabetes
mutual_info,0.8649868008536095,4,7,diabetes
f_test,0.8649868008536095,4,7,diabetes
pimp,0.8649868008536095,4,7,diabetes
shap,0.6623286493230123,4,7,diabetes
pearson,0.8649868008536095,4,7,diabetes
spearman,0.8649868008536095,4,7,diabetes
kendall,0.8649868008536095,4,7,diabetes
pps,0.38704717655990123,4,7,diabetes
gini,0.9096870481541327,5,7,diabetes
mutual_info,0.6946859898983095,5,7,diabetes
f_test,0.9096870481541327,5,7,diabetes
pimp,0.9096870481541327,5,7,diabetes
shap,0.5456891812196788,5,7,diabetes
pearson,0.9096870481541327,5,7,diabetes
spearman,0.9096870481541327,5,7,diabetes
kendall,0.9096870481541327,5,7,diabetes
pps,0.41163024011672833,5,7,diabetes
gini,0.89662275140648,6,7,diabetes
mutual_info,0.7039096332868725,6,7,diabetes
f_test,0.89662275140648,6,7,diabetes
pimp,0.89662275140648,6,7,diabetes
shap,0.5735205742010587,6,7,diabetes
pearson,0.89662275140648,6,7,diabetes
spearman,0.89662275140648,6,7,diabetes
kendall,0.89662275140648,6,7,diabetes
pps,0.40466729327198603,6,7,diabetes
gini,0.9141468197081328,7,7,diabetes
mutual_info,0.7086213426941114,7,7,diabetes
f_test,0.9141468197081328,7,7,diabetes
pimp,0.9141468197081328,7,7,diabetes
shap,0.5698339028073902,7,7,diabetes
pearson,0.9141468197081328,7,7,diabetes
spearman,0.9141468197081328,7,7,diabetes
kendall,0.9141468197081328,7,7,diabetes
pps,0.42302146892166775,7,7,diabetes
gini,0.88872602549615,8,7,diabetes
mutual_info,0.6709094664514822,8,7,diabetes
f_test,0.88872602549615,8,7,diabetes
pimp,0.88872602549615,8,7,diabetes
shap,0.5996788509398483,8,7,diabetes
pearson,0.88872602549615,8,7,diabetes
spearman,0.88872602549615,8,7,diabetes
kendall,0.88872602549615,8,7,diabetes
pps,0.4078700916074856,8,7,diabetes
gini,0.9055172287554553,9,7,diabetes
mutual_info,0.7004372381252958,9,7,diabetes
f_test,0.9055172287554553,9,7,diabetes
pimp,0.9055172287554553,9,7,diabetes
shap,0.5497434351279703,9,7,diabetes
pearson,0.9055172287554553,9,7,diabetes
spearman,0.9055172287554553,9,7,diabetes
kendall,0.9055172287554553,9,7,diabetes
pps,0.4003840700345851,9,7,diabetes
gini,0.9188948496970426,0,8,diabetes
mutual_info,0.9188948496970426,0,8,diabetes
f_test,0.9188948496970426,0,8,diabetes
pimp,0.9188948496970426,0,8,diabetes
shap,0.7978191129265598,0,8,diabetes
pearson,0.9188948496970426,0,8,diabetes
spearman,0.9188948496970426,0,8,diabetes
kendall,0.9188948496970426,0,8,diabetes
pps,0.5303802892684948,0,8,diabetes
gini,0.9207057518590536,1,8,diabetes
mutual_info,0.9207057518590536,1,8,diabetes
f_test,0.9207057518590536,1,8,diabetes
pimp,0.9207057518590536,1,8,diabetes
shap,0.777677657857427,1,8,diabetes
pearson,0.9207057518590536,1,8,diabetes
spearman,0.9207057518590536,1,8,diabetes
kendall,0.9207057518590536,1,8,diabetes
pps,0.5338534028895894,1,8,diabetes
gini,0.9493450471941765,2,8,diabetes
mutual_info,0.9493450471941765,2,8,diabetes
f_test,0.9493450471941765,2,8,diabetes
pimp,0.9493450471941765,2,8,diabetes
shap,0.819650293036936,2,8,diabetes
pearson,0.9493450471941765,2,8,diabetes
spearman,0.9493450471941765,2,8,diabetes
kendall,0.9493450471941765,2,8,diabetes
pps,0.5422776238067947,2,8,diabetes
gini,0.9404093355961403,3,8,diabetes
mutual_info,0.9404093355961403,3,8,diabetes
f_test,0.9404093355961403,3,8,diabetes
pimp,0.9404093355961403,3,8,diabetes
shap,0.8243370769985326,3,8,diabetes
pearson,0.9404093355961403,3,8,diabetes
spearman,0.9404093355961403,3,8,diabetes
kendall,0.9404093355961403,3,8,diabetes
pps,0.544490743198898,3,8,diabetes
gini,0.9181899322641001,4,8,diabetes
mutual_info,0.9181899322641001,4,8,diabetes
f_test,0.9181899322641001,4,8,diabetes
pimp,0.9181899322641001,4,8,diabetes
shap,0.8114873155964876,4,8,diabetes
pearson,0.9181899322641001,4,8,diabetes
spearman,0.9181899322641001,4,8,diabetes
kendall,0.9181899322641001,4,8,diabetes
pps,0.529368163058027,4,8,diabetes
gini,0.9605424953969255,5,8,diabetes
mutual_info,0.9605424953969255,5,8,diabetes
f_test,0.9605424953969255,5,8,diabetes
pimp,0.9605424953969255,5,8,diabetes
shap,0.8089249943273837,5,8,diabetes
pearson,0.9605424953969255,5,8,diabetes
spearman,0.9605424953969255,5,8,diabetes
kendall,0.9605424953969255,5,8,diabetes
pps,0.5494482363821006,5,8,diabetes
gini,0.9091050117559841,6,8,diabetes
mutual_info,0.9091050117559841,6,8,diabetes
f_test,0.9091050117559841,6,8,diabetes
pimp,0.9091050117559841,6,8,diabetes
shap,0.7652513185094241,6,8,diabetes
pearson,0.9091050117559841,6,8,diabetes
spearman,0.9091050117559841,6,8,diabetes
kendall,0.9091050117559841,6,8,diabetes
pps,0.5292210866355628,6,8,diabetes
gini,0.9205611301714604,7,8,diabetes
mutual_info,0.9205611301714604,7,8,diabetes
f_test,0.9205611301714604,7,8,diabetes
pimp,0.9205611301714604,7,8,diabetes
shap,0.81005163146132,7,8,diabetes
pearson,0.9205611301714604,7,8,diabetes
spearman,0.9205611301714604,7,8,diabetes
kendall,0.9205611301714604,7,8,diabetes
pps,0.5316056538812997,7,8,diabetes
gini,0.9321881138622335,8,8,diabetes
mutual_info,0.9321881138622335,8,8,diabetes
f_test,0.9321881138622335,8,8,diabetes
pimp,0.9321881138622335,8,8,diabetes
shap,0.8111045063816049,8,8,diabetes
pearson,0.9321881138622335,8,8,diabetes
spearman,0.9321881138622335,8,8,diabetes
kendall,0.9321881138622335,8,8,diabetes
pps,0.5339621170558314,8,8,diabetes
gini,0.9428074538048026,9,8,diabetes
mutual_info,0.9428074538048026,9,8,diabetes
f_test,0.9428074538048026,9,8,diabetes
pimp,0.9428074538048026,9,8,diabetes
shap,0.8025125375576477,9,8,diabetes
pearson,0.9428074538048026,9,8,diabetes
spearman,0.9428074538048026,9,8,diabetes
kendall,0.9428074538048026,9,8,diabetes
pps,0.5311898201720415,9,8,diabetes
gini,0.8079748097673325,0,9,diabetes
mutual_info,0.8079748097673325,0,9,diabetes
f_test,0.8079748097673325,0,9,diabetes
pimp,0.8079748097673325,0,9,diabetes
shap,0.5119700922562387,0,9,diabetes
pearson,0.8079748097673325,0,9,diabetes
spearman,0.8079748097673325,0,9,diabetes
kendall,0.8079748097673325,0,9,diabetes
pps,0.38248788114984705,0,9,diabetes
gini,0.845268918123003,1,9,diabetes
mutual_info,0.6315821977236094,1,9,diabetes
f_test,0.845268918123003,1,9,diabetes
pimp,0.845268918123003,1,9,diabetes
shap,0.4534689512483755,1,9,diabetes
pearson,0.845268918123003,1,9,diabetes
spearman,0.845268918123003,1,9,diabetes
kendall,0.845268918123003,1,9,diabetes
pps,0.40404066348229223,1,9,diabetes
gini,0.814439803103346,2,9,diabetes
mutual_info,0.814439803103346,2,9,diabetes
f_test,0.814439803103346,2,9,diabetes
pimp,0.814439803103346,2,9,diabetes
shap,0.45492553498823846,2,9,diabetes
pearson,0.814439803103346,2,9,diabetes
spearman,0.814439803103346,2,9,diabetes
kendall,0.814439803103346,2,9,diabetes
pps,0.3951597840791585,2,9,diabetes
gini,0.847098060996489,3,9,diabetes
mutual_info,0.847098060996489,3,9,diabetes
f_test,0.847098060996489,3,9,diabetes
pimp,0.847098060996489,3,9,diabetes
shap,0.48493464691626464,3,9,diabetes
pearson,0.847098060996489,3,9,diabetes
spearman,0.847098060996489,3,9,diabetes
kendall,0.847098060996489,3,9,diabetes
pps,0.4192988946314315,3,9,diabetes
gini,0.8085353953253376,4,9,diabetes
mutual_info,0.8085353953253376,4,9,diabetes
f_test,0.8085353953253376,4,9,diabetes
pimp,0.8085353953253376,4,9,diabetes
shap,0.5469223259972174,4,9,diabetes
pearson,0.8085353953253376,4,9,diabetes
spearman,0.8085353953253376,4,9,diabetes
kendall,0.8085353953253376,4,9,diabetes
pps,0.4072488544174426,4,9,diabetes
gini,0.7925611609123309,5,9,diabetes
mutual_info,0.600619024729674,5,9,diabetes
f_test,0.7925611609123309,5,9,diabetes
pimp,0.7925611609123309,5,9,diabetes
shap,0.4180204581856196,5,9,diabetes
pearson,0.7925611609123309,5,9,diabetes
spearman,0.7925611609123309,5,9,diabetes
kendall,0.7925611609123309,5,9,diabetes
pps,0.3968450553139218,5,9,diabetes
gini,0.8378753523595108,6,9,diabetes
mutual_info,0.8378753523595108,6,9,diabetes
f_test,0.8378753523595108,6,9,diabetes
pimp,0.8378753523595108,6,9,diabetes
shap,0.5693099065172301,6,9,diabetes
pearson,0.8378753523595108,6,9,diabetes
spearman,0.8378753523595108,6,9,diabetes
kendall,0.8378753523595108,6,9,diabetes
pps,0.4228002317656739,6,9,diabetes
gini,0.8173512780492206,7,9,diabetes
mutual_info,0.8173512780492206,7,9,diabetes
f_test,0.8173512780492206,7,9,diabetes
pimp,0.8173512780492206,7,9,diabetes
shap,0.5306576979606511,7,9,diabetes
pearson,0.8173512780492206,7,9,diabetes
spearman,0.8173512780492206,7,9,diabetes
kendall,0.8173512780492206,7,9,diabetes
pps,0.391602646932072,7,9,diabetes
gini,0.8410507251919289,8,9,diabetes
mutual_info,0.8410507251919289,8,9,diabetes
f_test,0.8410507251919289,8,9,diabetes
pimp,0.8410507251919289,8,9,diabetes
shap,0.4687636249725323,8,9,diabetes
pearson,0.8410507251919289,8,9,diabetes
spearman,0.8410507251919289,8,9,diabetes
kendall,0.8410507251919289,8,9,diabetes
pps,0.41167915881711115,8,9,diabetes
gini,0.8501876951896917,9,9,diabetes
mutual_info,0.8501876951896917,9,9,diabetes
f_test,0.8501876951896917,9,9,diabetes
pimp,0.8501876951896917,9,9,diabetes
shap,0.5680200976762471,9,9,diabetes
pearson,0.8501876951896917,9,9,diabetes
spearman,0.8501876951896917,9,9,diabetes
kendall,0.8501876951896917,9,9,diabetes
pps,0.41392529188066646,9,9,diabetes
gini,0.9850545545798793,0,1,crime
mutual_info,1.02203473485579,0,1,crime
f_test,1.004432423329416,0,1,crime
pimp,0.9933207561439775,0,1,crime
shap,0.9565485401946529,0,1,crime
pearson,1.004432423329416,0,1,crime
spearman,1.0216242081240052,0,1,crime
kendall,1.0216242081240052,0,1,crime
pps,0.545219599276536,0,1,crime
gini,0.9769607652003194,1,1,crime
mutual_info,1.0151822395781696,1,1,crime
f_test,0.9843943366705027,1,1,crime
pimp,0.9998072644845035,1,1,crime
shap,0.9924203997630896,1,1,crime
pearson,0.9843943366705027,1,1,crime
spearman,1.019026942313245,1,1,crime
kendall,1.019026942313245,1,1,crime
pps,0.5441872071043338,1,1,crime
gini,0.9730032358810602,2,1,crime
mutual_info,1.0153350582144598,2,1,crime
f_test,0.9456958398436155,2,1,crime
pimp,0.9698017495557446,2,1,crime
shap,0.9343369997089428,2,1,crime
pearson,0.9456958398436155,2,1,crime
spearman,0.9886801734644559,2,1,crime
kendall,0.9886801734644559,2,1,crime
pps,0.5343969570574778,2,1,crime
gini,0.997604069636413,3,1,crime
mutual_info,1.0005338967407316,3,1,crime
f_test,0.9679528308681119,3,1,crime
pimp,0.979125496129099,3,1,crime
shap,0.9710851490611316,3,1,crime
pearson,0.9679528308681119,3,1,crime
spearman,0.9950486876686161,3,1,crime
kendall,0.9950486876686161,3,1,crime
pps,0.5459432648756589,3,1,crime
gini,0.9648523402913103,4,1,crime
mutual_info,0.991723638248376,4,1,crime
f_test,1.006225211253292,4,1,crime
pimp,0.9629063035526443,4,1,crime
shap,0.9879128404986414,4,1,crime
pearson,1.006225211253292,4,1,crime
spearman,0.9978588669495854,4,1,crime
kendall,0.9978588669495854,4,1,crime
pps,0.5506499761300704,4,1,crime
gini,0.9827195683303622,5,1,crime
mutual_info,1.0211272961522428,5,1,crime
f_test,0.996463058196365,5,1,crime
pimp,0.9685550144382086,5,1,crime
shap,0.9516372945708101,5,1,crime
pearson,0.996463058196365,5,1,crime
spearman,1.0187082024324126,5,1,crime
kendall,1.0187082024324126,5,1,crime
pps,0.5495448170068354,5,1,crime
gini,0.9712484635630416,6,1,crime
mutual_info,1.0046217867216363,6,1,crime
f_test,0.9848125314862939,6,1,crime
pimp,0.9633559667858864,6,1,crime
shap,0.9400764395862885,6,1,crime
pearson,0.9848125314862939,6,1,crime
spearman,1.0136896062320753,6,1,crime
kendall,1.0136896062320753,6,1,crime
pps,0.5522268636281589,6,1,crime
gini,0.9859264458396946,7,1,crime
mutual_info,1.013643657775405,7,1,crime
f_test,0.9865423676469338,7,1,crime
pimp,0.9618966312023042,7,1,crime
shap,0.9608905945791737,7,1,crime
pearson,0.9865423676469338,7,1,crime
spearman,1.0106129475010583,7,1,crime
kendall,1.0106129475010583,7,1,crime
pps,0.5430349576551224,7,1,crime
gini,0.9868629412976145,8,1,crime
mutual_info,1.0216262364823276,8,1,crime
f_test,0.9902395816855033,8,1,crime
pimp,0.9909121658027956,8,1,crime
shap,0.9902141879032172,8,1,crime
pearson,0.9902395816855033,8,1,crime
spearman,1.011908569502106,8,1,crime
kendall,1.011908569502106,8,1,crime
pps,0.5343998239460473,8,1,crime
gini,0.967857617102893,9,1,crime
mutual_info,0.9932398846861712,9,1,crime
f_test,0.9808320437349713,9,1,crime
pimp,0.9559013385375758,9,1,crime
shap,0.9920553938566409,9,1,crime
pearson,0.9808320437349713,9,1,crime
spearman,0.9905391900653198,9,1,crime
kendall,0.9905391900653198,9,1,crime
pps,0.5428258744217581,9,1,crime
gini,0.9968958685705274,0,2,crime
mutual_info,0.9545544752340458,0,2,crime
f_test,0.9600379219494063,0,2,crime
pimp,0.9842537428047072,0,2,crime
shap,0.959080497419073,0,2,crime
pearson,0.9600379219494063,0,2,crime
spearman,0.9871227865083969,0,2,crime
kendall,0.9871227865083969,0,2,crime
pps,0.5958794765485486,0,2,crime
gini,0.9712861485574225,1,2,crime
mutual_info,0.9724892308268602,1,2,crime
f_test,0.9856856208681757,1,2,crime
pimp,0.98003533079753,1,2,crime
shap,0.9592767240659886,1,2,crime
pearson,0.9856856208681757,1,2,crime
spearman,1.0070223186941711,1,2,crime
kendall,1.0070223186941711,1,2,crime
pps,0.6065613542752356,1,2,crime
gini,0.9747661265192437,2,2,crime
mutual_info,0.9596667648908651,2,2,crime
f_test,0.9701144367549035,2,2,crime
pimp,0.9792432166742511,2,2,crime
shap,0.9509009944259218,2,2,crime
pearson,0.9701144367549035,2,2,crime
spearman,0.9858808814256604,2,2,crime
kendall,0.9858808814256604,2,2,crime
pps,0.5896958752144823,2,2,crime
gini,0.9904897352121622,3,2,crime
mutual_info,0.9875432983162407,3,2,crime
f_test,0.984849195716335,3,2,crime
pimp,0.9994193080233241,3,2,crime
shap,1.0136496684723446,3,2,crime
pearson,0.984849195716335,3,2,crime
spearman,0.9814317758171145,3,2,crime
kendall,0.9814317758171145,3,2,crime
pps,0.5947716772821189,3,2,crime
gini,0.9704455596311446,4,2,crime
mutual_info,0.9610513323705423,4,2,crime
f_test,0.9750433674519845,4,2,crime
pimp,0.9802445053727118,4,2,crime
shap,0.9801292872813653,4,2,crime
pearson,0.9750433674519845,4,2,crime
spearman,0.9877396637015008,4,2,crime
kendall,0.9877396637015008,4,2,crime
pps,0.6004531138276139,4,2,crime
gini,0.9499607437027064,5,2,crime
mutual_info,0.9705467636154378,5,2,crime
f_test,0.9840062327885302,5,2,crime
pimp,0.9597902887855628,5,2,crime
shap,0.9764669812608172,5,2,crime
pearson,0.9840062327885302,5,2,crime
spearman,0.9844708865573032,5,2,crime
kendall,0.9844708865573032,5,2,crime
pps,0.6052370940968225,5,2,crime
gini,0.9821803924254849,6,2,crime
mutual_info,0.9828888680716469,6,2,crime
f_test,0.9742356407167769,6,2,crime
pimp,0.9787610121856893,6,2,crime
shap,0.9713623086650992,6,2,crime
pearson,0.9742356407167769,6,2,crime
spearman,0.990905487134118,6,2,crime
kendall,0.990905487134118,6,2,crime
pps,0.5947346514665878,6,2,crime
gini,0.9509150464073571,7,2,crime
mutual_info,0.9705516598961041,7,2,crime
f_test,0.9933481102958801,7,2,crime
pimp,0.9678907604796273,7,2,crime
shap,0.975742061343807,7,2,crime
pearson,0.9933481102958801,7,2,crime
spearman,0.9831324787410002,7,2,crime
kendall,0.9831324787410002,7,2,crime
pps,0.601546263184812,7,2,crime
gini,0.9709925917334129,8,2,crime
mutual_info,0.9477600351978691,8,2,crime
f_test,0.9598150521861705,8,2,crime
pimp,0.9526706964905609,8,2,crime
shap,0.9819172690622069,8,2,crime
pearson,0.9598150521861705,8,2,crime
spearman,0.9617160962445196,8,2,crime
kendall,0.9617160962445196,8,2,crime
pps,0.5863740961404396,8,2,crime
gini,0.9345815990695865,9,2,crime
mutual_info,0.9297899388410217,9,2,crime
f_test,0.9516679115166122,9,2,crime
pimp,0.95396021026207,9,2,crime
shap,0.9629365135236557,9,2,crime
pearson,0.9516679115166122,9,2,crime
spearman,0.9542941438332285,9,2,crime
kendall,0.9542941438332285,9,2,crime
pps,0.586220474727927,9,2,crime
gini,0.9816403127504874,0,3,crime
mutual_info,1.0132395543502153,0,3,crime
f_test,1.0285222438484558,0,3,crime
pimp,1.0000917781048588,0,3,crime
shap,0.9934964839954791,0,3,crime
pearson,1.0285222438484558,0,3,crime
spearman,1.0199267557282319,0,3,crime
kendall,1.039101291978972,0,3,crime
pps,0.6096301207839668,0,3,crime
gini,0.9823764730468969,1,3,crime
mutual_info,0.9700069717512392,1,3,crime
f_test,0.9990854464749525,1,3,crime
pimp,0.9890458416257322,1,3,crime
shap,0.9618125889062161,1,3,crime
pearson,0.9990854464749525,1,3,crime
spearman,0.9925715910434137,1,3,crime
kendall,0.9943607098870444,1,3,crime
pps,0.5939196167808762,1,3,crime
gini,0.9890914562808606,2,3,crime
mutual_info,1.023488217173276,2,3,crime
f_test,1.019572166470055,2,3,crime
pimp,1.0114672557278483,2,3,crime
shap,0.9582645505665061,2,3,crime
pearson,1.019572166470055,2,3,crime
spearman,1.0333072699420836,2,3,crime
kendall,1.0376756607497506,2,3,crime
pps,0.6197526446087375,2,3,crime
gini,0.9766565769876927,3,3,crime
mutual_info,0.9688923071145348,3,3,crime
f_test,0.9795749898470564,3,3,crime
pimp,0.9906172207643189,3,3,crime
shap,1.0248311217074144,3,3,crime
pearson,0.9795749898470564,3,3,crime
spearman,0.9767229008813822,3,3,crime
kendall,0.9876098345864229,3,3,crime
pps,0.5750843467049399,3,3,crime
gini,1.0061527331673858,4,3,crime
mutual_info,0.9813450384771614,4,3,crime
f_test,1.018453068695835,4,3,crime
pimp,1.0199700899123736,4,3,crime
shap,1.0350832371729541,4,3,crime
pearson,1.018453068695835,4,3,crime
spearman,0.9993109203829523,4,3,crime
kendall,1.0253524143450397,4,3,crime
pps,0.6168101907802521,4,3,crime
gini,0.9884208584463385,5,3,crime
mutual_info,1.0076504404906181,5,3,crime
