imp_type,max_perc,random_state,data_split,dataset
shap,-0.16470153325998502,7,5,diabetes
pearson,-0.011885580295890999,7,5,diabetes
spearman,-0.011885580295890999,7,5,diabetes
kendall,-0.011885580295890999,7,5,diabetes
pps,-0.10986299855890687,7,5,diabetes
gini,-0.008816571541341392,8,5,diabetes
mutual_info,-0.01373477169100287,8,5,diabetes
f_test,-0.019569644094795457,8,5,diabetes
pimp,-0.008816571541341392,8,5,diabetes
shap,-0.18365438077557394,8,5,diabetes
pearson,-0.019569644094795457,8,5,diabetes
spearman,-0.019569644094795457,8,5,diabetes
kendall,-0.019569644094795457,8,5,diabetes
pps,-0.10241469255888126,8,5,diabetes
gini,-0.010528853020868244,9,5,diabetes
mutual_info,0.00741161212972139,9,5,diabetes
f_test,-0.010528853020868244,9,5,diabetes
pimp,-0.010528853020868244,9,5,diabetes
shap,-0.040944782378268214,9,5,diabetes
pearson,-0.010528853020868244,9,5,diabetes
spearman,-0.010528853020868244,9,5,diabetes
kendall,-0.010528853020868244,9,5,diabetes
pps,-0.10384229017410472,9,5,diabetes
gini,-0.0033874373589452863,0,0,diabetes
mutual_info,-0.014086765176323467,0,0,diabetes
f_test,-0.018796129782537776,0,0,diabetes
pimp,-0.02142331807878247,0,0,diabetes
shap,-0.02142331807878247,0,0,diabetes
pearson,-0.018796129782537776,0,0,diabetes
spearman,-0.018796129782537776,0,0,diabetes
kendall,-0.018796129782537776,0,0,diabetes
pps,-0.013628502375159045,0,0,diabetes
gini,-0.005020145915206124,1,0,diabetes
mutual_info,0.008828022246156572,1,0,diabetes
f_test,-0.020979899572327692,1,0,diabetes
pimp,-0.005020145915206124,1,0,diabetes
shap,-0.06175845576310188,1,0,diabetes
pearson,-0.020979899572327692,1,0,diabetes
spearman,-0.020979899572327692,1,0,diabetes
kendall,-0.020979899572327692,1,0,diabetes
pps,-0.004571890547202334,1,0,diabetes
gini,-0.02026122886854423,2,0,diabetes
mutual_info,0.006623606976469979,2,0,diabetes
f_test,-0.02026122886854423,2,0,diabetes
pimp,-0.02026122886854423,2,0,diabetes
shap,-0.02026122886854423,2,0,diabetes
pearson,-0.02026122886854423,2,0,diabetes
spearman,-0.02026122886854423,2,0,diabetes
kendall,-0.02026122886854423,2,0,diabetes
pps,-0.029208903195435093,2,0,diabetes
gini,0.016849377944024104,3,0,diabetes
mutual_info,0.016472483400993762,3,0,diabetes
f_test,-0.004107290399222346,3,0,diabetes
pimp,0.016849377944024104,3,0,diabetes
shap,-0.0250801456928782,3,0,diabetes
pearson,-0.004107290399222346,3,0,diabetes
spearman,-0.004107290399222346,3,0,diabetes
kendall,-0.004107290399222346,3,0,diabetes
pps,0.025300659223027832,3,0,diabetes
gini,0.012489660696087162,4,0,diabetes
mutual_info,0.004323440644045486,4,0,diabetes
f_test,-0.020219972905021186,4,0,diabetes
pimp,0.012489660696087162,4,0,diabetes
shap,-0.014995168541789861,4,0,diabetes
pearson,-0.020219972905021186,4,0,diabetes
spearman,-0.020219972905021186,4,0,diabetes
kendall,-0.020219972905021186,4,0,diabetes
pps,-0.01210401213784049,4,0,diabetes
gini,0.0015739498498620204,5,0,diabetes
mutual_info,-0.012254637311000242,5,0,diabetes
f_test,0.0015739498498620204,5,0,diabetes
pimp,0.0015739498498620204,5,0,diabetes
shap,0.0015739498498620204,5,0,diabetes
pearson,0.0015739498498620204,5,0,diabetes
spearman,0.0015739498498620204,5,0,diabetes
kendall,0.0015739498498620204,5,0,diabetes
pps,-0.016285993467385688,5,0,diabetes
gini,0.0032832259148179582,6,0,diabetes
mutual_info,0.013929076584468486,6,0,diabetes
f_test,0.0032832259148179582,6,0,diabetes
pimp,0.009069074529583776,6,0,diabetes
shap,-0.000343068405850546,6,0,diabetes
pearson,0.0032832259148179582,6,0,diabetes
spearman,0.0032832259148179582,6,0,diabetes
kendall,0.0032832259148179582,6,0,diabetes
pps,0.00028436792402323087,6,0,diabetes
gini,-0.005564949361657414,7,0,diabetes
mutual_info,0.0032606511216593534,7,0,diabetes
f_test,-0.005564949361657414,7,0,diabetes
pimp,-0.005564949361657414,7,0,diabetes
shap,-0.005564949361657414,7,0,diabetes
pearson,-0.005564949361657414,7,0,diabetes
spearman,-0.005564949361657414,7,0,diabetes
kendall,-0.005564949361657414,7,0,diabetes
pps,-0.008486185342346322,7,0,diabetes
gini,0.004877072665428308,8,0,diabetes
mutual_info,0.004122060977717084,8,0,diabetes
f_test,-0.00657386258334394,8,0,diabetes
pimp,0.004877072665428308,8,0,diabetes
shap,0.005371863334577932,8,0,diabetes
pearson,-0.00657386258334394,8,0,diabetes
spearman,-0.00657386258334394,8,0,diabetes
kendall,-0.00657386258334394,8,0,diabetes
pps,-0.010882261139763814,8,0,diabetes
gini,0.008033427361385407,9,0,diabetes
mutual_info,-0.00929488302983582,9,0,diabetes
f_test,0.008033427361385407,9,0,diabetes
pimp,0.008033427361385407,9,0,diabetes
shap,0.008033427361385407,9,0,diabetes
pearson,0.008033427361385407,9,0,diabetes
spearman,0.008033427361385407,9,0,diabetes
kendall,0.008033427361385407,9,0,diabetes
pps,-0.00952359363238224,9,0,diabetes
gini,0.0017020531050505835,0,6,diabetes
mutual_info,0.03448373485244903,0,6,diabetes
f_test,0.03448373485244903,0,6,diabetes
pimp,0.0017020531050505835,0,6,diabetes
shap,0.045676795397649614,0,6,diabetes
pearson,0.03448373485244903,0,6,diabetes
spearman,0.03448373485244903,0,6,diabetes
kendall,0.03448373485244903,0,6,diabetes
pps,0.00730264719787072,0,6,diabetes
gini,0.020978903366580936,1,6,diabetes
mutual_info,-0.0071653852654595595,1,6,diabetes
f_test,0.000769642304100558,1,6,diabetes
pimp,0.020978903366580936,1,6,diabetes
shap,0.021396003712134556,1,6,diabetes
pearson,0.000769642304100558,1,6,diabetes
spearman,0.000769642304100558,1,6,diabetes
kendall,0.000769642304100558,1,6,diabetes
pps,0.017406265950232258,1,6,diabetes
gini,0.00490870571690469,2,6,diabetes
mutual_info,-0.005802414696384467,2,6,diabetes
f_test,-0.005802414696384467,2,6,diabetes
pimp,-0.00766635686069622,2,6,diabetes
shap,-0.010782209434817239,2,6,diabetes
pearson,-0.005802414696384467,2,6,diabetes
spearman,-0.005802414696384467,2,6,diabetes
kendall,-0.005802414696384467,2,6,diabetes
pps,0.015211450086705873,2,6,diabetes
gini,-0.0034159200266152515,3,6,diabetes
mutual_info,0.008509072176115288,3,6,diabetes
f_test,0.008509072176115288,3,6,diabetes
pimp,-0.0068249938888688706,3,6,diabetes
shap,-0.05345068576357122,3,6,diabetes
pearson,0.008509072176115288,3,6,diabetes
spearman,0.008509072176115288,3,6,diabetes
kendall,0.008509072176115288,3,6,diabetes
pps,0.004728431217787475,3,6,diabetes
gini,-0.008060512160796162,4,6,diabetes
mutual_info,0.006147187950139558,4,6,diabetes
f_test,0.006147187950139558,4,6,diabetes
pimp,-0.008060512160796162,4,6,diabetes
shap,0.011877954148270121,4,6,diabetes
pearson,0.006147187950139558,4,6,diabetes
spearman,0.006147187950139558,4,6,diabetes
kendall,0.006147187950139558,4,6,diabetes
pps,-0.026378646327156176,4,6,diabetes
gini,0.0041564049375286405,5,6,diabetes
mutual_info,-0.017942840624160065,5,6,diabetes
f_test,-0.017942840624160065,5,6,diabetes
pimp,-0.013626610462736987,5,6,diabetes
shap,-0.008849870478180638,5,6,diabetes
pearson,-0.017942840624160065,5,6,diabetes
spearman,-0.017942840624160065,5,6,diabetes
kendall,-0.017942840624160065,5,6,diabetes
pps,0.01061139036230507,5,6,diabetes
gini,0.006162061133302455,6,6,diabetes
mutual_info,0.006162061133302455,6,6,diabetes
f_test,0.010859789172825493,6,6,diabetes
pimp,0.006162061133302455,6,6,diabetes
shap,-0.0457245036195453,6,6,diabetes
pearson,0.010859789172825493,6,6,diabetes
spearman,0.010859789172825493,6,6,diabetes
kendall,0.010859789172825493,6,6,diabetes
pps,0.019281509712007514,6,6,diabetes
gini,0.005104438521995193,7,6,diabetes
mutual_info,0.0220760059745683,7,6,diabetes
f_test,0.0220760059745683,7,6,diabetes
pimp,0.005104438521995193,7,6,diabetes
shap,0.0220760059745683,7,6,diabetes
pearson,0.0220760059745683,7,6,diabetes
spearman,0.0220760059745683,7,6,diabetes
kendall,0.0220760059745683,7,6,diabetes
pps,-0.00018024848880341727,7,6,diabetes
gini,0.007375890713170595,8,6,diabetes
mutual_info,0.01416064191984453,8,6,diabetes
f_test,0.01416064191984453,8,6,diabetes
pimp,0.007375890713170595,8,6,diabetes
shap,0.008594530718129394,8,6,diabetes
pearson,0.01416064191984453,8,6,diabetes
spearman,0.01416064191984453,8,6,diabetes
kendall,0.01416064191984453,8,6,diabetes
pps,0.024851280558874103,8,6,diabetes
gini,0.022595925418457844,9,6,diabetes
mutual_info,0.0017155430799753516,9,6,diabetes
f_test,0.0017155430799753516,9,6,diabetes
pimp,0.007951176760185742,9,6,diabetes
shap,0.0352847744339404,9,6,diabetes
pearson,0.0017155430799753516,9,6,diabetes
spearman,0.0017155430799753516,9,6,diabetes
kendall,0.0017155430799753516,9,6,diabetes
pps,0.019665965571940152,9,6,diabetes
gini,0.00038064331774922126,0,7,diabetes
mutual_info,0.03311609052152934,0,7,diabetes
f_test,0.03311609052152934,0,7,diabetes
pimp,0.004334504401891676,0,7,diabetes
shap,0.0339466047379744,0,7,diabetes
pearson,0.03311609052152934,0,7,diabetes
spearman,0.03311609052152934,0,7,diabetes
kendall,0.03311609052152934,0,7,diabetes
pps,0.06992446891635533,0,7,diabetes
gini,0.016257946406471574,1,7,diabetes
mutual_info,-0.020894630023272753,1,7,diabetes
f_test,-0.012676683512272557,1,7,diabetes
pimp,0.016257946406471574,1,7,diabetes
shap,0.016257946406471574,1,7,diabetes
pearson,-0.012676683512272557,1,7,diabetes
spearman,-0.012676683512272557,1,7,diabetes
kendall,-0.012676683512272557,1,7,diabetes
pps,0.05264959198200012,1,7,diabetes
gini,-0.02207955563162059,2,7,diabetes
mutual_info,-0.02044725732677845,2,7,diabetes
f_test,-0.02207955563162059,2,7,diabetes
pimp,-0.02207955563162059,2,7,diabetes
shap,-0.1277193214974799,2,7,diabetes
pearson,-0.02207955563162059,2,7,diabetes
spearman,-0.02207955563162059,2,7,diabetes
kendall,-0.02207955563162059,2,7,diabetes
pps,0.0735447542283831,2,7,diabetes
gini,-0.012933365069792936,3,7,diabetes
mutual_info,0.01416882643922526,3,7,diabetes
f_test,0.01039671837311033,3,7,diabetes
pimp,-0.012933365069792936,3,7,diabetes
shap,-0.002017830259924478,3,7,diabetes
pearson,0.01039671837311033,3,7,diabetes
spearman,0.01039671837311033,3,7,diabetes
kendall,0.01039671837311033,3,7,diabetes
pps,0.051649602128631046,3,7,diabetes
gini,-0.00865444685509242,4,7,diabetes
mutual_info,-0.007463085524612673,4,7,diabetes
f_test,-0.007463085524612673,4,7,diabetes
pimp,-0.00865444685509242,4,7,diabetes
shap,-0.030609274775516702,4,7,diabetes
pearson,-0.007463085524612673,4,7,diabetes
spearman,-0.007463085524612673,4,7,diabetes
kendall,-0.007463085524612673,4,7,diabetes
pps,0.021975671312549704,4,7,diabetes
gini,-0.023062250804824127,5,7,diabetes
mutual_info,-0.016472891517353004,5,7,diabetes
f_test,0.010056238102285262,5,7,diabetes
pimp,-0.022799665640957156,5,7,diabetes
shap,-0.022534978604922807,5,7,diabetes
pearson,0.010056238102285262,5,7,diabetes
spearman,0.010056238102285262,5,7,diabetes
kendall,0.010056238102285262,5,7,diabetes
pps,0.054490499241620444,5,7,diabetes
gini,0.0009323821198836783,6,7,diabetes
mutual_info,0.02523244130614508,6,7,diabetes
f_test,0.02523244130614508,6,7,diabetes
pimp,0.0009323821198836783,6,7,diabetes
shap,-0.01254074487911361,6,7,diabetes
pearson,0.02523244130614508,6,7,diabetes
spearman,0.02523244130614508,6,7,diabetes
kendall,0.02523244130614508,6,7,diabetes
pps,0.03670909697011113,6,7,diabetes
gini,0.004105927511322293,7,7,diabetes
mutual_info,0.008331444926860247,7,7,diabetes
f_test,0.0202896352501529,7,7,diabetes
pimp,0.004105927511322293,7,7,diabetes
shap,0.0018962764974761418,7,7,diabetes
pearson,0.0202896352501529,7,7,diabetes
spearman,0.0202896352501529,7,7,diabetes
kendall,0.0202896352501529,7,7,diabetes
pps,0.08875241535303836,7,7,diabetes
gini,0.0015775062660866518,8,7,diabetes
mutual_info,0.004039378921740821,8,7,diabetes
f_test,0.004039378921740821,8,7,diabetes
pimp,-0.013713182080478135,8,7,diabetes
shap,-0.0557328603390016,8,7,diabetes
pearson,0.004039378921740821,8,7,diabetes
spearman,0.004039378921740821,8,7,diabetes
kendall,0.004039378921740821,8,7,diabetes
pps,0.07087808993713915,8,7,diabetes
gini,0.0015055710878624524,9,7,diabetes
mutual_info,0.005530958585120867,9,7,diabetes
f_test,0.002301815431420812,9,7,diabetes
pimp,0.0015055710878624524,9,7,diabetes
shap,-0.08108857544715935,9,7,diabetes
pearson,0.002301815431420812,9,7,diabetes
spearman,0.002301815431420812,9,7,diabetes
kendall,0.002301815431420812,9,7,diabetes
pps,0.06506397688072302,9,7,diabetes
gini,-0.014197364501173136,0,8,diabetes
mutual_info,0.00943591455886848,0,8,diabetes
f_test,-0.021015957394784422,0,8,diabetes
pimp,-0.0020260908709449077,0,8,diabetes
shap,-0.024831204110247994,0,8,diabetes
pearson,-0.021015957394784422,0,8,diabetes
spearman,-0.021015957394784422,0,8,diabetes
kendall,-0.021015957394784422,0,8,diabetes
pps,0.04365659904895367,0,8,diabetes
gini,-0.012448420864230054,1,8,diabetes
mutual_info,0.02881920147478612,1,8,diabetes
f_test,-0.012448420864230054,1,8,diabetes
pimp,-0.008797452195240456,1,8,diabetes
shap,-0.012448420864230054,1,8,diabetes
pearson,-0.012448420864230054,1,8,diabetes
spearman,-0.014526434984098535,1,8,diabetes
kendall,-0.014526434984098535,1,8,diabetes
pps,0.04768194641144915,1,8,diabetes
gini,-0.009470062575441692,2,8,diabetes
mutual_info,0.038840984896508425,2,8,diabetes
f_test,-0.02176619634240009,2,8,diabetes
pimp,-0.00020839713793813222,2,8,diabetes
shap,-0.010078261476104921,2,8,diabetes
pearson,-0.02176619634240009,2,8,diabetes
spearman,-0.02176619634240009,2,8,diabetes
kendall,-0.02176619634240009,2,8,diabetes
pps,0.05643371944222869,2,8,diabetes
gini,-0.005135696126015715,3,8,diabetes
mutual_info,0.03415405503109583,3,8,diabetes
f_test,-0.006958987579801838,3,8,diabetes
pimp,-0.005135696126015715,3,8,diabetes
shap,-0.005135696126015715,3,8,diabetes
pearson,-0.006958987579801838,3,8,diabetes
spearman,-0.006958987579801838,3,8,diabetes
kendall,-0.006958987579801838,3,8,diabetes
pps,0.07318525245656105,3,8,diabetes
gini,-0.012163323431875338,4,8,diabetes
mutual_info,-0.0013035205437282361,4,8,diabetes
f_test,-0.016857470852463783,4,8,diabetes
pimp,-0.012163323431875338,4,8,diabetes
shap,-0.015166642688094738,4,8,diabetes
pearson,-0.016857470852463783,4,8,diabetes
spearman,-0.016857470852463783,4,8,diabetes
kendall,-0.016857470852463783,4,8,diabetes
pps,0.047061815542235416,4,8,diabetes
gini,0.003191045825771737,5,8,diabetes
mutual_info,0.0407735369475148,5,8,diabetes
f_test,0.0015381143987009513,5,8,diabetes
pimp,0.007885668672623289,5,8,diabetes
shap,-0.015357917504892108,5,8,diabetes
pearson,0.0015381143987009513,5,8,diabetes
spearman,0.0015381143987009513,5,8,diabetes
kendall,0.0015381143987009513,5,8,diabetes
pps,0.09642890530225416,5,8,diabetes
gini,-0.0005703253565864461,6,8,diabetes
mutual_info,-0.005530345277937131,6,8,diabetes
f_test,-0.010806322867944477,6,8,diabetes
pimp,-0.0019692519938733274,6,8,diabetes
shap,0.00686510584569817,6,8,diabetes
pearson,-0.010806322867944477,6,8,diabetes
spearman,-0.010806322867944477,6,8,diabetes
kendall,-0.010806322867944477,6,8,diabetes
pps,0.0015003484071141094,6,8,diabetes
gini,-0.019424904141368292,7,8,diabetes
mutual_info,0.026448055671246362,7,8,diabetes
f_test,-0.006230390665395513,7,8,diabetes
pimp,0.008860820372889796,7,8,diabetes
shap,-0.006230390665395513,7,8,diabetes
pearson,-0.006230390665395513,7,8,diabetes
spearman,-0.022449890719224024,7,8,diabetes
kendall,-0.022449890719224024,7,8,diabetes
pps,0.055005197475851295,7,8,diabetes
gini,-0.024843257798911174,8,8,diabetes
mutual_info,0.006318402371424446,8,8,diabetes
f_test,-0.013970926543840525,8,8,diabetes
pimp,-0.018820058498156083,8,8,diabetes
shap,-0.014353783321441637,8,8,diabetes
pearson,-0.013970926543840525,8,8,diabetes
spearman,-0.013970926543840525,8,8,diabetes
kendall,-0.013970926543840525,8,8,diabetes
pps,0.05385223495859962,8,8,diabetes
gini,-0.031176399769668767,9,8,diabetes
mutual_info,0.005720672246301982,9,8,diabetes
f_test,-0.04088490109617839,9,8,diabetes
pimp,-0.011726643752802461,9,8,diabetes
shap,-0.031176399769668767,9,8,diabetes
pearson,-0.04088490109617839,9,8,diabetes
spearman,-0.04088490109617839,9,8,diabetes
kendall,-0.04088490109617839,9,8,diabetes
pps,0.04308820586777781,9,8,diabetes
gini,-0.036548580013137086,0,9,diabetes
mutual_info,-0.024932289175996453,0,9,diabetes
f_test,-0.036548580013137086,0,9,diabetes
pimp,-0.036548580013137086,0,9,diabetes
shap,-0.036548580013137086,0,9,diabetes
pearson,-0.036548580013137086,0,9,diabetes
spearman,-0.036548580013137086,0,9,diabetes
kendall,-0.036548580013137086,0,9,diabetes
pps,-9.345842524545689e-05,0,9,diabetes
gini,-0.022936165547519007,1,9,diabetes
mutual_info,-0.022936165547519007,1,9,diabetes
f_test,-0.022936165547519007,1,9,diabetes
pimp,-0.022936165547519007,1,9,diabetes
shap,-0.022936165547519007,1,9,diabetes
pearson,-0.022936165547519007,1,9,diabetes
spearman,-0.022936165547519007,1,9,diabetes
kendall,-0.022936165547519007,1,9,diabetes
pps,-0.00914614072475297,1,9,diabetes
gini,-0.027138958544072823,2,9,diabetes
mutual_info,-0.01832990977091043,2,9,diabetes
f_test,-0.04183241521769289,2,9,diabetes
pimp,-0.027138958544072823,2,9,diabetes
shap,0.040058515374921146,2,9,diabetes
pearson,-0.04183241521769289,2,9,diabetes
spearman,-0.04183241521769289,2,9,diabetes
kendall,-0.04183241521769289,2,9,diabetes
pps,-0.022274419030380584,2,9,diabetes
gini,-0.04047945292695861,3,9,diabetes
mutual_info,0.05303068029137997,3,9,diabetes
f_test,-0.04047945292695861,3,9,diabetes
pimp,-0.04047945292695861,3,9,diabetes
shap,-0.0020098552120541373,3,9,diabetes
pearson,-0.04047945292695861,3,9,diabetes
spearman,-0.04047945292695861,3,9,diabetes
kendall,-0.04047945292695861,3,9,diabetes
pps,-0.0020098552120541373,3,9,diabetes
gini,-0.02629589927394307,4,9,diabetes
mutual_info,-0.04486064577015313,4,9,diabetes
f_test,-0.02629589927394307,4,9,diabetes
pimp,-0.02629589927394307,4,9,diabetes
shap,0.03661083216813723,4,9,diabetes
pearson,-0.02629589927394307,4,9,diabetes
spearman,-0.02629589927394307,4,9,diabetes
kendall,-0.02629589927394307,4,9,diabetes
pps,-0.02220272759454997,4,9,diabetes
gini,-0.03438899628187867,5,9,diabetes
mutual_info,-0.03438899628187867,5,9,diabetes
f_test,-0.03438899628187867,5,9,diabetes
pimp,-0.03438899628187867,5,9,diabetes
shap,0.017064321708907662,5,9,diabetes
pearson,-0.03438899628187867,5,9,diabetes
spearman,-0.03438899628187867,5,9,diabetes
kendall,-0.03438899628187867,5,9,diabetes
pps,-0.021107210150465242,5,9,diabetes
gini,-0.011466763233939506,6,9,diabetes
mutual_info,-0.03391571265797796,6,9,diabetes
f_test,-0.028098322852564736,6,9,diabetes
pimp,-0.011466763233939506,6,9,diabetes
shap,-0.2492262026178157,6,9,diabetes
pearson,-0.028098322852564736,6,9,diabetes
spearman,-0.028098322852564736,6,9,diabetes
kendall,-0.028098322852564736,6,9,diabetes
pps,0.012003333467176875,6,9,diabetes
gini,-0.01594941866471562,7,9,diabetes
mutual_info,-0.01594941866471562,7,9,diabetes
f_test,-0.01594941866471562,7,9,diabetes
pimp,-0.01594941866471562,7,9,diabetes
shap,-0.01594941866471562,7,9,diabetes
pearson,-0.01594941866471562,7,9,diabetes
spearman,-0.01594941866471562,7,9,diabetes
kendall,-0.01594941866471562,7,9,diabetes
pps,0.01789727569743233,7,9,diabetes
gini,-0.028063402478955533,8,9,diabetes
mutual_info,-0.015427293818960486,8,9,diabetes
f_test,-0.03491357763880092,8,9,diabetes
pimp,-0.028063402478955533,8,9,diabetes
shap,-0.028063402478955533,8,9,diabetes
pearson,-0.03491357763880092,8,9,diabetes
spearman,-0.03491357763880092,8,9,diabetes
kendall,-0.03491357763880092,8,9,diabetes
pps,0.01083851270635905,8,9,diabetes
gini,-0.016546355038456518,9,9,diabetes
mutual_info,-0.018862827055018492,9,9,diabetes
f_test,-0.034736150253503434,9,9,diabetes
pimp,-0.016546355038456518,9,9,diabetes
shap,-0.016546355038456518,9,9,diabetes
pearson,-0.034736150253503434,9,9,diabetes
spearman,-0.034736150253503434,9,9,diabetes
kendall,-0.034736150253503434,9,9,diabetes
pps,0.02677023224539723,9,9,diabetes
gini,0.01729484481729523,0,1,crime
mutual_info,0.03027833290166036,0,1,crime
f_test,0.024148517656616103,0,1,crime
pimp,0.017292215143899208,0,1,crime
shap,0.009786603357805608,0,1,crime
pearson,0.024148517656616103,0,1,crime
spearman,0.0283360512197034,0,1,crime
kendall,0.027715469456644,0,1,crime
pps,0.005218506033282595,0,1,crime
gini,0.02290262869618563,1,1,crime
mutual_info,0.03266263902905832,1,1,crime
f_test,0.033877947333733324,1,1,crime
pimp,0.02957015279665481,1,1,crime
shap,0.018485609734252128,1,1,crime
pearson,0.033877947333733324,1,1,crime
spearman,0.031988948861580824,1,1,crime
kendall,0.033597095477357064,1,1,crime
pps,0.013963774307903232,1,1,crime
gini,0.013076527612369977,2,1,crime
mutual_info,0.015103445990949557,2,1,crime
f_test,0.006535851669898164,2,1,crime
pimp,0.010157705427875962,2,1,crime
shap,0.011255177132775506,2,1,crime
pearson,0.006535851669898164,2,1,crime
spearman,0.006389344019861245,2,1,crime
kendall,0.006389344019861245,2,1,crime
pps,-0.004233697371197047,2,1,crime
gini,0.02801995672963002,3,1,crime
mutual_info,0.03236668369642551,3,1,crime
f_test,0.019897516618162678,3,1,crime
pimp,0.020828060897846737,3,1,crime
shap,0.009971429417598661,3,1,crime
pearson,0.019897516618162678,3,1,crime
spearman,0.013190704553906609,3,1,crime
kendall,0.023283924040224228,3,1,crime
pps,0.014023121868231214,3,1,crime
gini,0.008028039706095069,4,1,crime
mutual_info,0.019037446891522734,4,1,crime
f_test,0.029111669125766536,4,1,crime
pimp,0.013858190022051214,4,1,crime
shap,0.023851476937932277,4,1,crime
pearson,0.029111669125766536,4,1,crime
spearman,0.019885520257662884,4,1,crime
kendall,0.025730371567684825,4,1,crime
pps,-0.005008535376978944,4,1,crime
gini,0.023503307563137173,5,1,crime
mutual_info,0.03912470519229626,5,1,crime
f_test,0.028661597280656377,5,1,crime
pimp,0.020025149253273953,5,1,crime
shap,0.009162287263370492,5,1,crime
pearson,0.028661597280656377,5,1,crime
spearman,0.032510805714733554,5,1,crime
kendall,0.0416239043048347,5,1,crime
pps,0.007173046554383672,5,1,crime
gini,0.013052391232276724,6,1,crime
mutual_info,0.016965167484573152,6,1,crime
f_test,0.017236465187896337,6,1,crime
pimp,0.016827181185291012,6,1,crime
shap,0.006264395502431788,6,1,crime
pearson,0.017236465187896337,6,1,crime
spearman,0.016965167484573152,6,1,crime
kendall,0.01350473177184885,6,1,crime
pps,-0.008253518147218662,6,1,crime
gini,0.015148471496508883,7,1,crime
mutual_info,0.023828019745960573,7,1,crime
f_test,0.02585382177872032,7,1,crime
pimp,0.014493394512507687,7,1,crime
shap,0.014594379266018958,7,1,crime
pearson,0.02585382177872032,7,1,crime
spearman,0.018721140900055517,7,1,crime
kendall,0.018721140900055517,7,1,crime
pps,0.002375169549703937,7,1,crime
gini,0.029220748761460594,8,1,crime
mutual_info,0.030064320970906094,8,1,crime
f_test,0.03455939990807514,8,1,crime
pimp,0.02894280838374882,8,1,crime
shap,0.023148977396281134,8,1,crime
pearson,0.03455939990807514,8,1,crime
spearman,0.03264944661487785,8,1,crime
kendall,0.028307129522649403,8,1,crime
pps,0.015971097318119836,8,1,crime
gini,0.007911460568829784,9,1,crime
mutual_info,0.011177368337192376,9,1,crime
f_test,0.017224376296730664,9,1,crime
pimp,0.006874269844731171,9,1,crime
shap,0.016325638961572422,9,1,crime
pearson,0.017224376296730664,9,1,crime
spearman,0.012824363997421423,9,1,crime
kendall,0.01885174521962617,9,1,crime
pps,0.008572869732285335,9,1,crime
gini,0.020497293018934912,0,2,crime
mutual_info,0.03127382565640457,0,2,crime
f_test,0.03528866627179076,0,2,crime
pimp,0.02639953330469598,0,2,crime
shap,0.007305961234799091,0,2,crime
pearson,0.03528866627179076,0,2,crime
spearman,0.03600629819928873,0,2,crime
kendall,0.03600629819928873,0,2,crime
pps,0.02960103467990793,0,2,crime
gini,0.022674873147459817,1,2,crime
mutual_info,0.03327749701880335,1,2,crime
f_test,0.04205312497655925,1,2,crime
pimp,0.02514781745734545,1,2,crime
shap,0.020611131807323813,1,2,crime
pearson,0.04205312497655925,1,2,crime
spearman,0.04597116362104956,1,2,crime
kendall,0.04597116362104956,1,2,crime
pps,0.03148583116989579,1,2,crime
gini,0.021540027669936505,2,2,crime
mutual_info,0.024652850375793053,2,2,crime
f_test,0.022400271104199933,2,2,crime
pimp,0.031147997716644567,2,2,crime
shap,0.00886790387122221,2,2,crime
pearson,0.022400271104199933,2,2,crime
spearman,0.022822636182564495,2,2,crime
kendall,0.022227721772151744,2,2,crime
pps,0.023562970437694772,2,2,crime
gini,0.01754502312438357,3,2,crime
mutual_info,0.03324416380528756,3,2,crime
f_test,0.03533825091461181,3,2,crime
pimp,0.018548773079120177,3,2,crime
shap,0.01566988700620997,3,2,crime
pearson,0.03533825091461181,3,2,crime
spearman,0.03578805542354917,3,2,crime
kendall,0.03578805542354917,3,2,crime
pps,0.030692981538331724,3,2,crime
gini,0.010652082646884017,4,2,crime
mutual_info,0.030688239748325227,4,2,crime
f_test,0.022865937109366217,4,2,crime
pimp,0.010732548569797305,4,2,crime
shap,0.026726479846523602,4,2,crime
pearson,0.022865937109366217,4,2,crime
spearman,0.024202824371723712,4,2,crime
kendall,0.024202824371723712,4,2,crime
pps,0.011966707413409008,4,2,crime
gini,0.011364783316600817,5,2,crime
mutual_info,0.02574517752748015,5,2,crime
f_test,0.023019560915266753,5,2,crime
pimp,0.020767790060317256,5,2,crime
shap,0.017541425534827286,5,2,crime
pearson,0.023019560915266753,5,2,crime
spearman,0.025691304505283084,5,2,crime
kendall,0.025691304505283084,5,2,crime
pps,0.02885166145154718,5,2,crime
gini,0.01831164018372335,6,2,crime
mutual_info,0.032330912851643745,6,2,crime
f_test,0.024279884252194888,6,2,crime
pimp,0.02542922873190383,6,2,crime
shap,0.024985152804551714,6,2,crime
pearson,0.024279884252194888,6,2,crime
spearman,0.02938817538227664,6,2,crime
kendall,0.03166352838376546,6,2,crime
pps,0.020119764235249492,6,2,crime
gini,0.01179798213719008,7,2,crime
mutual_info,0.03788646344929588,7,2,crime
f_test,0.03549247671710823,7,2,crime
pimp,0.02104306520757679,7,2,crime
shap,0.016038694120825363,7,2,crime
pearson,0.03549247671710823,7,2,crime
spearman,0.04809998288559261,7,2,crime
kendall,0.04809998288559261,7,2,crime
pps,0.020707370307378247,7,2,crime
gini,0.0003847277217015955,8,2,crime
mutual_info,0.014046334456124566,8,2,crime
f_test,0.0065969376837329416,8,2,crime
