dataset,imp_type,random_state,data_split,fi_order,fi_selected,timings
regr_features_100_samples_1000_seed_0,kendall,0,1,"[2, 3, 18, 11, 0, 13, 14, 19, 1, 10, 16, 5, 24, 8, 4, 92, 85, 79, 7, 45, 88, 29, 47, 53, 32, 95, 42, 70, 86, 93, 12, 51, 87, 67, 44, 17, 84, 89, 37, 55, 43, 52, 33, 60, 94, 65, 15, 71, 74, 48, 40, 68, 90, 96, 6, 49, 23, 99, 27, 82, 39, 76, 36, 35, 77, 38, 54, 97, 91, 98, 20, 83, 26, 28, 66, 59, 72, 34, 80, 9, 62, 75, 57, 30, 63, 78, 56, 69, 61, 64, 31, 81, 58, 22, 25, 73, 41, 50, 46, 21]","[2, 3, 18, 11, 0, 13, 14, 19, 1, 10, 16, 5, 24, 8, 4, 92, 85, 79, 7, 45]","[1.6771559  1.67182578 1.67227052 1.6660639  1.67388056 1.6666621
 1.66709755 1.66804365 1.65056265 1.65120345]"
regr_features_100_samples_1000_seed_0,pps,0,1,"[12, 57, 24, 86, 44, 26, 85, 52, 56, 38, 17, 92, 89, 63, 83, 8, 73, 53, 10, 30, 45, 40, 13, 31, 97, 90, 22, 6, 58, 80, 25, 87, 7, 4, 46, 20, 62, 72, 65, 55, 15, 48, 98, 37, 81, 21, 61, 27, 29, 76, 88, 42, 16, 70, 33, 68, 60, 43, 50, 35, 28, 82, 36, 75, 9, 91, 47, 51, 74, 5, 77, 94, 66, 69, 78, 39, 71, 93, 96, 95, 14, 64, 11, 59, 67, 19, 23, 1, 79, 49, 32, 34, 0, 99, 54, 41, 18, 2, 84, 3]","[12, 57, 24, 86, 44, 26, 85, 52, 56, 38, 17, 92, 89, 63, 83, 8, 73, 53, 10, 30]","[1.12120282 1.10525086 1.11570536 1.10239201 1.21546713 1.2036357
 1.19958335 1.16495258 1.34376824 1.16766432]"
regr_features_100_samples_1000_seed_0,mutual_info,0,2,"[3, 13, 71, 19, 87, 0, 40, 83, 11, 34, 62, 2, 50, 82, 74, 18, 93, 26, 73, 14, 5, 60, 57, 39, 30, 94, 91, 32, 8, 10, 56, 92, 89, 96, 80, 76, 42, 15, 66, 25, 97, 81, 23, 46, 95, 52, 99, 98, 44, 21, 67, 1, 4, 6, 7, 9, 12, 16, 17, 20, 22, 24, 27, 28, 29, 31, 33, 35, 36, 37, 38, 41, 43, 45, 47, 48, 49, 51, 53, 54, 55, 58, 59, 61, 63, 64, 65, 68, 69, 70, 72, 75, 77, 78, 79, 84, 85, 86, 88, 90]","[3, 13, 71, 19, 87, 0, 40, 83, 11, 34, 62, 2, 50, 82, 74, 18, 93, 26, 73, 14]","[0.32098808 0.29516548 0.30546943 0.30419168 0.30477782 0.29823929
 0.30761973 0.29806202 0.30533235 0.29412381]"
regr_features_100_samples_1000_seed_0,f_test,0,2,"[2, 3, 18, 0, 11, 13, 14, 1, 19, 4, 16, 10, 92, 5, 42, 52, 97, 44, 67, 7, 26, 6, 8, 25, 58, 80, 79, 71, 55, 93, 43, 33, 23, 12, 28, 31, 38, 83, 96, 22, 32, 45, 86, 69, 62, 68, 72, 37, 15, 74, 90, 76, 54, 77, 49, 73, 39, 36, 29, 63, 60, 51, 94, 64, 99, 50, 27, 91, 53, 24, 88, 87, 20, 95, 98, 81, 30, 47, 75, 89, 66, 59, 40, 82, 84, 48, 46, 61, 57, 9, 70, 65, 85, 35, 21, 78, 34, 56, 41, 17]","[2, 3, 18, 0, 11, 13, 14, 1, 19, 4, 16, 10, 92, 5, 42, 52, 97, 44, 67, 7]","[0.0021655  0.00200557 0.00212248 0.00188497 0.00184605 0.00190734
 0.00440932 0.00207928 0.00207649 0.00209862]"
regr_features_100_samples_1000_seed_0,pearson,0,2,"[2, 3, 18, 0, 11, 13, 14, 1, 19, 4, 16, 10, 92, 5, 42, 52, 97, 44, 67, 7, 26, 6, 8, 25, 58, 80, 79, 71, 55, 93, 43, 33, 23, 12, 28, 31, 38, 83, 96, 22, 32, 45, 86, 69, 62, 68, 72, 37, 15, 74, 90, 76, 54, 77, 49, 73, 39, 36, 29, 63, 60, 51, 94, 64, 99, 50, 27, 91, 53, 24, 88, 87, 20, 95, 98, 81, 30, 47, 75, 89, 66, 59, 40, 82, 84, 48, 46, 61, 57, 9, 70, 65, 85, 35, 21, 78, 34, 56, 41, 17]","[2, 3, 18, 0, 11, 13, 14, 1, 19, 4, 16, 10, 92, 5, 42, 52, 97, 44, 67, 7]","[0.01413121 0.01412038 0.01422995 0.01431517 0.01404072 0.01414218
 0.01414311 0.01399917 0.0140096  0.01397266]"
regr_features_100_samples_1000_seed_0,spearman,0,2,"[2, 3, 18, 11, 0, 13, 1, 14, 19, 4, 10, 92, 16, 42, 5, 97, 12, 7, 23, 79, 52, 6, 69, 44, 8, 45, 67, 31, 58, 43, 55, 22, 37, 26, 76, 28, 80, 73, 60, 38, 30, 71, 53, 68, 49, 88, 32, 50, 74, 93, 62, 72, 86, 64, 51, 75, 25, 33, 15, 96, 27, 63, 59, 29, 90, 87, 83, 24, 39, 99, 36, 91, 48, 9, 54, 17, 66, 77, 35, 40, 81, 47, 89, 20, 41, 61, 57, 46, 84, 56, 95, 65, 94, 98, 85, 21, 78, 82, 70, 34]","[2, 3, 18, 11, 0, 13, 1, 14, 19, 4, 10, 92, 16, 42, 5, 97, 12, 7, 23, 79]","[0.03861418 0.03709027 0.03626691 0.0358228  0.03600151 0.03576056
 0.03616011 0.03609193 0.03598259 0.03597329]"
regr_features_100_samples_1000_seed_0,kendall,0,2,"[2, 3, 18, 11, 0, 13, 1, 14, 19, 4, 10, 92, 16, 42, 5, 97, 23, 12, 7, 79, 52, 6, 69, 45, 8, 67, 44, 58, 43, 31, 55, 22, 37, 76, 80, 38, 26, 73, 28, 60, 53, 30, 71, 49, 68, 88, 32, 93, 50, 62, 74, 72, 64, 51, 86, 75, 33, 15, 25, 27, 96, 63, 59, 29, 90, 87, 24, 99, 39, 83, 36, 91, 9, 48, 81, 77, 54, 66, 17, 35, 47, 20, 89, 61, 57, 41, 40, 84, 56, 46, 95, 98, 94, 78, 82, 21, 85, 65, 70, 34]","[2, 3, 18, 11, 0, 13, 1, 14, 19, 4, 10, 92, 16, 42, 5, 97, 23, 12, 7, 79]","[1.68060319 1.66237205 1.66943998 1.67925692 1.68756751 1.73988905
 1.67524398 1.68962461 1.67181605 1.66016762]"
regr_features_100_samples_1000_seed_0,pps,0,2,"[89, 76, 74, 70, 48, 85, 28, 65, 63, 71, 36, 21, 82, 53, 44, 86, 94, 12, 80, 6, 72, 35, 20, 23, 45, 32, 99, 79, 33, 27, 47, 55, 81, 24, 83, 57, 90, 98, 52, 66, 46, 42, 10, 31, 34, 61, 25, 73, 17, 40, 56, 26, 58, 30, 51, 68, 77, 92, 22, 41, 60, 16, 64, 54, 14, 95, 93, 29, 49, 50, 88, 75, 96, 43, 62, 69, 87, 13, 15, 38, 5, 0, 37, 59, 3, 8, 39, 91, 9, 4, 1, 67, 78, 19, 7, 11, 97, 84, 18, 2]","[89, 76, 74, 70, 48, 85, 28, 65, 63, 71, 36, 21, 82, 53, 44, 86, 94, 12, 80, 6]","[1.07762905 1.09894259 1.13667713 1.1101345  1.17746859 1.31773409
 1.19356721 1.08930845 1.15460323 1.1608046 ]"
regr_features_100_samples_1000_seed_0,mutual_info,0,3,"[3, 2, 18, 42, 57, 93, 13, 19, 34, 14, 83, 10, 7, 71, 8, 11, 76, 53, 23, 87, 74, 44, 96, 43, 80, 78, 82, 62, 66, 56, 81, 25, 39, 73, 5, 36, 55, 40, 98, 54, 64, 92, 12, 30, 60, 28, 50, 1, 0, 6, 51, 88, 79, 17, 4, 9, 15, 16, 20, 21, 22, 24, 26, 27, 29, 31, 32, 33, 35, 37, 38, 41, 45, 46, 47, 48, 49, 52, 58, 59, 61, 63, 65, 67, 68, 69, 70, 72, 75, 77, 84, 85, 86, 89, 90, 91, 94, 95, 97, 99]","[3, 2, 18, 42, 57, 93, 13, 19, 34, 14, 83, 10, 7, 71, 8, 11, 76, 53, 23, 87]","[0.30948412 0.37991783 0.3464809  0.34043635 0.33853004 0.35509618
 0.36278168 0.36613976 0.36425669 0.35654426]"
regr_features_100_samples_1000_seed_0,f_test,0,3,"[3, 2, 18, 13, 11, 0, 14, 1, 10, 16, 19, 42, 4, 5, 8, 24, 31, 96, 92, 65, 7, 47, 26, 84, 74, 33, 70, 87, 54, 52, 68, 99, 56, 67, 93, 89, 23, 44, 85, 32, 40, 9, 73, 66, 94, 34, 59, 57, 77, 43, 55, 35, 98, 27, 50, 76, 51, 83, 79, 36, 71, 60, 97, 28, 39, 64, 20, 95, 45, 48, 78, 62, 6, 81, 72, 91, 22, 61, 75, 58, 37, 63, 86, 80, 46, 38, 82, 53, 30, 69, 17, 29, 90, 25, 49, 12, 41, 88, 15, 21]","[3, 2, 18, 13, 11, 0, 14, 1, 10, 16, 19, 42, 4, 5, 8, 24, 31, 96, 92, 65]","[0.00877164 0.00453368 0.00443581 0.00482967 0.00479213 0.0046816
 0.00551064 0.0055028  0.00496449 0.0047327 ]"
regr_features_100_samples_1000_seed_0,pearson,0,3,"[3, 2, 18, 13, 11, 0, 14, 1, 10, 16, 19, 42, 4, 5, 8, 24, 31, 96, 92, 65, 7, 47, 26, 84, 74, 33, 70, 87, 54, 52, 68, 99, 56, 67, 93, 89, 23, 44, 85, 32, 40, 9, 73, 66, 94, 34, 59, 57, 77, 43, 55, 35, 98, 27, 50, 76, 51, 83, 79, 36, 71, 60, 97, 28, 39, 64, 20, 95, 45, 48, 78, 62, 6, 81, 72, 91, 22, 61, 75, 58, 37, 63, 86, 80, 46, 38, 82, 53, 30, 69, 17, 29, 90, 25, 49, 12, 41, 88, 15, 21]","[3, 2, 18, 13, 11, 0, 14, 1, 10, 16, 19, 42, 4, 5, 8, 24, 31, 96, 92, 65]","[0.02926674 0.030423   0.02008038 0.01435003 0.01433089 0.01430503
 0.01452294 0.01445296 0.01447511 0.01443368]"
regr_features_100_samples_1000_seed_0,spearman,0,3,"[3, 18, 2, 13, 11, 0, 1, 14, 10, 19, 16, 42, 5, 8, 4, 24, 92, 87, 23, 7, 74, 31, 73, 96, 66, 47, 56, 65, 57, 99, 70, 44, 32, 84, 34, 54, 9, 52, 79, 60, 68, 93, 83, 82, 51, 26, 35, 67, 53, 50, 76, 48, 39, 43, 22, 97, 59, 40, 94, 30, 33, 77, 55, 85, 62, 37, 89, 20, 28, 61, 21, 27, 36, 75, 45, 72, 69, 88, 12, 17, 78, 91, 98, 86, 80, 81, 58, 38, 63, 6, 49, 25, 15, 95, 46, 71, 29, 90, 64, 41]","[3, 18, 2, 13, 11, 0, 1, 14, 10, 19, 16, 42, 5, 8, 4, 24, 92, 87, 23, 7]","[0.04032536 0.0395695  0.04035561 0.03799872 0.03681266 0.03705521
 0.03776096 0.03832863 0.03832374 0.04129319]"
regr_features_100_samples_1000_seed_0,kendall,0,3,"[3, 18, 2, 13, 11, 0, 1, 14, 10, 19, 16, 42, 5, 8, 4, 24, 92, 23, 87, 7, 31, 74, 73, 96, 66, 47, 56, 57, 65, 70, 99, 9, 52, 32, 84, 44, 54, 34, 79, 60, 93, 68, 83, 82, 51, 26, 39, 76, 35, 67, 53, 43, 50, 48, 22, 97, 59, 40, 94, 33, 77, 55, 30, 61, 85, 89, 62, 37, 20, 28, 75, 36, 45, 27, 21, 69, 72, 98, 88, 86, 78, 17, 12, 91, 80, 63, 58, 81, 6, 95, 38, 46, 25, 49, 15, 71, 64, 90, 29, 41]","[3, 18, 2, 13, 11, 0, 1, 14, 10, 19, 16, 42, 5, 8, 4, 24, 92, 23, 87, 7]","[1.85724432 1.9394772  1.83034652 1.79472074 1.70607096 1.66990973
 1.67204754 1.69685774 1.79529359 1.88877681]"
regr_features_100_samples_1000_seed_0,pps,0,3,"[12, 15, 94, 57, 76, 58, 62, 31, 10, 63, 35, 44, 5, 81, 24, 77, 17, 92, 29, 27, 43, 68, 66, 74, 47, 52, 42, 95, 86, 9, 53, 28, 64, 46, 39, 7, 55, 22, 51, 37, 54, 87, 38, 67, 14, 88, 50, 71, 98, 16, 32, 90, 93, 6, 25, 99, 69, 80, 41, 96, 89, 4, 8, 20, 82, 26, 61, 36, 70, 45, 85, 79, 34, 56, 83, 33, 23, 91, 73, 65, 60, 59, 97, 21, 84, 78, 1, 72, 75, 49, 40, 30, 0, 48, 19, 11, 2, 13, 18, 3]","[12, 15, 94, 57, 76, 58, 62, 31, 10, 63, 35, 44, 5, 81, 24, 77, 17, 92, 29, 27]","[1.11695166 1.06511264 1.07321524 1.09863129 1.0803032  1.05840551
 1.08176683 1.06954709 1.04850825 1.09118306]"
regr_features_100_samples_1000_seed_0,mutual_info,0,4,"[3, 11, 0, 2, 13, 18, 19, 34, 87, 81, 80, 56, 76, 75, 7, 96, 14, 91, 43, 93, 83, 46, 26, 25, 42, 40, 66, 37, 92, 86, 5, 69, 4, 88, 6, 8, 23, 78, 50, 99, 77, 57, 94, 53, 60, 82, 67, 79, 39, 59, 33, 30, 41, 10, 28, 90, 22, 29, 1, 9, 12, 15, 16, 17, 20, 21, 24, 27, 31, 32, 35, 36, 38, 44, 45, 47, 48, 49, 51, 52, 54, 55, 58, 61, 62, 63, 64, 65, 68, 70, 71, 72, 73, 74, 84, 85, 89, 95, 97, 98]","[3, 11, 0, 2, 13, 18, 19, 34, 87, 81, 80, 56, 76, 75, 7, 96, 14, 91, 43, 93]","[0.32571984 0.28622794 0.28595733 0.29972986 0.29538063 0.28638912
 0.28503269 0.28748487 0.28758606 0.31575972]"
regr_features_100_samples_1000_seed_0,f_test,0,4,"[3, 2, 18, 13, 0, 11, 19, 1, 14, 16, 10, 5, 8, 24, 32, 92, 89, 28, 26, 52, 80, 25, 71, 67, 84, 93, 58, 4, 7, 87, 68, 23, 6, 33, 70, 96, 95, 55, 49, 74, 44, 79, 9, 86, 61, 51, 45, 38, 99, 47, 85, 65, 31, 62, 54, 46, 59, 37, 82, 40, 48, 78, 60, 94, 30, 57, 73, 21, 42, 76, 83, 53, 34, 77, 97, 36, 56, 50, 81, 15, 88, 17, 63, 41, 66, 90, 12, 64, 27, 69, 91, 20, 72, 39, 22, 75, 43, 98, 29, 35]","[3, 2, 18, 13, 0, 11, 19, 1, 14, 16, 10, 5, 8, 24, 32, 92, 89, 28, 26, 52]","[0.00276751 0.00205521 0.00191876 0.0018671  0.00189267 0.00183484
 0.00184618 0.00196629 0.00187154 0.00200427]"
regr_features_100_samples_1000_seed_0,pearson,0,4,"[3, 2, 18, 13, 0, 11, 19, 1, 14, 16, 10, 5, 8, 24, 32, 92, 89, 28, 26, 52, 80, 25, 71, 67, 84, 93, 58, 4, 7, 87, 68, 23, 6, 33, 70, 96, 95, 55, 49, 74, 44, 79, 9, 86, 61, 51, 45, 38, 99, 47, 85, 65, 31, 62, 54, 46, 59, 37, 82, 40, 48, 78, 60, 94, 30, 57, 73, 21, 42, 76, 83, 53, 34, 77, 97, 36, 56, 50, 81, 15, 88, 17, 63, 41, 66, 90, 12, 64, 27, 69, 91, 20, 72, 39, 22, 75, 43, 98, 29, 35]","[3, 2, 18, 13, 0, 11, 19, 1, 14, 16, 10, 5, 8, 24, 32, 92, 89, 28, 26, 52]","[0.01457606 0.014194   0.01428285 0.01411024 0.01435727 0.01399423
 0.01407356 0.01405213 0.01396971 0.01399794]"
regr_features_100_samples_1000_seed_0,spearman,0,4,"[3, 13, 2, 18, 0, 11, 19, 1, 14, 10, 16, 92, 5, 32, 8, 89, 28, 24, 80, 25, 52, 23, 87, 4, 45, 84, 26, 67, 71, 7, 70, 68, 49, 58, 76, 74, 86, 79, 47, 55, 73, 93, 83, 61, 99, 53, 9, 82, 6, 95, 85, 96, 44, 69, 31, 48, 81, 33, 40, 51, 12, 88, 54, 62, 38, 37, 90, 17, 42, 63, 46, 78, 56, 60, 65, 21, 97, 50, 94, 57, 35, 43, 41, 59, 39, 77, 27, 91, 15, 34, 72, 30, 64, 36, 20, 75, 98, 22, 66, 29]","[3, 13, 2, 18, 0, 11, 19, 1, 14, 10, 16, 92, 5, 32, 8, 89, 28, 24, 80, 25]","[0.03650797 0.03680445 0.03660253 0.03580921 0.03572941 0.03647556
 0.03594604 0.03706931 0.03665336 0.03690859]"
regr_features_100_samples_1000_seed_0,kendall,0,4,"[3, 13, 2, 18, 0, 11, 19, 1, 14, 10, 16, 92, 5, 32, 8, 89, 28, 24, 80, 52, 25, 23, 87, 4, 45, 84, 26, 67, 71, 7, 70, 68, 58, 49, 76, 55, 47, 86, 93, 74, 79, 73, 61, 83, 99, 9, 82, 53, 6, 95, 85, 96, 69, 31, 44, 48, 33, 40, 88, 81, 51, 62, 54, 90, 38, 12, 37, 17, 42, 63, 21, 46, 60, 78, 50, 97, 56, 57, 94, 65, 35, 43, 59, 39, 41, 27, 15, 77, 91, 30, 34, 36, 72, 64, 75, 22, 29, 98, 20, 66]","[3, 13, 2, 18, 0, 11, 19, 1, 14, 10, 16, 92, 5, 32, 8, 89, 28, 24, 80, 52]","[1.69548723 1.70571037 1.68832292 1.72288451 1.82218585 1.71053007
 1.78128038 1.71779984 1.69334255 1.68380066]"
regr_features_100_samples_1000_seed_0,pps,0,4,"[58, 10, 94, 61, 24, 73, 12, 66, 57, 38, 96, 14, 59, 89, 80, 47, 20, 25, 79, 68, 46, 34, 90, 55, 63, 40, 35, 65, 71, 82, 72, 74, 95, 92, 49, 98, 37, 17, 31, 32, 27, 85, 29, 76, 70, 8, 51, 43, 23, 48, 53, 64, 75, 15, 88, 39, 78, 30, 91, 9, 97, 28, 11, 42, 6, 77, 21, 26, 45, 52, 33, 86, 62, 36, 22, 87, 69, 54, 67, 41, 16, 5, 4, 7, 56, 44, 83, 84, 60, 81, 50, 1, 99, 18, 93, 2, 3, 19, 0, 13]","[58, 10, 94, 61, 24, 73, 12, 66, 57, 38, 96, 14, 59, 89, 80, 47, 20, 25, 79, 68]","[1.11284783 1.10227734 1.12571833 1.21334621 1.15848583 1.09134282
 1.16565086 1.25911505 1.22026238 1.157807  ]"
regr_features_100_samples_1000_seed_0,mutual_info,0,5,"[3, 0, 13, 2, 78, 93, 34, 57, 5, 80, 11, 52, 19, 98, 67, 39, 82, 1, 87, 84, 49, 7, 92, 88, 30, 14, 71, 83, 79, 75, 26, 81, 12, 42, 56, 18, 74, 89, 22, 62, 10, 61, 37, 15, 50, 25, 95, 64, 40, 91, 8, 97, 63, 90, 77, 94, 69, 66, 4, 6, 9, 16, 17, 20, 21, 23, 24, 27, 28, 29, 31, 32, 33, 35, 36, 38, 41, 43, 44, 45, 46, 47, 48, 51, 53, 54, 55, 58, 59, 60, 65, 68, 70, 72, 73, 76, 85, 86, 96, 99]","[3, 0, 13, 2, 78, 93, 34, 57, 5, 80, 11, 52, 19, 98, 67, 39, 82, 1, 87, 84]","[0.35413054 0.32700454 0.33914142 0.33198402 0.29736027 0.3015349
 0.30730214 0.28934806 0.31067603 0.32139089]"
regr_features_100_samples_1000_seed_0,f_test,0,5,"[3, 2, 13, 0, 18, 11, 14, 1, 19, 16, 10, 4, 24, 5, 7, 8, 25, 67, 52, 92, 26, 96, 55, 6, 32, 60, 65, 30, 68, 85, 42, 45, 93, 44, 58, 79, 86, 51, 57, 54, 34, 41, 23, 99, 74, 15, 83, 31, 35, 43, 28, 94, 73, 88, 56, 87, 91, 61, 36, 84, 97, 71, 53, 47, 12, 66, 95, 72, 17, 37, 75, 80, 33, 21, 70, 90, 69, 89, 22, 82, 81, 49, 77, 9, 46, 48, 76, 98, 20, 38, 39, 29, 50, 59, 64, 63, 27, 62, 40, 78]","[3, 2, 13, 0, 18, 11, 14, 1, 19, 16, 10, 4, 24, 5, 7, 8, 25, 67, 52, 92]","[0.00278203 0.00196642 0.00325169 0.00267281 0.00302161 0.00377341
 0.00252851 0.00725806 0.00517576 0.00219585]"
regr_features_100_samples_1000_seed_0,pearson,0,5,"[3, 2, 13, 0, 18, 11, 14, 1, 19, 16, 10, 4, 24, 5, 7, 8, 25, 67, 52, 92, 26, 96, 55, 6, 32, 60, 65, 30, 68, 85, 42, 45, 93, 44, 58, 79, 86, 51, 57, 54, 34, 41, 23, 99, 74, 15, 83, 31, 35, 43, 28, 94, 73, 88, 56, 87, 91, 61, 36, 84, 97, 71, 53, 47, 12, 66, 95, 72, 17, 37, 75, 80, 33, 21, 70, 90, 69, 89, 22, 82, 81, 49, 77, 9, 46, 48, 76, 98, 20, 38, 39, 29, 50, 59, 64, 63, 27, 62, 40, 78]","[3, 2, 13, 0, 18, 11, 14, 1, 19, 16, 10, 4, 24, 5, 7, 8, 25, 67, 52, 92]","[0.01522809 0.01516049 0.01486608 0.01465446 0.01472412 0.01493337
 0.01439886 0.01506238 0.01468093 0.01434206]"
regr_features_100_samples_1000_seed_0,spearman,0,5,"[3, 13, 2, 0, 18, 11, 14, 1, 19, 10, 4, 16, 7, 5, 60, 8, 92, 24, 25, 67, 45, 79, 52, 51, 83, 55, 32, 42, 6, 96, 57, 35, 26, 54, 86, 94, 44, 34, 41, 23, 58, 68, 85, 30, 65, 61, 53, 28, 99, 12, 15, 66, 88, 69, 43, 31, 56, 91, 37, 49, 87, 82, 93, 74, 64, 59, 75, 76, 33, 48, 21, 36, 72, 97, 20, 70, 46, 98, 77, 78, 84, 62, 39, 47, 90, 17, 80, 73, 50, 81, 9, 38, 95, 29, 71, 89, 22, 63, 40, 27]","[3, 13, 2, 0, 18, 11, 14, 1, 19, 10, 4, 16, 7, 5, 60, 8, 92, 24, 25, 67]","[0.04007773 0.04054873 0.03934596 0.03768455 0.03699121 0.03827261
 0.04043622 0.0383095  0.03706885 0.03799342]"
regr_features_100_samples_1000_seed_0,kendall,0,5,"[3, 13, 2, 0, 18, 11, 14, 1, 19, 10, 4, 16, 7, 60, 5, 92, 8, 24, 25, 67, 45, 52, 79, 51, 55, 83, 96, 32, 6, 42, 57, 35, 54, 86, 26, 58, 94, 23, 41, 85, 34, 44, 30, 68, 53, 61, 28, 65, 15, 12, 99, 66, 88, 69, 43, 31, 91, 93, 56, 37, 87, 49, 82, 74, 64, 75, 59, 76, 48, 33, 72, 36, 21, 97, 20, 70, 46, 78, 98, 77, 84, 39, 62, 9, 47, 90, 73, 17, 50, 80, 71, 95, 38, 29, 89, 81, 40, 63, 27, 22]","[3, 13, 2, 0, 18, 11, 14, 1, 19, 10, 4, 16, 7, 60, 5, 92, 8, 24, 25, 67]","[1.70738297 1.79485397 1.79850504 1.70238763 1.72313408 1.78387611
 1.75996194 1.68835145 1.69871332 1.72839573]"
regr_features_100_samples_1000_seed_0,pps,0,5,"[80, 66, 55, 76, 35, 47, 58, 17, 69, 46, 70, 73, 86, 37, 57, 32, 29, 49, 44, 8, 16, 51, 68, 21, 91, 25, 92, 89, 34, 64, 67, 27, 52, 63, 94, 41, 9, 74, 54, 6, 42, 45, 61, 33, 85, 53, 99, 84, 7, 12, 14, 98, 43, 22, 56, 38, 59, 79, 15, 65, 30, 90, 95, 93, 87, 31, 1, 88, 39, 40, 36, 75, 0, 10, 71, 19, 20, 82, 28, 97, 81, 50, 4, 26, 96, 60, 77, 78, 23, 48, 24, 11, 18, 62, 83, 13, 72, 2, 3, 5]","[80, 66, 55, 76, 35, 47, 58, 17, 69, 46, 70, 73, 86, 37, 57, 32, 29, 49, 44, 8]","[1.16930336 1.27767954 1.11071174 1.11495065 1.09230849 1.13567726
 1.11672997 1.08106037 1.08212299 1.11098891]"
regr_features_100_samples_1000_seed_0,mutual_info,0,6,"[87, 3, 2, 52, 34, 11, 19, 13, 7, 36, 49, 50, 93, 10, 40, 92, 0, 1, 56, 28, 88, 99, 30, 82, 5, 8, 18, 89, 39, 62, 37, 44, 26, 25, 80, 94, 57, 32, 78, 4, 53, 23, 79, 47, 81, 60, 54, 83, 9, 95, 55, 6, 12, 14, 15, 16, 17, 20, 21, 22, 24, 27, 29, 31, 33, 35, 38, 41, 42, 43, 45, 46, 48, 51, 58, 59, 61, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 84, 85, 86, 90, 91, 96, 97, 98]","[87, 3, 2, 52, 34, 11, 19, 13, 7, 36, 49, 50, 93, 10, 40, 92, 0, 1, 56, 28]","[0.31341568 0.30949039 0.29150307 0.31540276 0.30077103 0.30271405
 0.30015252 0.32118466 0.34273551 0.33936423]"
regr_features_100_samples_1000_seed_0,f_test,0,6,"[2, 3, 11, 13, 0, 18, 1, 19, 14, 10, 8, 16, 5, 7, 44, 79, 77, 67, 37, 80, 92, 23, 53, 4, 84, 24, 52, 74, 87, 30, 76, 9, 42, 78, 85, 81, 88, 33, 34, 95, 69, 65, 93, 46, 12, 45, 68, 51, 59, 73, 50, 60, 90, 98, 58, 97, 31, 56, 86, 27, 70, 43, 82, 41, 89, 38, 49, 75, 35, 63, 6, 54, 96, 29, 71, 55, 25, 26, 62, 21, 91, 36, 57, 48, 28, 72, 20, 22, 17, 94, 66, 83, 39, 47, 32, 15, 64, 99, 61, 40]","[2, 3, 11, 13, 0, 18, 1, 19, 14, 10, 8, 16, 5, 7, 44, 79, 77, 67, 37, 80]","[0.00863345 0.00464557 0.00475584 0.00767548 0.00434974 0.01008676
 0.00459696 0.00671704 0.00555063 0.00592688]"
regr_features_100_samples_1000_seed_0,pearson,0,6,"[2, 3, 11, 13, 0, 18, 1, 19, 14, 10, 8, 16, 5, 7, 44, 79, 77, 67, 37, 80, 92, 23, 53, 4, 84, 24, 52, 74, 87, 30, 76, 9, 42, 78, 85, 81, 88, 33, 34, 95, 69, 65, 93, 46, 12, 45, 68, 51, 59, 73, 50, 60, 90, 98, 58, 97, 31, 56, 86, 27, 70, 43, 82, 41, 89, 38, 49, 75, 35, 63, 6, 54, 96, 29, 71, 55, 25, 26, 62, 21, 91, 36, 57, 48, 28, 72, 20, 22, 17, 94, 66, 83, 39, 47, 32, 15, 64, 99, 61, 40]","[2, 3, 11, 13, 0, 18, 1, 19, 14, 10, 8, 16, 5, 7, 44, 79, 77, 67, 37, 80]","[0.0144252  0.01451188 0.01444338 0.01466797 0.01470399 0.01440633
 0.01443478 0.01448216 0.01467336 0.01467633]"
regr_features_100_samples_1000_seed_0,spearman,0,6,"[2, 3, 13, 11, 18, 0, 19, 1, 10, 14, 16, 8, 7, 79, 5, 44, 23, 37, 76, 4, 92, 80, 67, 24, 34, 74, 53, 77, 69, 60, 52, 42, 88, 78, 84, 73, 87, 9, 30, 12, 85, 45, 81, 21, 86, 90, 51, 68, 66, 50, 6, 29, 95, 49, 97, 70, 83, 17, 46, 82, 57, 56, 58, 43, 33, 65, 31, 35, 41, 93, 62, 54, 98, 63, 20, 48, 38, 25, 27, 75, 28, 59, 99, 22, 89, 72, 96, 32, 15, 64, 55, 39, 61, 40, 47, 36, 71, 94, 26, 91]","[2, 3, 13, 11, 18, 0, 19, 1, 10, 14, 16, 8, 7, 79, 5, 44, 23, 37, 76, 4]","[0.0400165  0.03788603 0.03763599 0.03880731 0.03900186 0.03721154
 0.04020742 0.03625535 0.03663905 0.03613337]"
