dataset,imp_type,random_state,data_split,fi_order,fi_selected,timings
classif_features_100_samples_1000_seed_0,spearman,0,1,"[2, 17, 0, 15, 14, 5, 8, 4, 10, 18, 1, 43, 53, 74, 21, 36, 79, 64, 80, 95, 20, 84, 3, 98, 31, 7, 99, 19, 26, 47, 42, 63, 71, 49, 94, 97, 16, 75, 83, 23, 50, 76, 78, 45, 73, 38, 25, 51, 12, 48, 34, 56, 87, 61, 69, 86, 82, 96, 52, 66, 30, 27, 92, 35, 54, 33, 93, 88, 72, 24, 46, 91, 89, 85, 68, 6, 37, 77, 55, 60, 44, 90, 29, 62, 28, 57, 39, 22, 65, 59, 9, 13, 70, 40, 58, 81, 41, 32, 11, 67]","[2, 17, 0, 15, 14, 5, 8, 4, 10, 18, 1, 43, 53, 74, 21, 36, 79, 64, 80, 95]","[0.03616396 0.03547725 0.03552724 0.0348044  0.03483209 0.03460169
 0.03466421 0.03456452 0.03477026 0.03490072]"
classif_features_100_samples_1000_seed_0,kendall,0,1,"[2, 17, 0, 15, 14, 5, 8, 4, 10, 18, 1, 43, 53, 74, 21, 36, 79, 64, 80, 95, 20, 84, 3, 98, 31, 7, 99, 19, 26, 47, 42, 63, 71, 49, 94, 97, 16, 75, 83, 23, 50, 76, 78, 45, 73, 38, 25, 51, 12, 48, 34, 56, 87, 61, 69, 86, 82, 96, 52, 66, 30, 27, 92, 35, 54, 33, 93, 88, 72, 24, 46, 91, 89, 85, 68, 6, 37, 77, 55, 60, 44, 90, 29, 62, 28, 57, 39, 22, 65, 59, 9, 13, 70, 40, 58, 81, 41, 32, 11, 67]","[2, 17, 0, 15, 14, 5, 8, 4, 10, 18, 1, 43, 53, 74, 21, 36, 79, 64, 80, 95]","[1.6690156  1.64883686 1.65012448 1.66806211 1.66366047 1.6658534
 1.66694765 1.66507954 1.66355045 1.66926054]"
classif_features_100_samples_1000_seed_0,pps,0,1,"[86, 65, 82, 93, 92, 85, 64, 46, 13, 30, 29, 54, 80, 88, 53, 50, 69, 11, 52, 70, 23, 32, 19, 3, 12, 24, 66, 1, 36, 79, 27, 55, 22, 76, 16, 58, 99, 60, 71, 73, 94, 98, 26, 63, 75, 6, 87, 49, 33, 84, 90, 62, 37, 72, 31, 67, 10, 25, 61, 34, 38, 43, 44, 56, 5, 21, 48, 4, 35, 45, 9, 97, 77, 74, 0, 8, 28, 42, 7, 68, 59, 89, 91, 18, 20, 57, 95, 40, 41, 81, 15, 47, 39, 83, 14, 51, 78, 96, 2, 17]","[86, 65, 82, 93, 92, 85, 64, 46, 13, 30, 29, 54, 80, 88, 53, 50, 69, 11, 52, 70]","[1.11546865 1.10607641 1.10983214 1.11076437 1.10887827 1.10755734
 1.10910035 1.10598469 1.10552979 1.10462689]"
classif_features_100_samples_1000_seed_0,mutual_info,0,2,"[17, 60, 2, 71, 51, 91, 65, 55, 4, 66, 69, 10, 36, 81, 63, 57, 18, 96, 68, 3, 8, 74, 62, 59, 70, 24, 75, 15, 6, 78, 13, 37, 31, 43, 47, 50, 33, 9, 56, 34, 97, 87, 76, 35, 46, 38, 14, 11, 7, 94, 53, 93, 5, 42, 16, 20, 29, 98, 77, 19, 83, 0, 1, 12, 21, 22, 23, 25, 26, 27, 28, 30, 32, 39, 40, 41, 44, 45, 48, 49, 52, 54, 58, 61, 64, 67, 72, 73, 79, 80, 82, 84, 85, 86, 88, 89, 90, 92, 95, 99]","[17, 60, 2, 71, 51, 91, 65, 55, 4, 66, 69, 10, 36, 81, 63, 57, 18, 96, 68, 3]","[0.31868565 0.28749183 0.28884233 0.28555934 0.30986671 0.31310488
 0.27884034 0.31082332 0.29466345 0.29978715]"
classif_features_100_samples_1000_seed_0,f_test,0,2,"[2, 17, 8, 14, 15, 10, 0, 5, 4, 1, 18, 97, 74, 21, 57, 76, 83, 79, 94, 7, 12, 26, 75, 68, 45, 24, 36, 37, 53, 95, 63, 70, 20, 48, 25, 38, 19, 72, 28, 31, 89, 93, 44, 50, 32, 51, 39, 43, 58, 73, 66, 98, 27, 47, 85, 46, 52, 55, 77, 99, 81, 56, 41, 92, 3, 86, 87, 42, 49, 82, 6, 64, 96, 13, 84, 9, 91, 60, 80, 11, 16, 29, 54, 90, 40, 59, 78, 62, 71, 61, 23, 22, 34, 67, 30, 69, 88, 33, 65, 35]","[2, 17, 8, 14, 15, 10, 0, 5, 4, 1, 18, 97, 74, 21, 57, 76, 83, 79, 94, 7]","[0.00258932 0.0025375  0.00283027 0.00235853 0.00230205 0.0023641
 0.00261155 0.00222308 0.00212887 0.00231641]"
classif_features_100_samples_1000_seed_0,pearson,0,2,"[2, 17, 8, 14, 15, 10, 0, 5, 4, 1, 18, 97, 74, 21, 57, 76, 83, 79, 94, 7, 12, 26, 75, 68, 45, 24, 36, 37, 53, 95, 63, 70, 20, 48, 25, 38, 19, 72, 28, 31, 89, 93, 44, 50, 32, 51, 39, 43, 58, 73, 66, 98, 27, 47, 85, 46, 52, 55, 77, 99, 81, 56, 41, 92, 3, 86, 87, 42, 49, 82, 6, 64, 96, 13, 84, 9, 91, 60, 80, 11, 16, 29, 54, 90, 40, 59, 78, 62, 71, 61, 23, 22, 34, 67, 30, 69, 88, 33, 65, 35]","[2, 17, 8, 14, 15, 10, 0, 5, 4, 1, 18, 97, 74, 21, 57, 76, 83, 79, 94, 7]","[0.014235   0.01424982 0.01433999 0.01410477 0.01412514 0.01403027
 0.01405636 0.01403199 0.01401036 0.01406997]"
classif_features_100_samples_1000_seed_0,spearman,0,2,"[2, 17, 15, 14, 8, 10, 0, 4, 5, 1, 18, 57, 97, 12, 79, 74, 21, 94, 83, 76, 95, 50, 45, 68, 7, 26, 48, 70, 43, 44, 38, 63, 75, 19, 3, 53, 37, 36, 24, 28, 72, 92, 39, 98, 93, 13, 34, 20, 85, 66, 89, 47, 58, 51, 81, 41, 49, 55, 22, 64, 78, 31, 25, 52, 84, 73, 27, 30, 32, 42, 46, 87, 99, 56, 6, 82, 77, 67, 40, 96, 88, 86, 90, 59, 33, 62, 60, 65, 61, 9, 35, 80, 91, 54, 23, 29, 16, 71, 11, 69]","[2, 17, 15, 14, 8, 10, 0, 4, 5, 1, 18, 57, 97, 12, 79, 74, 21, 94, 83, 76]","[0.03659748 0.03669925 0.03610499 0.03671025 0.0364759  0.03582684
 0.03606089 0.03618341 0.03630367 0.03594806]"
classif_features_100_samples_1000_seed_0,kendall,0,2,"[2, 17, 15, 14, 8, 10, 0, 4, 5, 1, 18, 57, 97, 12, 79, 74, 21, 94, 83, 76, 95, 50, 45, 68, 7, 26, 48, 70, 43, 44, 38, 63, 75, 19, 3, 53, 37, 36, 24, 28, 72, 92, 39, 98, 93, 13, 34, 20, 85, 66, 89, 47, 58, 51, 81, 41, 49, 55, 22, 64, 78, 31, 25, 52, 84, 73, 27, 30, 32, 42, 46, 87, 99, 56, 6, 82, 77, 67, 40, 96, 88, 86, 90, 59, 33, 62, 60, 65, 61, 9, 35, 80, 91, 54, 23, 29, 16, 71, 11, 69]","[2, 17, 15, 14, 8, 10, 0, 4, 5, 1, 18, 57, 97, 12, 79, 74, 21, 94, 83, 76]","[1.81698985 1.76041697 1.79067445 1.75103476 1.76469417 1.75747642
 1.75843478 1.7579909  1.76445184 1.78812971]"
classif_features_100_samples_1000_seed_0,pps,0,2,"[92, 73, 80, 20, 28, 85, 46, 61, 39, 26, 88, 27, 87, 99, 15, 1, 38, 34, 86, 13, 33, 97, 67, 52, 89, 84, 6, 76, 81, 55, 95, 93, 82, 58, 66, 30, 79, 32, 44, 74, 21, 8, 19, 24, 98, 40, 83, 91, 64, 94, 9, 0, 23, 16, 78, 71, 49, 57, 45, 43, 50, 75, 3, 56, 90, 31, 37, 77, 29, 22, 54, 53, 5, 72, 36, 4, 25, 63, 14, 41, 69, 59, 12, 65, 42, 2, 48, 70, 96, 18, 7, 47, 60, 51, 10, 11, 35, 62, 68, 17]","[92, 73, 80, 20, 28, 85, 46, 61, 39, 26, 88, 27, 87, 99, 15, 1, 38, 34, 86, 13]","[1.22521548 1.16960841 1.25276619 1.13820532 1.12602384 1.11730021
 1.23689238 1.26189837 1.18824458 1.16160047]"
classif_features_100_samples_1000_seed_0,mutual_info,0,3,"[17, 2, 18, 81, 60, 69, 15, 47, 42, 55, 11, 36, 48, 74, 3, 91, 14, 43, 40, 87, 26, 0, 96, 9, 51, 68, 32, 54, 84, 46, 7, 10, 66, 70, 58, 39, 62, 25, 72, 12, 67, 20, 77, 29, 35, 19, 97, 6, 56, 27, 50, 76, 16, 88, 13, 44, 21, 38, 1, 4, 5, 8, 22, 23, 24, 28, 30, 31, 33, 34, 37, 41, 45, 49, 52, 53, 57, 59, 61, 63, 64, 65, 71, 73, 75, 78, 79, 80, 82, 83, 85, 86, 89, 90, 92, 93, 94, 95, 98, 99]","[17, 2, 18, 81, 60, 69, 15, 47, 42, 55, 11, 36, 48, 74, 3, 91, 14, 43, 40, 87]","[0.30117609 0.28622876 0.29727333 0.29650507 0.28750054 0.30594167
 0.28977677 0.28394331 0.28121962 0.30276828]"
classif_features_100_samples_1000_seed_0,f_test,0,3,"[2, 0, 17, 14, 15, 18, 10, 5, 8, 1, 4, 43, 76, 74, 38, 16, 36, 21, 94, 37, 7, 53, 83, 60, 99, 93, 84, 31, 73, 44, 68, 66, 25, 24, 13, 97, 57, 80, 39, 61, 69, 3, 64, 90, 81, 51, 82, 63, 95, 26, 56, 27, 92, 35, 41, 79, 48, 86, 20, 58, 59, 47, 34, 30, 78, 70, 52, 28, 96, 87, 75, 19, 42, 65, 11, 71, 40, 50, 32, 89, 91, 88, 46, 6, 29, 72, 62, 49, 12, 54, 77, 55, 33, 67, 23, 45, 98, 22, 85, 9]","[2, 0, 17, 14, 15, 18, 10, 5, 8, 1, 4, 43, 76, 74, 38, 16, 36, 21, 94, 37]","[0.00251065 0.00221027 0.00217862 0.00240133 0.00218358 0.00230565
 0.00232803 0.00230472 0.00213478 0.00220343]"
classif_features_100_samples_1000_seed_0,pearson,0,3,"[2, 0, 17, 14, 15, 18, 10, 5, 8, 1, 4, 43, 76, 74, 38, 16, 36, 21, 94, 37, 7, 53, 83, 60, 99, 93, 84, 31, 73, 44, 68, 66, 25, 24, 13, 97, 57, 80, 39, 61, 69, 3, 64, 90, 81, 51, 82, 63, 95, 26, 56, 27, 92, 35, 41, 79, 48, 86, 20, 58, 59, 47, 34, 30, 78, 70, 52, 28, 96, 87, 75, 19, 42, 65, 11, 71, 40, 50, 32, 89, 91, 88, 46, 6, 29, 72, 62, 49, 12, 54, 77, 55, 33, 67, 23, 45, 98, 22, 85, 9]","[2, 0, 17, 14, 15, 18, 10, 5, 8, 1, 4, 43, 76, 74, 38, 16, 36, 21, 94, 37]","[0.01409567 0.01407835 0.01408565 0.01380972 0.0144176  0.0143171
 0.01429846 0.01400894 0.01375039 0.013813  ]"
classif_features_100_samples_1000_seed_0,spearman,0,3,"[2, 17, 0, 15, 14, 10, 18, 5, 8, 1, 4, 43, 76, 16, 36, 74, 53, 38, 37, 21, 83, 60, 3, 94, 7, 73, 99, 84, 93, 44, 56, 97, 68, 95, 57, 69, 78, 81, 92, 79, 66, 51, 61, 80, 48, 34, 24, 64, 31, 39, 50, 26, 35, 25, 41, 27, 63, 22, 30, 59, 20, 12, 90, 13, 86, 82, 29, 58, 47, 52, 54, 70, 65, 28, 42, 75, 67, 55, 11, 32, 88, 19, 89, 87, 96, 40, 85, 62, 72, 49, 98, 91, 33, 71, 9, 77, 46, 45, 6, 23]","[2, 17, 0, 15, 14, 10, 18, 5, 8, 1, 4, 43, 76, 16, 36, 74, 53, 38, 37, 21]","[0.03587396 0.03697541 0.03564301 0.03530151 0.03514031 0.03524623
 0.03504388 0.03574755 0.03562339 0.03530314]"
classif_features_100_samples_1000_seed_0,kendall,0,3,"[2, 17, 0, 15, 14, 10, 18, 5, 8, 1, 4, 43, 76, 16, 36, 74, 53, 38, 37, 21, 83, 60, 3, 94, 7, 73, 99, 84, 93, 44, 56, 97, 68, 95, 57, 69, 78, 81, 92, 79, 66, 51, 61, 80, 48, 34, 24, 64, 31, 39, 50, 26, 35, 25, 41, 27, 63, 22, 30, 59, 20, 12, 90, 13, 86, 82, 29, 58, 47, 52, 54, 70, 65, 28, 42, 75, 67, 55, 11, 32, 88, 19, 89, 87, 96, 40, 85, 62, 72, 49, 98, 91, 33, 71, 9, 77, 46, 45, 6, 23]","[2, 17, 0, 15, 14, 10, 18, 5, 8, 1, 4, 43, 76, 16, 36, 74, 53, 38, 37, 21]","[1.76621693 1.81631734 1.77741776 1.78528759 1.81985722 1.75057184
 1.83804839 1.70484253 1.69658758 1.70127959]"
classif_features_100_samples_1000_seed_0,pps,0,3,"[23, 67, 16, 86, 31, 21, 57, 53, 58, 93, 52, 37, 91, 95, 5, 94, 26, 27, 44, 34, 88, 68, 90, 66, 24, 59, 80, 40, 4, 33, 63, 72, 79, 38, 49, 71, 36, 46, 76, 28, 29, 61, 77, 19, 83, 85, 64, 84, 6, 13, 75, 78, 89, 9, 22, 50, 3, 0, 20, 45, 48, 87, 1, 10, 12, 70, 98, 97, 30, 25, 32, 82, 51, 8, 99, 15, 55, 42, 54, 60, 92, 18, 62, 39, 11, 47, 7, 2, 35, 43, 73, 14, 96, 81, 69, 65, 41, 56, 74, 17]","[23, 67, 16, 86, 31, 21, 57, 53, 58, 93, 52, 37, 91, 95, 5, 94, 26, 27, 44, 34]","[1.0932351  1.12093717 1.12632794 1.1064822  1.0989893  1.09254351
 1.09459589 1.10055524 1.10388741 1.14334729]"
classif_features_100_samples_1000_seed_0,mutual_info,0,4,"[17, 51, 9, 2, 15, 14, 69, 29, 57, 60, 96, 3, 74, 95, 35, 26, 48, 41, 25, 61, 55, 45, 18, 10, 34, 36, 91, 56, 62, 87, 59, 20, 46, 76, 43, 66, 81, 6, 19, 42, 39, 65, 11, 32, 22, 63, 37, 88, 54, 58, 23, 99, 8, 4, 53, 93, 0, 1, 5, 7, 12, 13, 16, 21, 24, 27, 28, 30, 31, 33, 38, 40, 44, 47, 49, 50, 52, 64, 67, 68, 70, 71, 72, 73, 75, 77, 78, 79, 80, 82, 83, 84, 85, 86, 89, 90, 92, 94, 97, 98]","[17, 51, 9, 2, 15, 14, 69, 29, 57, 60, 96, 3, 74, 95, 35, 26, 48, 41, 25, 61]","[0.31112953 0.30615871 0.32076888 0.31122416 0.34752075 0.32597077
 0.30058804 0.30984618 0.29354236 0.28307427]"
classif_features_100_samples_1000_seed_0,f_test,0,4,"[2, 17, 14, 15, 8, 0, 5, 4, 18, 10, 1, 74, 7, 43, 12, 51, 95, 98, 36, 35, 37, 77, 90, 66, 24, 80, 28, 25, 38, 9, 42, 60, 83, 68, 76, 26, 19, 20, 21, 50, 99, 79, 16, 84, 92, 75, 3, 53, 91, 31, 97, 57, 56, 96, 23, 69, 88, 59, 49, 85, 93, 94, 87, 29, 32, 73, 22, 71, 40, 46, 62, 34, 48, 41, 64, 33, 39, 72, 52, 27, 82, 30, 47, 65, 63, 70, 55, 61, 45, 11, 13, 78, 54, 86, 67, 58, 81, 6, 44, 89]","[2, 17, 14, 15, 8, 0, 5, 4, 18, 10, 1, 74, 7, 43, 12, 51, 95, 98, 36, 35]","[0.00284069 0.00248359 0.00228521 0.00251188 0.00215113 0.00218258
 0.00218598 0.00212242 0.00210873 0.00226656]"
classif_features_100_samples_1000_seed_0,pearson,0,4,"[2, 17, 14, 15, 8, 0, 5, 4, 18, 10, 1, 74, 7, 43, 12, 51, 95, 98, 36, 35, 37, 77, 90, 66, 24, 80, 28, 25, 38, 9, 42, 60, 83, 68, 76, 26, 19, 20, 21, 50, 99, 79, 16, 84, 92, 75, 3, 53, 91, 31, 97, 57, 56, 96, 23, 69, 88, 59, 49, 85, 93, 94, 87, 29, 32, 73, 22, 71, 40, 46, 62, 34, 48, 41, 64, 33, 39, 72, 52, 27, 82, 30, 47, 65, 63, 70, 55, 61, 45, 11, 13, 78, 54, 86, 67, 58, 81, 6, 44, 89]","[2, 17, 14, 15, 8, 0, 5, 4, 18, 10, 1, 74, 7, 43, 12, 51, 95, 98, 36, 35]","[0.01425246 0.01388323 0.01410337 0.01419797 0.01406016 0.01382331
 0.01380419 0.01392069 0.01379547 0.01384929]"
classif_features_100_samples_1000_seed_0,spearman,0,4,"[2, 17, 14, 15, 0, 8, 4, 10, 5, 18, 1, 74, 43, 12, 7, 95, 51, 98, 35, 3, 36, 80, 92, 77, 34, 37, 50, 60, 28, 76, 79, 38, 69, 48, 84, 57, 9, 75, 68, 26, 25, 66, 83, 24, 53, 90, 91, 16, 21, 96, 20, 56, 29, 88, 85, 42, 30, 31, 23, 97, 41, 99, 19, 59, 49, 52, 93, 62, 40, 73, 33, 94, 46, 39, 87, 58, 86, 64, 11, 71, 44, 70, 13, 63, 22, 82, 61, 27, 89, 54, 72, 67, 45, 65, 81, 78, 55, 6, 47, 32]","[2, 17, 14, 15, 0, 8, 4, 10, 5, 18, 1, 74, 43, 12, 7, 95, 51, 98, 35, 3]","[0.03612202 0.03652433 0.03549753 0.03565678 0.03568824 0.03547711
 0.03513206 0.03584148 0.03573631 0.03592603]"
classif_features_100_samples_1000_seed_0,kendall,0,4,"[2, 17, 14, 15, 0, 8, 4, 10, 5, 18, 1, 74, 43, 12, 7, 95, 51, 98, 35, 3, 36, 80, 92, 77, 34, 37, 50, 60, 28, 76, 79, 38, 69, 48, 84, 57, 9, 75, 68, 26, 25, 66, 83, 24, 53, 90, 91, 16, 21, 96, 20, 56, 29, 88, 85, 42, 30, 31, 23, 97, 41, 99, 19, 59, 49, 52, 93, 62, 40, 73, 33, 94, 46, 39, 87, 58, 86, 64, 11, 71, 44, 70, 13, 63, 22, 82, 61, 27, 89, 54, 72, 67, 45, 65, 81, 78, 55, 6, 47, 32]","[2, 17, 14, 15, 0, 8, 4, 10, 5, 18, 1, 74, 43, 12, 7, 95, 51, 98, 35, 3]","[1.68927532 1.67816353 1.72517564 1.77502395 1.69259818 1.7069734
 1.67340744 1.68774352 1.69044637 1.67855953]"
classif_features_100_samples_1000_seed_0,pps,0,4,"[52, 81, 30, 75, 79, 85, 47, 46, 53, 90, 7, 84, 28, 86, 80, 13, 5, 0, 16, 64, 77, 38, 93, 44, 92, 1, 37, 50, 89, 88, 8, 54, 32, 36, 40, 48, 19, 6, 73, 99, 23, 31, 33, 55, 67, 72, 94, 24, 12, 60, 76, 71, 21, 29, 45, 27, 42, 61, 3, 74, 65, 34, 66, 70, 97, 35, 41, 83, 87, 20, 59, 63, 82, 91, 22, 68, 43, 56, 11, 49, 4, 9, 25, 26, 58, 78, 39, 95, 15, 18, 69, 51, 62, 98, 57, 96, 10, 14, 17, 2]","[52, 81, 30, 75, 79, 85, 47, 46, 53, 90, 7, 84, 28, 86, 80, 13, 5, 0, 16, 64]","[1.15391992 1.13238362 1.12847494 1.1259746  1.13749478 1.13006498
 1.14094174 1.16453419 1.11874064 1.11252083]"
classif_features_100_samples_1000_seed_0,mutual_info,0,5,"[17, 14, 2, 18, 74, 6, 47, 15, 44, 10, 60, 55, 3, 87, 51, 69, 62, 45, 53, 65, 40, 42, 25, 0, 39, 46, 66, 9, 20, 4, 91, 68, 56, 78, 5, 33, 96, 64, 70, 59, 26, 52, 8, 29, 35, 34, 99, 16, 84, 90, 63, 1, 7, 11, 12, 13, 19, 21, 22, 23, 24, 27, 28, 30, 31, 32, 36, 37, 38, 41, 43, 48, 49, 50, 54, 57, 58, 61, 67, 71, 72, 73, 75, 76, 77, 79, 80, 81, 82, 83, 85, 86, 88, 89, 92, 93, 94, 95, 97, 98]","[17, 14, 2, 18, 74, 6, 47, 15, 44, 10, 60, 55, 3, 87, 51, 69, 62, 45, 53, 65]","[0.29815274 0.27406039 0.27378844 0.27731393 0.30799679 0.28801207
 0.28501706 0.29458618 0.27631552 0.2731424 ]"
classif_features_100_samples_1000_seed_0,f_test,0,5,"[2, 17, 0, 14, 15, 8, 5, 10, 1, 4, 21, 18, 41, 52, 95, 74, 31, 58, 36, 37, 54, 33, 43, 79, 97, 20, 25, 81, 60, 38, 76, 19, 7, 59, 22, 66, 57, 86, 24, 26, 50, 32, 85, 27, 51, 42, 83, 53, 64, 6, 71, 39, 72, 61, 89, 30, 23, 67, 98, 62, 73, 77, 93, 80, 87, 92, 75, 47, 28, 49, 69, 45, 11, 82, 9, 70, 91, 56, 12, 34, 13, 3, 65, 78, 44, 88, 35, 63, 90, 99, 16, 94, 48, 40, 55, 29, 84, 46, 96, 68]","[2, 17, 0, 14, 15, 8, 5, 10, 1, 4, 21, 18, 41, 52, 95, 74, 31, 58, 36, 37]","[0.00262339 0.00223183 0.00214562 0.00233326 0.0023214  0.00225849
 0.00232226 0.0024586  0.00236069 0.00249888]"
classif_features_100_samples_1000_seed_0,pearson,0,5,"[2, 17, 0, 14, 15, 8, 5, 10, 1, 4, 21, 18, 41, 52, 95, 74, 31, 58, 36, 37, 54, 33, 43, 79, 97, 20, 25, 81, 60, 38, 76, 19, 7, 59, 22, 66, 57, 86, 24, 26, 50, 32, 85, 27, 51, 42, 83, 53, 64, 6, 71, 39, 72, 61, 89, 30, 23, 67, 98, 62, 73, 77, 93, 80, 87, 92, 75, 47, 28, 49, 69, 45, 11, 82, 9, 70, 91, 56, 12, 34, 13, 3, 65, 78, 44, 88, 35, 63, 90, 99, 16, 94, 48, 40, 55, 29, 84, 46, 96, 68]","[2, 17, 0, 14, 15, 8, 5, 10, 1, 4, 21, 18, 41, 52, 95, 74, 31, 58, 36, 37]","[0.01464398 0.01431772 0.01428853 0.01382503 0.01396377 0.01383558
 0.01375833 0.01375343 0.01363138 0.01351316]"
classif_features_100_samples_1000_seed_0,spearman,0,5,"[2, 17, 0, 14, 15, 8, 5, 10, 1, 4, 21, 95, 41, 18, 52, 37, 33, 43, 79, 74, 58, 36, 22, 20, 31, 60, 38, 54, 97, 50, 81, 19, 57, 76, 59, 26, 83, 85, 51, 24, 25, 6, 64, 86, 89, 7, 53, 61, 39, 27, 66, 12, 98, 62, 78, 92, 67, 71, 80, 32, 23, 87, 47, 72, 42, 69, 93, 82, 30, 56, 13, 44, 73, 45, 75, 63, 77, 65, 99, 11, 49, 16, 9, 70, 90, 28, 40, 91, 88, 48, 29, 46, 94, 55, 84, 3, 68, 35, 96, 34]","[2, 17, 0, 14, 15, 8, 5, 10, 1, 4, 21, 95, 41, 18, 52, 37, 33, 43, 79, 74]","[0.03673677 0.03577905 0.03527343 0.03532447 0.03521998 0.03480675
 0.03486092 0.04307603 0.03582576 0.03635597]"
classif_features_100_samples_1000_seed_0,kendall,0,5,"[2, 17, 0, 14, 15, 8, 5, 10, 1, 4, 21, 95, 41, 18, 52, 37, 33, 43, 79, 74, 58, 36, 22, 20, 31, 60, 38, 54, 97, 50, 81, 19, 57, 76, 59, 26, 83, 85, 51, 24, 25, 6, 64, 86, 89, 7, 53, 61, 39, 27, 66, 12, 98, 62, 78, 92, 67, 71, 80, 32, 23, 87, 47, 72, 42, 69, 93, 82, 30, 56, 13, 44, 73, 45, 75, 63, 77, 65, 99, 11, 49, 16, 9, 70, 90, 28, 40, 91, 88, 48, 29, 46, 94, 55, 84, 3, 68, 35, 96, 34]","[2, 17, 0, 14, 15, 8, 5, 10, 1, 4, 21, 95, 41, 18, 52, 37, 33, 43, 79, 74]","[1.72900972 1.73988638 1.76713436 1.72650173 1.740151   1.79128516
 1.79425337 1.80643051 1.75915714 1.71226776]"
classif_features_100_samples_1000_seed_0,pps,0,5,"[80, 86, 28, 91, 90, 21, 19, 88, 79, 92, 7, 1, 31, 23, 24, 85, 71, 48, 81, 29, 33, 67, 70, 89, 30, 50, 57, 20, 76, 44, 52, 0, 46, 93, 11, 53, 56, 58, 6, 13, 27, 95, 49, 4, 77, 60, 94, 63, 38, 82, 3, 72, 96, 9, 16, 34, 35, 37, 61, 83, 5, 68, 75, 62, 73, 65, 69, 32, 66, 97, 26, 25, 74, 99, 12, 36, 22, 41, 43, 47, 59, 64, 98, 42, 40, 78, 45, 39, 55, 54, 15, 87, 18, 8, 14, 51, 84, 10, 2, 17]","[80, 86, 28, 91, 90, 21, 19, 88, 79, 92, 7, 1, 31, 23, 24, 85, 71, 48, 81, 29]","[1.21477218 1.14026795 1.15336187 1.14629941 1.11871276 1.11117325
 1.14150773 1.21192076 1.16533727 1.17765078]"
classif_features_100_samples_1000_seed_0,mutual_info,0,6,"[17, 2, 10, 51, 15, 57, 14, 74, 78, 6, 12, 34, 18, 9, 62, 69, 66, 5, 60, 42, 39, 99, 91, 44, 58, 46, 22, 16, 47, 97, 76, 4, 75, 80, 59, 61, 29, 79, 82, 3, 95, 20, 45, 36, 54, 24, 48, 87, 65, 7, 93, 71, 56, 77, 53, 68, 94, 40, 27, 43, 88, 63, 0, 1, 8, 11, 13, 19, 21, 23, 25, 26, 28, 30, 31, 32, 33, 35, 37, 38, 41, 49, 50, 52, 55, 64, 67, 70, 72, 73, 81, 83, 84, 85, 86, 89, 90, 92, 96, 98]","[17, 2, 10, 51, 15, 57, 14, 74, 78, 6, 12, 34, 18, 9, 62, 69, 66, 5, 60, 42]","[0.31251731 0.28397606 0.28176219 0.29029076 0.28862339 0.28313465
 0.28553485 0.31185812 0.30868564 0.29331854]"
classif_features_100_samples_1000_seed_0,f_test,0,6,"[2, 17, 15, 0, 8, 14, 10, 18, 5, 4, 1, 79, 74, 66, 97, 57, 43, 76, 31, 32, 64, 12, 24, 37, 20, 21, 53, 26, 38, 59, 45, 86, 95, 93, 84, 75, 90, 83, 16, 7, 68, 36, 19, 41, 71, 61, 33, 81, 77, 78, 35, 40, 91, 29, 94, 28, 30, 49, 3, 42, 25, 62, 70, 9, 85, 98, 6, 60, 52, 48, 34, 51, 27, 22, 87, 54, 89, 99, 73, 55, 69, 46, 88, 23, 72, 44, 92, 58, 39, 67, 56, 80, 63, 50, 13, 96, 82, 11, 47, 65]","[2, 17, 15, 0, 8, 14, 10, 18, 5, 4, 1, 79, 74, 66, 97, 57, 43, 76, 31, 32]","[0.0026194  0.00242034 0.0023253  0.00217147 0.00221314 0.00238929
 0.00253933 0.00228721 0.00231635 0.00240056]"
classif_features_100_samples_1000_seed_0,pearson,0,6,"[2, 17, 15, 0, 8, 14, 10, 18, 5, 4, 1, 79, 74, 66, 97, 57, 43, 76, 31, 32, 64, 12, 24, 37, 20, 21, 53, 26, 38, 59, 45, 86, 95, 93, 84, 75, 90, 83, 16, 7, 68, 36, 19, 41, 71, 61, 33, 81, 77, 78, 35, 40, 91, 29, 94, 28, 30, 49, 3, 42, 25, 62, 70, 9, 85, 98, 6, 60, 52, 48, 34, 51, 27, 22, 87, 54, 89, 99, 73, 55, 69, 46, 88, 23, 72, 44, 92, 58, 39, 67, 56, 80, 63, 50, 13, 96, 82, 11, 47, 65]","[2, 17, 15, 0, 8, 14, 10, 18, 5, 4, 1, 79, 74, 66, 97, 57, 43, 76, 31, 32]","[0.0149599  0.0144783  0.01460662 0.01406342 0.01389637 0.01392888
 0.0141075  0.01415051 0.01442719 0.0142557 ]"
